pert_iname,norm_cs,moa
cefoxitin,-0.2145,Bacterial cell wall synthesis inhibitor
cefozopran,-0.135071429,Bacterial cell wall synthesis inhibitor
cefuroxime,0,Bacterial cell wall synthesis inhibitor
celastrol,0.41974,Anti-inflammatory|Antioxidant|HSP inhibitor|NFKB inhibitor|Topoisomerase inhibitor
celecoxib,0.468038462,Cyclooxygenase inhibitor
celiprolol,-0.40455,Adrenergic receptor antagonist
CEP-32496,-0.281133333,RAF inhibitor
CEP-33779,1.12255,JAK inhibitor
CEP-37440,0.580763636,ALK inhibitor
cephaeline,-0.45522,Protein synthesis inhibitor
cephalexin,0.232775,Bacterial cell wall synthesis inhibitor
cephalotaxine,0.097766667,Protein synthesis inhibitor
cephalothin,0,Bacterial cell wall synthesis inhibitor
cepharanthine,0.75615,NFKB inhibitor
ceramide,0.032183333,Serine/threonine protein phosphatase activator
cercosporin,0.463071429,Photoactivated toxin
ceritinib,0.9549,ALK inhibitor
cerivastatin,0.74784,HMGCR inhibitor
cerulenin,0.072907692,Fatty acid synthase inhibitor
cetirizine,-0.069144444,Histamine receptor antagonist
cetraxate,-0.406066667,Mucus protecting agent
cevimeline,-0.34734,Acetylcholine receptor agonist
CFI-400945,0,Serine/threonine kinase inhibitor
CFM-1571,-0.116,Guanylate cyclase activator
CG-930,-0.1873,JNK inhibitor
CGH-2466,-0.83875,Adenosine receptor antagonist
CGK-733,0.002355556,ATM kinase inhibitor|ATR kinase inhibitor
CGP-12177,0.20188,Adrenergic receptor agonist
CGP-13501,-0.352322222,GABA receptor antagonist
CGP-20712,0.68098,Adrenergic receptor antagonist
CGP-37157,0.066142857,Calcium channel blocker|Mitochondrial Na+/Ca2+ exchanger antagonist|Sodium/calcium exchange inhibitor
CGP-52411,0,EGFR inhibitor
CGP-52432,-0.139875,GABA receptor antagonist
CGP-53353,0.2204125,EGFR inhibitor|PKC inhibitor
CGP-54626,-0.134757143,GABA receptor antagonist
CGP-55845,-0.12425,GABA receptor antagonist
CGP-57380,-0.543277778,MAP kinase inhibitor
CGP-60474,0.154364286,CDK inhibitor
CGP-7930,-0.08336,GABA receptor antagonist|GABA receptor agonist
CGS-12066B,-0.0105,Serotonin receptor agonist
CGS-15943,0.0343375,Adenosine receptor antagonist
CGS-20625,0.01006,Benzodiazepine receptor agonist
CGS-21680,-0.29927,Adenosine receptor agonist
CH-223191,0,Aryl hydrocarbon receptor antagonist
chaetocin,0.199591667,Histone lysine methyltransferase inhibitor
chelerythrine,-0.026135714,Protein kinase inhibitor
chelidonine,0.180128571,Tubulin inhibitor
CHEMBL-1222381,0.218025,Neural stem cell inducer
CHEMBL-374350,0.288271429,NFKB inhibitor
chenodiol,0,11-beta-HSD1 inhibitor
CHIR-99021,-0.313692308,GSK inhibitor
chlorambucil,-0.04975,DNA inhibitor
chlorcyclizine,-0.47315,Histamine receptor antagonist
chlordiazepoxide,-0.19028,Benzodiazepine receptor agonist
chlorhexidine,0,Bacterial membrane integrity inhibitor
chlormezanone,-0.20828,GABA receptor antagonist
chloroform,0,Solvent
chlorogenic-acid,-0.417825,Antioxidant
chloropyramine,0,Histamine receptor antagonist
chloroquine,-0.091452941,Antimalarial
chlorothiazide,-0.5257,Diuretic
chlorotrianisene,0.54385,Estrogenic hormone
chloroxine,0.13274,Opioid receptor antagonist
chlorphensin,-0.643525,Muscle relaxant
chlorpropamide,-0.284328571,ATP channel blocker
chlorpropham,0,Antiviral
chlorpyrifos,-0.79465,Acetylcholinesterase inhibitor
chlortalidone,0.128833333,Carbonic anhydrase inhibitor
chlorzoxazone,-0.71625,Bacterial 30S ribosomal subunit inhibitor
cholic-acid,-0.02925,Bile acid
choline-alfoscerate,-0.3728375,Acetylcholine receptor agonist|Acetylcholine precursor|Membrane permeability enhancer
chromanol,-0.752057143,Potassium channel antagonist
chromomycin-a3,0.683914286,DNA binding agent
chrysenequinone,0.9319,DNA mismatch binding
chrysin,-0.546966667,Breast cancer resistance protein inhibitor
CI-966,-0.013369231,GAT inhibitor
CI-976,0.038885714,ACAT inhibitor
cianidanol,0.162816667,Fatty acid synthase inhibitor
ciclacillin,-0.275442857,Bacterial cell wall synthesis inhibitor
ciclesonide,-0.0136,Glucocorticoid receptor agonist
ciclopirox,0.344866667,Membrane integrity inhibitor
CID-5458317,0,MAP kinase inhibitor
ciglitazone,-0.167133333,PPAR receptor agonist
cilastatin,0.201275,Dehydropeptidase inhibitor
cilazapril,-0.34405,ACE inhibitor
cilengitide,0.2495125,Integrin inhibitor
cilomilast,-0.299766667,Phosphodiesterase inhibitor
cilostamide,0.200671429,Phosphodiesterase inhibitor
cilostazol,-0.121927273,Phosphodiesterase inhibitor
cimaterol,-0.13585,Adrenergic receptor agonist
cimetidine,-0.222958333,Histamine receptor antagonist
cinacalcet,-0.0649,Calcium channel activator
cinaciguat,0,Guanylate cyclase activator
cinanserin,-0.23576,Serotonin receptor antagonist
cinchocaine,0.49115,Sodium channel inhibitor
cinchonine,-0.20806,P-glycoprotein inhibitor
cinepazide,-0.1139,Calcium channel activator
cinnarizine,0.167042857,Calcium channel blocker
cinobufagin,-1.082642857,Na/K-ATPase inhibitor
cinoxacin,-0.0231,Bacterial DNA Gyrase inhibitor
ciprofibrate,-0.148616667,PPAR receptor agonist
ciprofloxacin,-0.4765,Bacterial DNA Gyrase inhibitor
ciproxifan,-0.9821,Histamine receptor antagonist
cirazoline,0.257914286,Adrenergic receptor agonist
cisapride,0.0691,Serotonin receptor agonist
citalopram,0.0713,Serotonin receptor antagonist
CITCO,-0.179942857,CAR agonist
citiolone,0,Mucolytic
CL-218872,-0.374218182,GABA receptor agonist
CL-82198,-0.326955556,Metalloproteinase inhibitor
cladribine,0.229083333,Adenosine deaminase inhibitor|Ribonucleoside reductase inhibitor
clebopride,-0.0926,Dopamine receptor antagonist
clemastine,0.386222222,Histamine receptor antagonist
clemizole,-0.2503,HCV inhibitor
clenbuterol,-0.428111111,Adrenergic receptor agonist
clidinium,0,Acetylcholine receptor antagonist
climbazole,-0.48825,Enzyme inducer
clinafloxacin,-0.095225,Bacterial DNA Gyrase inhibitor
clindamycin,-0.017411111,Protein synthesis inhibitor
clinofibrate,0.1118,Lipase inhibitor
clioquinol,0.15356,Chelating agent
clobenpropit,0.169325,Histamine receptor antagonist
clobetasol,-0.40428,Glucocorticoid receptor agonist
clocortolone-pivalate,0.159572727,Steroid
clodronic-acid,-0.4531,Bone resorption inhibitor
clofarabine,0.2191,Ribonucleoside reductase inhibitor
clofazimine,0.131733333,Bacterial DNA inhibitor
clofibrate,0.042625,PPAR receptor agonist
clofibric-acid,-0.211046667,PPAR receptor agonist
clofilium,0,Potassium channel antagonist
clofoctol,-0.19398,Bacterial protein synthesis inhibitor
clomethiazole,0.21063,GABA receptor antagonist|GABA receptor modulator
clomifene,0.0834,Estrogen receptor antagonist
clomipramine,0.2058,Serotonin receptor antagonist
clonazepam,0.133033333,GABA receptor agonist
clonidine,-0.067773684,Adrenergic receptor agonist
clopamide,0,Sodium/chloride cotransporter inhibitor
cloperastine,0,Antitussive
clopidogrel,0.127771429,Purinergic receptor antagonist
clorgiline,-1.14365,Monoamine oxidase inhibitor
clorsulon,-1.2982,Glycolysis inhibitor
closantel,0,Chitin inhibitor|NFKB inhibitor
clotrimazole,0.146642857,Cytochrome P450 inhibitor|Imidazoline ligand
cloxacillin,0.7797,Bacterial cell wall synthesis inhibitor
clozapine,0.139892308,Serotonin receptor antagonist|Dopamine receptor antagonist
CMPD-1,0.360257143,P38 MAPK inhibitor
CNQX,0.138675,Glutamate receptor antagonist
CNX-774,0.288246154,BTK inhibitor
CO-101244,-0.049314286,Ionotropic glutamate receptor antagonist
CO-102862,0.0673125,Sodium channel inhibitor
cobicistat,0.277925,Cytochrome P450 inhibitor
cobimetinib,0.390145455,MEK inhibitor
COL-3,-1.3515,Matrix metalloprotease inhibitor
colchicine,0.251,Tubulin inhibitor
colforsin,-0.43214,Adenylyl cyclase activator
colforsin-daproate,-0.52605,Adenylyl cyclase activator
compound-w,0,Beta secretase inhibitor
conivaptan,-0.5212125,Vasopressin receptor antagonist
copanlisib,0.227088889,PI3K inhibitor
cordycepin,0.37254,DNA inhibitor
cortisol,0,Glucocorticoid receptor agonist
cortisone,-0.2799,Androgen receptor antagonist
cortisone-acetate,-0.047661538,Glucocorticoid receptor agonist
corynanthine,-0.040785714,Adrenergic receptor antagonist
cosmosiin,-0.323366667,Cytochrome P450 inhibitor
costunolide,0,Telomerase inhibitor
cotinine,0,Nicotinic receptor agonist
coumaric-acid,-0.0489,Antioxidant
coumarin,-0.264,Vitamin K antagonist
coumestrol,-0.42294,Estrogen receptor agonist
coumophos,0,Cholinesterase inhibitor
CP-466722,-0.279213636,ATM kinase inhibitor
CP-55940,-0.3482,Cannabinoid receptor agonist
CP-673451,0,PDGFR inhibitor
CP-724714,-0.337025,Tyrosine kinase inhibitor|EGFR inhibitor
CP-91149,0.4474,Glycogen phosphorylase inhibitor
CP-93129,-0.2959125,Serotonin receptor agonist
CP-94253,-0.0163,Serotonin receptor agonist
CP-945598,0.102125,Cannabinoid receptor antagonist
CPI-1189,0.16295,TNF inhibitor
CPI-360,-0.0052,Histone lysine methyltransferase inhibitor
CPI-613,0.7062,PDK inhibitor
crenolanib,-0.3379,PDGFR inhibitor
crizotinib,0.4900875,ALK inhibitor
cromoglicic-acid,0,Immunosuppressant
crotamiton,0.29805,Antipruritic
CS-110266,0,Dopamine receptor agonist
CS-1657,0.180585714,PARP inhibitor
CS-917,-0.6848,Fructose biphosphate inhibitor
CT-7758,-0.3058,Integrin inhibitor
CTB,0.119786667,Histone Acetyltransferase activator
CTPB,0,Histone Acetyltransferase activator
CTS-1027,-0.28604,Metalloproteinase inhibitor
curcumin,-0.23015,Cyclooxygenase inhibitor|Histone acetyltransferase inhibitor|Lipoxygenase inhibitor|NFKB inhibitor
cutamesine,-0.129816667,Sigma receptor agonist
CV-1808,-0.5657875,Adenosine receptor agonist
CX-4945,-0.431953333,Casein kinase inhibitor
CX-516,-0.20304,Glutamate receptor antagonist
CX-5461,0.3689875,RNA polymerase inhibitor
cyanoquinoline-11,-0.186461538,Kinase inhibitor
cyclazosin,-0.156216667,Adrenergic receptor antagonist
cyclizine,-0.442,Histamine receptor antagonist
cyclobenzaprine,0.64174,Adrenergic receptor agonist|Serotonin receptor agonist
cycloheximide,-0.878411111,Protein synthesis inhibitor
cyclopamine,0.4292375,Smoothened receptor antagonist
cyclopenthiazide,0.162516667,Thiazide diuretic
cyclopentolate,-0.0410875,Acetylcholine receptor antagonist
cyclophosphamide,-0.337726667,DNA alkylating agent
cyclopiazonic-acid,0.1497,ATPase inhibitor
cycloserine,-1.0265,Glutamate receptor agonist
cyclosporin-a,0.027857692,Calcineurin inhibitor
cyproheptadine,-0.38097,Histamine receptor antagonist
CYT-387,0.447827273,JAK inhibitor
CYT-997,0.613,Tubulin inhibitor
cytarabine,0.674025,Ribonucleoside reductase inhibitor
cytisine,-0.004209091,Acetylcholine receptor agonist
cytochalasin-d,0.476414286,Tubulin inhibitor
cytosporone-b,-0.169392308,NUR77 receptor agonist
D-4476,-0.09272381,TGF-beta receptor inhibitor
D-609,-0.5362,Phospholipase inhibitor
D-64131,0.62535,Tubulin inhibitor
D-64406,0.0019,PDGFR inhibitor
D-serine,-0.0067375,Glutamate receptor agonist
dabigatran-etexilate,0.143211111,Thrombin inhibitor|Serine protease inhibitor
dabrafenib,-0.19075,RAF inhibitor
dacarbazine,-0.047571429,DNA alkylating agent
dacinostat,0.7742125,HDAC inhibitor
dacomitinib,0.350064286,EGFR inhibitor
dactinomycin,0.412583333,RNA polymerase inhibitor
daidzein,-0.1981,Estrogen receptor agonist
dalargin,0.5629,Opioid receptor agonist
dalcetrapib,-0.14226,Cholesterol inhibitor
dalfampridine,0.17746,Potassium channel antagonist
daminozide,0.05963125,KDM2A inhibitor
damnacanthal,-0.4473,Src inhibitor
danazol,-0.119238889,Estrogen receptor antagonist|Progesterone receptor agonist
danegaptide,0.263725,Gap junction modulator
dantrolene,-0.294109091,Calcium channel blocker
dantron,-0.238688889,Laxative
danusertib,0.5817125,Aurora kinase inhibitor|FGFR inhibitor
dapagliflozin,-0.33295,Sodium/glucose cotransporter inhibitor
daphnetin,-0.39,Protein kinase inhibitor
dapivirine,-0.60526,Non-nucleoside reverse transcriptase inhibitor
dapsone,-0.065730769,Bacterial antifolate
DAPT-GSI-IX,-0.019128571,Gamma secretase inhibitor
darapladib,1.01776,Phospholipase inhibitor
darifenacin,0.016866667,Acetylcholine receptor antagonist
darinaparsin,0.0872,Apoptosis stimulant
darunavir,0.108214286,HIV inhibitor
dasabuvir,-0.1341,HCV inhibitor
dasatinib,0.086811538,KIT inhibitor|Bcr-Abl inhibitor|Ephrin inhibitor|PDGFR inhibitor|Src inhibitor|Tyrosine kinase inhibitor
DASB,0,Serotonin receptor antagonist
DAU-5884,-0.401383333,Acetylcholine receptor antagonist
daunorubicin,0.17039375,RNA synthesis inhibitor|Topoisomerase inhibitor
dazmegrel,0.0777,Thromboxane synthase inhibitor
dazoxiben,0.1083,Thromboxane synthase inhibitor
DBeQ,0.648971429,ATPase inhibitor
DCPIB,-0.433122222,Chloride channel blocker|Gap junction modulator|Glutamate inhibitor
DDR1-IN-1,0.55605,Discoidin domain receptor inhibitor
debrisoquine,0.4388,Norepinephrine inhibitor
decafluorobutane,-0.279233333,Contrast agent
decitabine,-0.143010526,DNA inhibitor
defactinib,0.031733333,Focal adhesion kinase inhibitor
deferasirox,0.592716667,Chelating agent
deferiprone,-0.3832,Chelating agent
deferoxamine-mesylate,0,Chelating agent|Antimetabolite|Beta amyloid inhibitor|Iron absorption inhibitor
deflazacort,1.112,Glucocorticoid receptor agonist
deforolimus,0.37078,MTOR inhibitor
deguelin,-0.1205875,NADPH inhibitor
dehydrocholate,-0.293516667,Choleretic agent
dehydroepiandrosterone,-0.039471429,Protein synthesis stimulant
delanzomib,0.70826,Proteasome inhibitor
delapril,0,ACE inhibitor
delcorine,-0.297922222,Antiarrhythmic|Ganglionic blocker
delivert,0.17476,Angiotensin receptor agonist
deltaline,0.036325,Acetylcholine receptor antagonist
demecarium,-0.39975,Acetylcholinesterase inhibitor
denbufylline,-0.360522222,Phosphodiesterase inhibitor
deoxycorticosterone-acetate,-0.4619375,Progestogen hormone
dephostatin,0.186466667,Tyrosine phosphatase inhibitor
depomedrol,0.1132,Glucocorticoid receptor agonist
deptropine,1.3342,Histamine receptor antagonist
depudecin,-0.33522,HDAC inhibitor
dequalinium,-0.551955556,PKC inhibitor
deracoxib,0,Cyclooxygenase inhibitor
deserpidine,0.40245,ACE inhibitor
desipramine,0.144285714,Tricyclic antidepressant
desloratadine,-0.57734,Histamine receptor antagonist
desmethylclozapine,0.02724,Acetylcholine receptor agonist
desmopressin-acetate,0.1323,Vasopressin receptor agonist
desoxycortone,-0.32881,Mineralocorticoid receptor agonist
desoxypeganine,0.096911111,Acetylcholinesterase inhibitor|Monoamine oxidase inhibitor
desvenlafaxine,-0.327333333,Serotonin receptor antagonist
devazepide,0.513722222,CCK receptor antagonist
dexamethasone,-0.023433333,Glucocorticoid receptor agonist
dexamethasone-acetate,-0.115175,Glucocorticoid receptor agonist|Corticosteroid agonist|Cytochrome P450 inhibitor
dexbrompheniramine,-0.04568,Histamine receptor antagonist
dexchlorpheniramine,-0.0185,Histamine receptor antagonist
dexfenfluramine,0.065554545,Serotonin receptor agonist
dexketoprofen,-0.2252125,Cyclooxygenase inhibitor
dexloxiglumide,0,CCK receptor antagonist
dexniguldipine,0.260411111,Calmodulin inhibitor
dextrorphan,0,Glutamate receptor antagonist
DG-041,0.0198,Prostanoid receptor antagonist
DH-97,-0.013185714,Melatonin receptor antagonist
diacerein,-0.01765,Interleukin inhibitor
diazepam,0.030433333,Benzodiazepine receptor agonist
diazoxide,-0.200723077,Potassium channel activator
dibenzepin,-0.2134125,Norepinephrine inhibitor
dibenzoylmethane,-0.17215,Carcinogen
dibutyrylcyclic-gmp,-0.7615,CGMP analog
dichloroacetic-acid,0.028183333,PDK inhibitor
dichlorobenzamil,0.50862,Sodium channel inhibitor
dichlorodiamine-platinum,0,Carcinogen
dichlorvos,-1.2218,Acetylcholinesterase inhibitor
diclofenac,-0.058841667,Cyclooxygenase inhibitor
diclofenamide,0.1218,Carbonic anhydrase inhibitor
diclofensine,-0.40821,Dopamine receptor antagonist
dicloxacillin,0.006144444,Bacterial cell wall synthesis inhibitor
dicoumarol,0.099757143,NADPH inhibitor
dictamnine,-0.5484,Furoquinoline alkaloid
dicyclohexylurea,-0.5285,Epoxide hydolase inhibitor
dicycloverine,0.2523375,Acetylcholine receptor antagonist
didanosine,-0.12762,Nucleoside reverse transcriptase inhibitor
dideoxyadenosine,0.41654,Nucleoside reverse transcriptase inhibitor
dieldrin,-0.443,Enhancer of synaptic activity
dienestrol,0.247811111,Estrogen receptor agonist
dienogest,0.320763636,Progesterone receptor agonist
diethylcarbamazine,0.057,Lipoxygenase inhibitor
diethyltoluamide,-0.37225,"DEET, activator of fly antenna ionotropic receptor IR40a"
diflorasone,0.50315,Glucocorticoid receptor agonist
diflunisal,-0.3994875,Prostanoid receptor antagonist
digitoxigenin,-0.765128571,Na/K-ATPase inhibitor
digitoxin,-0.439475,Na/K-ATPase inhibitor
digoxigenin,-0.328771429,Na/K-ATPase inhibitor
digoxin,-0.451976471,Na/K-ATPase inhibitor
dihydrexidine,-0.089457143,Dopamine receptor agonist
dihydrocapsaicin,0,TRPV agonist
dihydrodeoxygedunin,-0.26015,Growth factor receptor activator
dihydrosamidin,-0.36525,Nitric oxide production inhibitor|Phospholipase inhibitor|Platelet activating factor receptor antagonist
dihydroxyphenylglycine,0,Glutamate receptor agonist
dilazep,0.116311111,Adenosine receptor antagonist
diloxanide,0.171771429,Protein synthesis inhibitor
diltiazem,0.181057143,Calcium channel blocker
dimaprit,-0.9881,Histamine receptor agonist
dimenhydrinate,0,Histamine receptor antagonist
dimercaptosuccinic-acid,0.01595,Chelating agent
dimesna,-0.7673,Tubulin inhibitor
dimethyl-fumarate,0.1888,NRF2 activator|KEAP1 ligand|NFKB inhibitor
dimetridazole,0,Bacterial DNA inhibitor
diminazene-aceturate,0.11152,ACE inhibitor|DNA intercalating agent|Topoisomerase inhibitor
dimpylate,-0.3268,Acetylcholinesterase inhibitor
dinaciclib,0.630908333,CDK inhibitor
dinoprost,0.190825,Prostacyclin analog
dinoprostone,-0.105977778,Prostanoid receptor agonist
dioscin,1.447,Apoptosis stimulant
diosmin,0.24676,Aryl hydrocarbon receptor agonist|Capillary stabilizing agent
dioxybenzone,0.02895,Topical sunscreen agent
diperodon,0,Anesthetic - local
diphemanil,0.566742857,Acetylcholine receptor antagonist
diphencyprone,0.568833333,Immunostimulant
diphenhydramine,0.232625,Histamine receptor antagonist
diphenidol,-0.12997,Acetylcholine receptor agonist
diphenoxylate,-0.002875,Opioid receptor agonist
diphenyleneiodonium,0.742416667,Nitric oxide synthase inhibitor
diphenylpyraline,0.02,Dopamine receptor antagonist
dipivefrine,-0.0179,Adrenergic receptor agonist
dipraglurant,0.05245,Glutamate receptor antagonist
dipropyl-5ct,-0.061725,Serotonin receptor agonist
dipropyl-dopamine,0.16786,Dopamine receptor agonist
diprotin-a,0,Dipeptidyl peptidase inhibitor
dipyridamole,-0.13548,Phosphodiesterase inhibitor
dirithromycin,0,Bacterial 50S ribosomal subunit inhibitor
disopyramide,-0.31601,Sodium channel inhibitor
disulfiram,0.529725,Aldehyde dehydrogenase inhibitor|DNA methyltransferase inhibitor|TRPV agonist
ditolylguanidine,-0.223144444,Sigma receptor agonist
DL-PDMP,0.413746667,Glucosyltransferase inhibitor
DMAB-anabaseine,-0.114511111,Adrenergic receptor agonist
DMBI,0.197371429,PDGFR inhibitor|VEGFR inhibitor
DMH1,0,ALK inhibitor
DMP-543,0.331642857,Acetylcholine receptor agonist
DMP-777,0.081645455,Elastase inhibitor
dobutamine,0,Adrenergic receptor agonist
docetaxel,0.3867,Tubulin inhibitor
doconexent,-0.159418182,PPAR receptor agonist
docosatrienoic-acid,0.3504875,LTB4 inhibitor
dofequidar,-0.127325,MRP inhibitor|P-glycoprotein inhibitor
dofetilide,0.202225,Potassium channel antagonist
dolasetron,-0.296121429,Serotonin receptor antagonist
dolastatin-10,0.2492625,Tubulin inhibitor|Immunostimulant
dolutegravir,0.513675,HIV inhibitor
domperidone,-0.1469875,Dopamine receptor antagonist
donepezil,0.201591667,Acetylcholinesterase inhibitor
donitriptan,-0.451185714,Serotonin receptor agonist
dopamine,-0.2110375,Dopamine receptor agonist
doramapimod,-0.197076471,P38 MAPK inhibitor
dorsomorphin,0.1102625,AMPK inhibitor
dorzolamide,-0.154077778,Carbonic anhydrase inhibitor
dosulepin,0.089266667,Norepinephrine inhibitor|Serotonin reuptake inhibitor|Tricyclic antidepressant
dovitinib,0.303714286,EGFR inhibitor|FGFR inhibitor|FLT3 inhibitor|PDGFR inhibitor|VEGFR inhibitor
doxapram,-0.08537,Potassium channel antagonist
doxazosin,0.03762,Adrenergic receptor antagonist
doxepin,-0.339808333,Histamine receptor antagonist
doxifluridine,-0.317722222,Thymidylate synthase inhibitor
doxofylline,-0.074622222,Adenosine receptor antagonist
doxorubicin,0.5867,Topoisomerase inhibitor
doxycycline,0.142828571,Bacterial 30S ribosomal subunit inhibitor
doxylamine,0.081128571,Histamine receptor antagonist
DPCPX,0.29146,Adenosine receptor antagonist
DPI-201106,0.085163636,Sodium channel activator
dpn,0.0768625,Estrogen receptor agonist
DPO-1,-0.017625,Potassium channel antagonist
DPPE,0.159057143,Histamine receptor antagonist
DR-2313,0.020071429,PARP inhibitor
dronedarone,0,Adrenergic receptor antagonist
droperidol,-0.014078571,Dopamine receptor antagonist
dropropizine,-0.743366667,Antitussive
drospirenone,-0.055916667,Mineralocorticoid receptor antagonist
drotaverine,0.4215,Phosphodiesterase inhibitor
droxidopa,0,Norepinephrine inhibitor
droxinostat,0.5340625,HDAC inhibitor
DU-728,-0.3467,Structural glycoprotein antagonist
dubinidine,-0.19754,Antiepileptic
duloxetine,0.014713333,Norepinephrine inhibitor|Serotonin reuptake inhibitor
DUP-697,0.84795,Cyclooxygenase inhibitor
dutasteride,-0.540225,5-alpha reductase inhibitor
DY-131,0.646357143,Estrogen receptor agonist
dyclonine,0,Sodium channel inhibitor
dydrogesterone,-0.1556375,Progesterone receptor agonist
dynasore,0,Dynamin inhibitor
dyphylline,-0.30925,Adenosine receptor antagonist|Phosphodiesterase inhibitor
E-2012,-0.607133333,Gamma secretase inhibitor
E-4031,-0.164871429,Potassium channel antagonist
E-7438,0.26264375,Histone lysine methyltransferase inhibitor
E-7449,1.2503,PARP inhibitor
ebelactone-b,-0.3504125,Lipase inhibitor
EBPC,-0.4598,Aldose reductase inhibitor
ebselen,0.0744625,Cyclooxygenase inhibitor|Glutathione peroxidase agonist|H+/K+-ATPase inhibitor|Nitric oxide synthase inhibitor
ecabet,0.1249,Gastrin inhibitor|Urease inhibitor
econazole,0.02109375,Lanosterol demethylase inhibitor|Bacterial cell wall synthesis inhibitor|Sterol demethylase inhibitor
ecopipam,0.184,Dopamine receptor antagonist
edaravone,-0.0729,Nootropic agent
edoxaban,-0.3472,Coagulation factor inhibitor
edoxudine,1.047233333,DNA inhibitor
edrophonium,-0.42365,Acetylcholinesterase inhibitor
efaproxiral,0.38145,Haemoglobin oxygen release stimulant
efatutazone,0.37174,PPAR receptor agonist
efavirenz,0.04114,HIV inhibitor
eflornithine,0.200733333,Ornithine decarboxylase inhibitor
EGF-816,0.6987,EGFR inhibitor
EHNA,-0.11251,Adenosine deaminase inhibitor
EI-231,0.07025,Casein kinase inhibitor
EI-247,-0.386016667,IGF-1 inhibitor
EI-273,-0.1583,PKC inhibitor
EI1,0.53895,Histone lysine methyltransferase inhibitor
eicosatetraynoic-acid,-0.1338125,Cyclooxygenase inhibitor|Lipoxygenase inhibitor
eicosatrienoic-acid,0.317433333,Vasodilator
elacridar,-0.17122,P-glycoprotein inhibitor
elesclomol,0.02165,Oxidizing agent
eliprodil,-0.2645125,Glutamate receptor antagonist
ellagic-acid,0.559966667,Glutathione transferase inhibitor|Aldose reductase inhibitor|Beta secretase inhibitor|HCV inhibitor|HIV inhibitor|Quorum sensing signaling modulator|Reverse transcriptase inhibitor
ellipticine,0.492785714,Topoisomerase inhibitor
eltrombopag,0.63035,Thrombopoietin receptor agonist
elvitegravir,0.010828571,HIV inhibitor
embelin,0.326275,HCV inhibitor|XIAP inhibitor
EMD-1214063,-0.22054,HGF receptor inhibitor
EMD-386088,0.311283333,Serotonin receptor agonist
EMD-53998,0.3090375,Phosphodiesterase inhibitor
EMD-84,0.218275,Angiotensin receptor antagonist
emedastine,-0.25822,Histamine receptor antagonist
emetine,-0.74988,Protein synthesis inhibitor
EMF-BCA1-57,-0.18095,Caspase inhibitor
EMF-BCA1-60,-0.133314286,Caspase inhibitor
EMF-BCA1-64,-0.247636364,Caspase inhibitor
emodic-acid,0.1955,Laxative
emodin,-0.396583333,11-beta-HSD1 inhibitor
empagliflozin,-0.1988,Sodium channel inhibitor
emtricitabine,-0.443733333,Nucleoside reverse transcriptase inhibitor
enalapril,-0.160391667,ACE inhibitor
enalaprilat,-0.04048,ACE inhibitor
endo-IWR-1,0.09892,PARP inhibitor
ENMD-2076,0.2801625,Aurora kinase inhibitor|FLT3 inhibitor|VEGFR inhibitor
enobosarm,-0.21188,Androgen receptor antagonist
enoxacin,0.120466667,Bacterial DNA Gyrase inhibitor
enoximone,-1.18705,Phosphodiesterase inhibitor
enoxolone,0.13024,Gap junction modulator
enprofylline,-0.193342857,Phosphodiesterase inhibitor
enrofloxacin,-0.1552,Bacterial DNA inhibitor
entacapone,-0.2532,Catechol O methyltransferase inhibitor
entecavir,-0.656533333,DNA inhibitor|Reverse transcriptase inhibitor
entinostat,0.612252941,HDAC inhibitor
enzalutamide,-0.2621,Androgen receptor antagonist
enzastaurin,-0.2691375,PKC inhibitor
EO-1428,0.08857,P38 MAPK inhibitor
eperezolid,0.3261375,Bacterial 30S ribosomal subunit inhibitor
epibatidine,0.238216667,Acetylcholine receptor agonist
epicatechin,0.2254,Bacterial DNA inhibitor
epinastine,-0.276825,Histamine receptor antagonist
epinephrine,-0.14965,Adrenergic receptor agonist|Neurotransmitter
epirizole,-0.041377778,Cyclooxygenase inhibitor
epirubicin,0.44176875,Topoisomerase inhibitor
epitiostanol,-0.1546625,Androgen receptor agonist
eplerenone,0.01915,Cytochrome P450 inhibitor
epothilone,0.2856,Tubulin inhibitor
epothilone-a,-0.461357143,Tubulin inhibitor
epothilone-b,0.05635,Tubulin inhibitor
epoxycholesterol,0.15955,LXR agonist
eprosartan,-0.30542,Angiotensin receptor antagonist
eptifibatide,0.23456,Platelet aggregation inhibitor
EPZ-004777,-0.5089,DOT1L inhibitor
EPZ-005687,-0.2053,Histone lysine methyltransferase inhibitor
EPZ-015666,-0.52554,PRMT inhibitor
EPZ-020411,0.816133333,PRMT inhibitor
EPZ-5676,-0.4101,DOT1L inhibitor
equilin,-0.101211111,Estrogen receptor agonist
equol,-0.219045455,Estrogen receptor agonist
ER-27319,0.635471429,Syk inhibitor
erastin,-0.368564286,Ion channel antagonist
erbstatin-analog,-0.24382,EGFR inhibitor|Tyrosine kinase inhibitor
ercalcitriol,0.114514286,Vitamin D receptor agonist
ergocornine,0.01171,Dopamine receptor agonist
ergocryptine,0,Dopamine receptor agonist
ergometrine,-0.560666667,Adrenergic receptor agonist|Serotonin receptor agonist
eriodictyol,0.048925,Cytochrome P450 inhibitor
erlotinib,0.100574074,EGFR inhibitor
erteberel,-0.1249,Estrogen receptor agonist
erythromycin,-0.098718182,NFKB inhibitor
