pert_iname,norm_cs,moa
CGS-21680,0.06445,Adenosine receptor agonist
CH-223191,-1.5707,Aryl hydrocarbon receptor antagonist
chaetocin,0.2947,Histone lysine methyltransferase inhibitor
chelerythrine,0.113935714,Protein kinase inhibitor
chelidonine,-0.859685714,Tubulin inhibitor
CHEMBL-1222381,0.577516667,Neural stem cell inducer
CHEMBL-374350,0.364507143,NFKB inhibitor
chenodiol,-0.030025,11-beta-HSD1 inhibitor
CHIR-99021,-0.281792308,GSK inhibitor
chlorambucil,-0.42394,DNA inhibitor
chlorcyclizine,0.95685,Histamine receptor antagonist
chlordiazepoxide,0.1293,Benzodiazepine receptor agonist
chlorhexidine,0,Bacterial membrane integrity inhibitor
chlormezanone,-0.10602,GABA receptor antagonist
chloroform,0,Solvent
chlorogenic-acid,-0.5651875,Antioxidant
chloropyramine,-0.838,Histamine receptor antagonist
chloroquine,-0.138817647,Antimalarial
chlorothiazide,0.48405,Diuretic
chlorotrianisene,0,Estrogenic hormone
chloroxine,-0.20621,Opioid receptor antagonist
chlorphensin,-0.2343,Muscle relaxant
chlorpropamide,-0.158914286,ATP channel blocker
chlorpropham,0,Antiviral
chlorpyrifos,-0.83945,Acetylcholinesterase inhibitor
chlortalidone,-0.1591,Carbonic anhydrase inhibitor
chlorzoxazone,0,Bacterial 30S ribosomal subunit inhibitor
cholic-acid,-0.1191375,Bile acid
choline-alfoscerate,0.0823625,Acetylcholine receptor agonist|Acetylcholine precursor|Membrane permeability enhancer
chromanol,0.261985714,Potassium channel antagonist
chromomycin-a3,1.049042857,DNA binding agent
chrysenequinone,1.0382,DNA mismatch binding
chrysin,-0.771866667,Breast cancer resistance protein inhibitor
CI-966,0.052823077,GAT inhibitor
CI-976,-0.115907143,ACAT inhibitor
cianidanol,0.190566667,Fatty acid synthase inhibitor
ciclacillin,0.098742857,Bacterial cell wall synthesis inhibitor
ciclesonide,0.480025,Glucocorticoid receptor agonist
ciclopirox,0,Membrane integrity inhibitor
CID-5458317,-1.1573,MAP kinase inhibitor
ciglitazone,-0.071644444,PPAR receptor agonist
cilastatin,0.424875,Dehydropeptidase inhibitor
cilazapril,0,ACE inhibitor
cilengitide,-0.0485875,Integrin inhibitor
cilomilast,0.2431,Phosphodiesterase inhibitor
cilostamide,0.049157143,Phosphodiesterase inhibitor
cilostazol,-0.089163636,Phosphodiesterase inhibitor
cimaterol,0.3573875,Adrenergic receptor agonist
cimetidine,0.041575,Histamine receptor antagonist
cinacalcet,0.151942857,Calcium channel activator
cinaciguat,0.287742857,Guanylate cyclase activator
cinanserin,0.51828,Serotonin receptor antagonist
cinchocaine,-0.9717,Sodium channel inhibitor
cinchonine,0.0262,P-glycoprotein inhibitor
cinepazide,0.288016667,Calcium channel activator
cinnarizine,-0.432957143,Calcium channel blocker
cinobufagin,-0.439057143,Na/K-ATPase inhibitor
cinoxacin,0.033666667,Bacterial DNA Gyrase inhibitor
ciprofibrate,0.029816667,PPAR receptor agonist
ciprofloxacin,-0.43982,Bacterial DNA Gyrase inhibitor
ciproxifan,0,Histamine receptor antagonist
cirazoline,0.215671429,Adrenergic receptor agonist
cisapride,0.025858824,Serotonin receptor agonist
citalopram,-0.186526667,Serotonin receptor antagonist
CITCO,-0.125057143,CAR agonist
citiolone,0.7996,Mucolytic
CL-218872,-0.104681818,GABA receptor agonist
CL-82198,0.063977778,Metalloproteinase inhibitor
cladribine,-0.133683333,Adenosine deaminase inhibitor|Ribonucleoside reductase inhibitor
clebopride,-0.06985,Dopamine receptor antagonist
clemastine,0.553688889,Histamine receptor antagonist
clemizole,-0.48206,HCV inhibitor
clenbuterol,-0.305588889,Adrenergic receptor agonist
clidinium,-1.0733,Acetylcholine receptor antagonist
climbazole,-0.0007875,Enzyme inducer
clinafloxacin,-0.219375,Bacterial DNA Gyrase inhibitor
clindamycin,0.098933333,Protein synthesis inhibitor
clinofibrate,-0.01386,Lipase inhibitor
clioquinol,-0.03306,Chelating agent
clobenpropit,0.1981875,Histamine receptor antagonist
clobetasol,0.40593,Glucocorticoid receptor agonist
clocortolone-pivalate,0.066,Steroid
clodronic-acid,0,Bone resorption inhibitor
clofarabine,-0.396566667,Ribonucleoside reductase inhibitor
clofazimine,0.017366667,Bacterial DNA inhibitor
clofibrate,-0.144,PPAR receptor agonist
clofibric-acid,0.07482,PPAR receptor agonist
clofilium,0,Potassium channel antagonist
clofoctol,-0.26202,Bacterial protein synthesis inhibitor
clomethiazole,-0.16449,GABA receptor antagonist|GABA receptor modulator
clomifene,0.515316667,Estrogen receptor antagonist
clomipramine,0.564266667,Serotonin receptor antagonist
clonazepam,0.2052,GABA receptor agonist
clonidine,-0.385657895,Adrenergic receptor agonist
clopamide,0.4212,Sodium/chloride cotransporter inhibitor
cloperastine,0,Antitussive
clopidogrel,-0.300042857,Purinergic receptor antagonist
clorgiline,-0.6048,Monoamine oxidase inhibitor
clorsulon,-1.0548,Glycolysis inhibitor
closantel,-0.48255,Chitin inhibitor|NFKB inhibitor
clotrimazole,-0.246657143,Cytochrome P450 inhibitor|Imidazoline ligand
cloxacillin,0,Bacterial cell wall synthesis inhibitor
clozapine,-0.017753846,Serotonin receptor antagonist|Dopamine receptor antagonist
CMPD-1,-0.200414286,P38 MAPK inhibitor
CNQX,0.2446,Glutamate receptor antagonist
CNX-774,0.243661538,BTK inhibitor
CO-101244,-0.031985714,Ionotropic glutamate receptor antagonist
CO-102862,-0.01905,Sodium channel inhibitor
cobicistat,0.186825,Cytochrome P450 inhibitor
cobimetinib,1.459881818,MEK inhibitor
COL-3,-0.93,Matrix metalloprotease inhibitor
colchicine,-0.432425,Tubulin inhibitor
colforsin,0.38506,Adenylyl cyclase activator
colforsin-daproate,0.3318,Adenylyl cyclase activator
compound-w,0,Beta secretase inhibitor
conivaptan,0.0015625,Vasopressin receptor antagonist
copanlisib,0.610877778,PI3K inhibitor
cordycepin,0.38678,DNA inhibitor
cortisol,0.8669,Glucocorticoid receptor agonist
cortisone,-0.418275,Androgen receptor antagonist
cortisone-acetate,-0.184707692,Glucocorticoid receptor agonist
corynanthine,-0.438757143,Adrenergic receptor antagonist
cosmosiin,0,Cytochrome P450 inhibitor
costunolide,0,Telomerase inhibitor
cotinine,0.516875,Nicotinic receptor agonist
coumaric-acid,-0.320566667,Antioxidant
coumarin,-0.065283333,Vitamin K antagonist
coumestrol,-0.94796,Estrogen receptor agonist
coumophos,-0.5947,Cholinesterase inhibitor
CP-466722,-0.210054545,ATM kinase inhibitor
CP-55940,-0.3604375,Cannabinoid receptor agonist
CP-673451,0.5586,PDGFR inhibitor
CP-724714,0.04700625,Tyrosine kinase inhibitor|EGFR inhibitor
CP-91149,0,Glycogen phosphorylase inhibitor
CP-93129,0.30645,Serotonin receptor agonist
CP-94253,-0.074266667,Serotonin receptor agonist
CP-945598,0.2115,Cannabinoid receptor antagonist
CPI-1189,-0.181775,TNF inhibitor
CPI-360,0.44995,Histone lysine methyltransferase inhibitor
CPI-613,0.51595,PDK inhibitor
crenolanib,-0.1358,PDGFR inhibitor
crizotinib,0.301645833,ALK inhibitor
cromoglicic-acid,-0.2155,Immunosuppressant
crotamiton,0.288016667,Antipruritic
CS-110266,-0.63615,Dopamine receptor agonist
CS-1657,0.311271429,PARP inhibitor
CS-917,0,Fructose biphosphate inhibitor
CT-7758,-0.01754,Integrin inhibitor
CTB,-0.015326667,Histone Acetyltransferase activator
CTPB,0,Histone Acetyltransferase activator
CTS-1027,-0.205,Metalloproteinase inhibitor
curcumin,-0.275457143,Cyclooxygenase inhibitor|Histone acetyltransferase inhibitor|Lipoxygenase inhibitor|NFKB inhibitor
cutamesine,0.005966667,Sigma receptor agonist
CV-1808,0.1064625,Adenosine receptor agonist
CX-4945,-0.24672,Casein kinase inhibitor
CX-516,0.17134,Glutamate receptor antagonist
CX-5461,0.11381875,RNA polymerase inhibitor
cyanoquinoline-11,0.2541,Kinase inhibitor
cyclazosin,0.100066667,Adrenergic receptor antagonist
cyclizine,-0.334633333,Histamine receptor antagonist
cyclobenzaprine,0.01568,Adrenergic receptor agonist|Serotonin receptor agonist
cycloheximide,-0.573644444,Protein synthesis inhibitor
cyclopamine,0.162075,Smoothened receptor antagonist
cyclopenthiazide,0.048983333,Thiazide diuretic
cyclopentolate,0.1789375,Acetylcholine receptor antagonist
cyclophosphamide,-0.004866667,DNA alkylating agent
cyclopiazonic-acid,0.375977778,ATPase inhibitor
cycloserine,0.9048,Glutamate receptor agonist
cyclosporin-a,0.365673077,Calcineurin inhibitor
cyproheptadine,-0.27132,Histamine receptor antagonist
CYT-387,-0.527827273,JAK inhibitor
CYT-997,-0.66378,Tubulin inhibitor
cytarabine,-0.307175,Ribonucleoside reductase inhibitor
cytisine,-0.115581818,Acetylcholine receptor agonist
cytochalasin-d,0.547657143,Tubulin inhibitor
cytosporone-b,-0.188138462,NUR77 receptor agonist
D-4476,0.09382381,TGF-beta receptor inhibitor
D-609,-0.330625,Phospholipase inhibitor
D-64131,-0.3933,Tubulin inhibitor
D-64406,0.279471429,PDGFR inhibitor
D-serine,0.0029625,Glutamate receptor agonist
dabigatran-etexilate,0.081355556,Thrombin inhibitor|Serine protease inhibitor
dabrafenib,-0.00665625,RAF inhibitor
dacarbazine,0,DNA alkylating agent
dacinostat,0.45033125,HDAC inhibitor
dacomitinib,0.489407143,EGFR inhibitor
dactinomycin,0.2185,RNA polymerase inhibitor
daidzein,0.27615,Estrogen receptor agonist
dalargin,0.56045,Opioid receptor agonist
dalcetrapib,-0.39009,Cholesterol inhibitor
dalfampridine,0.03704,Potassium channel antagonist
daminozide,0.0927875,KDM2A inhibitor
damnacanthal,-0.380766667,Src inhibitor
danazol,0.227311111,Estrogen receptor antagonist|Progesterone receptor agonist
danegaptide,0.247725,Gap junction modulator
dantrolene,-0.109309091,Calcium channel blocker
dantron,0.105444444,Laxative
danusertib,0.4536375,Aurora kinase inhibitor|FGFR inhibitor
dapagliflozin,-0.043966667,Sodium/glucose cotransporter inhibitor
daphnetin,0.300957143,Protein kinase inhibitor
dapivirine,-0.36912,Non-nucleoside reverse transcriptase inhibitor
dapsone,0.107938462,Bacterial antifolate
DAPT-GSI-IX,0.0193,Gamma secretase inhibitor
darapladib,0.67918,Phospholipase inhibitor
darifenacin,0.140783333,Acetylcholine receptor antagonist
darinaparsin,0.014421429,Apoptosis stimulant
darunavir,-0.165671429,HIV inhibitor
dasabuvir,-0.0093,HCV inhibitor
dasatinib,0.541034615,KIT inhibitor|Bcr-Abl inhibitor|Ephrin inhibitor|PDGFR inhibitor|Src inhibitor|Tyrosine kinase inhibitor
DASB,0.9701,Serotonin receptor antagonist
DAU-5884,-0.436616667,Acetylcholine receptor antagonist
daunorubicin,0.115825,RNA synthesis inhibitor|Topoisomerase inhibitor
dazmegrel,-0.4282,Thromboxane synthase inhibitor
dazoxiben,0.225366667,Thromboxane synthase inhibitor
DBeQ,0.280871429,ATPase inhibitor
DCPIB,0.220944444,Chloride channel blocker|Gap junction modulator|Glutamate inhibitor
DDR1-IN-1,0.69755,Discoidin domain receptor inhibitor
debrisoquine,0.5006,Norepinephrine inhibitor
decafluorobutane,-0.134583333,Contrast agent
decitabine,-0.139605263,DNA inhibitor
defactinib,0.118666667,Focal adhesion kinase inhibitor
deferasirox,0,Chelating agent
deferiprone,0,Chelating agent
deferoxamine-mesylate,-1.1406,Chelating agent|Antimetabolite|Beta amyloid inhibitor|Iron absorption inhibitor
deflazacort,0,Glucocorticoid receptor agonist
deforolimus,0.24534,MTOR inhibitor
deguelin,-0.1294625,NADPH inhibitor
dehydrocholate,-0.109066667,Choleretic agent
dehydroepiandrosterone,0.686585714,Protein synthesis stimulant
delanzomib,0.27675,Proteasome inhibitor
delapril,0.4273,ACE inhibitor
delcorine,0.289366667,Antiarrhythmic|Ganglionic blocker
delivert,0.08896,Angiotensin receptor agonist
deltaline,0.0797375,Acetylcholine receptor antagonist
demecarium,0.125,Acetylcholinesterase inhibitor
denbufylline,0.1107,Phosphodiesterase inhibitor
deoxycorticosterone-acetate,0.453575,Progestogen hormone
dephostatin,-0.723766667,Tyrosine phosphatase inhibitor
depomedrol,0.308157143,Glucocorticoid receptor agonist
deptropine,0,Histamine receptor antagonist
depudecin,0.40634,HDAC inhibitor
dequalinium,-0.269511111,PKC inhibitor
deracoxib,-0.185128571,Cyclooxygenase inhibitor
deserpidine,0.4759,ACE inhibitor
desipramine,0.791514286,Tricyclic antidepressant
desloratadine,0.65546,Histamine receptor antagonist
desmethylclozapine,0.65888,Acetylcholine receptor agonist
desmopressin-acetate,-0.2272,Vasopressin receptor agonist
desoxycortone,-0.29809,Mineralocorticoid receptor agonist
desoxypeganine,0.032977778,Acetylcholinesterase inhibitor|Monoamine oxidase inhibitor
desvenlafaxine,0,Serotonin receptor antagonist
devazepide,-0.367033333,CCK receptor antagonist
dexamethasone,0.335106667,Glucocorticoid receptor agonist
dexamethasone-acetate,-0.233233333,Glucocorticoid receptor agonist|Corticosteroid agonist|Cytochrome P450 inhibitor
dexbrompheniramine,0.2142,Histamine receptor antagonist
dexchlorpheniramine,-0.0313,Histamine receptor antagonist
dexfenfluramine,0.401672727,Serotonin receptor agonist
dexketoprofen,0.1066625,Cyclooxygenase inhibitor
dexloxiglumide,0.691966667,CCK receptor antagonist
dexniguldipine,0.514422222,Calmodulin inhibitor
dextrorphan,0.677025,Glutamate receptor antagonist
DG-041,0.333916667,Prostanoid receptor antagonist
DH-97,0.174085714,Melatonin receptor antagonist
diacerein,0.1006375,Interleukin inhibitor
diazepam,-0.028416667,Benzodiazepine receptor agonist
diazoxide,-0.276430769,Potassium channel activator
dibenzepin,-0.0860125,Norepinephrine inhibitor
dibenzoylmethane,0.227633333,Carcinogen
dibutyrylcyclic-gmp,0.0906375,CGMP analog
dichloroacetic-acid,-0.21475,PDK inhibitor
dichlorobenzamil,0.73706,Sodium channel inhibitor
dichlorodiamine-platinum,-0.4635,Carcinogen
dichlorvos,-1.0192,Acetylcholinesterase inhibitor
diclofenac,-0.375416667,Cyclooxygenase inhibitor
diclofenamide,0.460983333,Carbonic anhydrase inhibitor
diclofensine,-0.17364,Dopamine receptor antagonist
dicloxacillin,-0.383522222,Bacterial cell wall synthesis inhibitor
dicoumarol,0.123857143,NADPH inhibitor
dictamnine,0.2195,Furoquinoline alkaloid
dicyclohexylurea,0.527625,Epoxide hydolase inhibitor
dicycloverine,0.235675,Acetylcholine receptor antagonist
didanosine,0.30972,Nucleoside reverse transcriptase inhibitor
dideoxyadenosine,0.69712,Nucleoside reverse transcriptase inhibitor
dieldrin,-0.639966667,Enhancer of synaptic activity
dienestrol,0.253855556,Estrogen receptor agonist
dienogest,0.036272727,Progesterone receptor agonist
diethylcarbamazine,-0.046163636,Lipoxygenase inhibitor
diethyltoluamide,0.0276375,"DEET, activator of fly antenna ionotropic receptor IR40a"
diflorasone,1.0098,Glucocorticoid receptor agonist
diflunisal,0.1011,Prostanoid receptor antagonist
digitoxigenin,-0.0446,Na/K-ATPase inhibitor
digitoxin,-0.5661,Na/K-ATPase inhibitor
digoxigenin,-0.427557143,Na/K-ATPase inhibitor
digoxin,-0.772164706,Na/K-ATPase inhibitor
dihydrexidine,-0.1259,Dopamine receptor agonist
dihydrocapsaicin,-0.8153,TRPV agonist
dihydrodeoxygedunin,0.112633333,Growth factor receptor activator
dihydrosamidin,-0.556075,Nitric oxide production inhibitor|Phospholipase inhibitor|Platelet activating factor receptor antagonist
dihydroxyphenylglycine,0.2657,Glutamate receptor agonist
dilazep,0.388611111,Adenosine receptor antagonist
diloxanide,-0.0602,Protein synthesis inhibitor
diltiazem,0.157333333,Calcium channel blocker
dimaprit,0,Histamine receptor agonist
dimenhydrinate,0,Histamine receptor antagonist
dimercaptosuccinic-acid,0.019766667,Chelating agent
dimesna,0,Tubulin inhibitor
dimethyl-fumarate,0.023825,NRF2 activator|KEAP1 ligand|NFKB inhibitor
dimetridazole,0,Bacterial DNA inhibitor
diminazene-aceturate,-0.18062,ACE inhibitor|DNA intercalating agent|Topoisomerase inhibitor
dimpylate,-0.315233333,Acetylcholinesterase inhibitor
dinaciclib,-0.478091667,CDK inhibitor
dinoprost,-0.182183333,Prostacyclin analog
dinoprostone,-0.206444444,Prostanoid receptor agonist
dioscin,0,Apoptosis stimulant
diosmin,0.37076,Aryl hydrocarbon receptor agonist|Capillary stabilizing agent
dioxybenzone,-0.0273625,Topical sunscreen agent
diperodon,0,Anesthetic - local
diphemanil,0.014042857,Acetylcholine receptor antagonist
diphencyprone,-0.039333333,Immunostimulant
diphenhydramine,0,Histamine receptor antagonist
diphenidol,0.469,Acetylcholine receptor agonist
diphenoxylate,-0.15605,Opioid receptor agonist
diphenyleneiodonium,-0.014533333,Nitric oxide synthase inhibitor
diphenylpyraline,0.274925,Dopamine receptor antagonist
dipivefrine,-0.474366667,Adrenergic receptor agonist
dipraglurant,-0.1213625,Glutamate receptor antagonist
dipropyl-5ct,-0.28345,Serotonin receptor agonist
dipropyl-dopamine,-0.3084,Dopamine receptor agonist
diprotin-a,0.407175,Dipeptidyl peptidase inhibitor
dipyridamole,-0.04772,Phosphodiesterase inhibitor
dirithromycin,0,Bacterial 50S ribosomal subunit inhibitor
disopyramide,-0.2605,Sodium channel inhibitor
disulfiram,-0.5841875,Aldehyde dehydrogenase inhibitor|DNA methyltransferase inhibitor|TRPV agonist
ditolylguanidine,-0.460666667,Sigma receptor agonist
DL-PDMP,0.588993333,Glucosyltransferase inhibitor
DMAB-anabaseine,0.328044444,Adrenergic receptor agonist
DMBI,0.219914286,PDGFR inhibitor|VEGFR inhibitor
DMH1,0,ALK inhibitor
DMP-543,0.0033,Acetylcholine receptor agonist
DMP-777,-0.281081818,Elastase inhibitor
dobutamine,-0.27153,Adrenergic receptor agonist
docetaxel,-0.07919375,Tubulin inhibitor
doconexent,-0.149845455,PPAR receptor agonist
docosatrienoic-acid,0.1759,LTB4 inhibitor
dofequidar,-0.1442875,MRP inhibitor|P-glycoprotein inhibitor
dofetilide,-0.5759,Potassium channel antagonist
dolasetron,0.104414286,Serotonin receptor antagonist
dolastatin-10,-0.7616,Tubulin inhibitor|Immunostimulant
dolutegravir,-0.267375,HIV inhibitor
domperidone,-0.10905,Dopamine receptor antagonist
donepezil,0.085908333,Acetylcholinesterase inhibitor
donitriptan,0.1468,Serotonin receptor agonist
dopamine,-0.3124125,Dopamine receptor agonist
doramapimod,-0.453170588,P38 MAPK inhibitor
dorsomorphin,0.44378125,AMPK inhibitor
dorzolamide,0.177211111,Carbonic anhydrase inhibitor
dosulepin,0.189377778,Norepinephrine inhibitor|Serotonin reuptake inhibitor|Tricyclic antidepressant
dovitinib,0.320035714,EGFR inhibitor|FGFR inhibitor|FLT3 inhibitor|PDGFR inhibitor|VEGFR inhibitor
doxapram,-0.43214,Potassium channel antagonist
doxazosin,-0.33352,Adrenergic receptor antagonist
doxepin,0.248241667,Histamine receptor antagonist
doxifluridine,-0.094222222,Thymidylate synthase inhibitor
doxofylline,0.094,Adenosine receptor antagonist
doxorubicin,0.326268182,Topoisomerase inhibitor
doxycycline,-0.429385714,Bacterial 30S ribosomal subunit inhibitor
doxylamine,0.108528571,Histamine receptor antagonist
DPCPX,0.27998,Adenosine receptor antagonist
DPI-201106,-0.127027273,Sodium channel activator
dpn,0.3039125,Estrogen receptor agonist
DPO-1,-0.0664375,Potassium channel antagonist
DPPE,0.283442857,Histamine receptor antagonist
DR-2313,-0.028985714,PARP inhibitor
dronedarone,0,Adrenergic receptor antagonist
droperidol,-0.099571429,Dopamine receptor antagonist
dropropizine,0,Antitussive
drospirenone,0.0476,Mineralocorticoid receptor antagonist
drotaverine,1.22845,Phosphodiesterase inhibitor
droxidopa,-0.8671,Norepinephrine inhibitor
droxinostat,0.1159125,HDAC inhibitor
DU-728,-0.452675,Structural glycoprotein antagonist
dubinidine,0.01472,Antiepileptic
duloxetine,0.350326667,Norepinephrine inhibitor|Serotonin reuptake inhibitor
DUP-697,-0.165416667,Cyclooxygenase inhibitor
dutasteride,-0.40405,5-alpha reductase inhibitor
DY-131,-0.272785714,Estrogen receptor agonist
dyclonine,0.1021,Sodium channel inhibitor
dydrogesterone,-0.2553,Progesterone receptor agonist
dynasore,0,Dynamin inhibitor
dyphylline,0.48735,Adenosine receptor antagonist|Phosphodiesterase inhibitor
E-2012,-0.7399,Gamma secretase inhibitor
E-4031,-0.034185714,Potassium channel antagonist
E-7438,0.2516375,Histone lysine methyltransferase inhibitor
E-7449,0.69975,PARP inhibitor
ebelactone-b,-0.2327125,Lipase inhibitor
EBPC,-0.437985714,Aldose reductase inhibitor
ebselen,-0.220475,Cyclooxygenase inhibitor|Glutathione peroxidase agonist|H+/K+-ATPase inhibitor|Nitric oxide synthase inhibitor
ecabet,0.65226,Gastrin inhibitor|Urease inhibitor
econazole,0.01995625,Lanosterol demethylase inhibitor|Bacterial cell wall synthesis inhibitor|Sterol demethylase inhibitor
ecopipam,0.042133333,Dopamine receptor antagonist
edaravone,-0.10883125,Nootropic agent
edoxaban,-0.019075,Coagulation factor inhibitor
edoxudine,-0.00395,DNA inhibitor
edrophonium,0.07825,Acetylcholinesterase inhibitor
efaproxiral,-0.268383333,Haemoglobin oxygen release stimulant
efatutazone,0.67384,PPAR receptor agonist
efavirenz,0.15004,HIV inhibitor
eflornithine,0.019916667,Ornithine decarboxylase inhibitor
EGF-816,1.28515,EGFR inhibitor
EHNA,-0.11894,Adenosine deaminase inhibitor
EI-231,-0.3648625,Casein kinase inhibitor
EI-247,0.0092,IGF-1 inhibitor
EI-273,0.451385714,PKC inhibitor
EI1,-0.13305,Histone lysine methyltransferase inhibitor
eicosatetraynoic-acid,-0.2890875,Cyclooxygenase inhibitor|Lipoxygenase inhibitor
eicosatrienoic-acid,-0.010866667,Vasodilator
elacridar,0.05854,P-glycoprotein inhibitor
elesclomol,0.194828571,Oxidizing agent
eliprodil,0.1059625,Glutamate receptor antagonist
ellagic-acid,0.090888889,Glutathione transferase inhibitor|Aldose reductase inhibitor|Beta secretase inhibitor|HCV inhibitor|HIV inhibitor|Quorum sensing signaling modulator|Reverse transcriptase inhibitor
ellipticine,0.393328571,Topoisomerase inhibitor
eltrombopag,-0.7102,Thrombopoietin receptor agonist
elvitegravir,-0.055285714,HIV inhibitor
embelin,-0.1469,HCV inhibitor|XIAP inhibitor
EMD-1214063,-0.17142,HGF receptor inhibitor
EMD-386088,0.46395,Serotonin receptor agonist
EMD-53998,0.1140375,Phosphodiesterase inhibitor
EMD-84,0.0186375,Angiotensin receptor antagonist
emedastine,0.41764,Histamine receptor antagonist
emetine,-0.7699,Protein synthesis inhibitor
EMF-BCA1-57,-0.002316667,Caspase inhibitor
EMF-BCA1-60,0.003857143,Caspase inhibitor
EMF-BCA1-64,-0.041809091,Caspase inhibitor
emodic-acid,0.233957143,Laxative
emodin,-0.196116667,11-beta-HSD1 inhibitor
empagliflozin,0.00762,Sodium channel inhibitor
emtricitabine,-0.136416667,Nucleoside reverse transcriptase inhibitor
enalapril,-0.147816667,ACE inhibitor
enalaprilat,-0.14854,ACE inhibitor
endo-IWR-1,0.136286667,PARP inhibitor
ENMD-2076,0.41515,Aurora kinase inhibitor|FLT3 inhibitor|VEGFR inhibitor
enobosarm,0.1377,Androgen receptor antagonist
enoxacin,0.175477778,Bacterial DNA Gyrase inhibitor
enoximone,0,Phosphodiesterase inhibitor
enoxolone,0.0518,Gap junction modulator
enprofylline,-0.179657143,Phosphodiesterase inhibitor
enrofloxacin,-0.379171429,Bacterial DNA inhibitor
entacapone,0.084033333,Catechol O methyltransferase inhibitor
entecavir,-0.461533333,DNA inhibitor|Reverse transcriptase inhibitor
entinostat,0.379652941,HDAC inhibitor
enzalutamide,0.224193333,Androgen receptor antagonist
enzastaurin,0.146041667,PKC inhibitor
EO-1428,-0.21392,P38 MAPK inhibitor
eperezolid,-0.33955,Bacterial 30S ribosomal subunit inhibitor
epibatidine,-0.325666667,Acetylcholine receptor agonist
epicatechin,0.6149,Bacterial DNA inhibitor
epinastine,0.227425,Histamine receptor antagonist
epinephrine,0.56225,Adrenergic receptor agonist|Neurotransmitter
epirizole,-0.055933333,Cyclooxygenase inhibitor
epirubicin,0.44065625,Topoisomerase inhibitor
epitiostanol,-0.18515,Androgen receptor agonist
eplerenone,-0.27905,Cytochrome P450 inhibitor
epothilone,0.02275,Tubulin inhibitor
epothilone-a,0.027114286,Tubulin inhibitor
epothilone-b,0.0452,Tubulin inhibitor
epoxycholesterol,0.07515,LXR agonist
eprosartan,0.0292,Angiotensin receptor antagonist
eptifibatide,-0.07028,Platelet aggregation inhibitor
EPZ-004777,-0.3603,DOT1L inhibitor
EPZ-005687,0,Histone lysine methyltransferase inhibitor
EPZ-015666,-0.0021,PRMT inhibitor
EPZ-020411,0.327533333,PRMT inhibitor
EPZ-5676,-0.311783333,DOT1L inhibitor
equilin,0.202022222,Estrogen receptor agonist
equol,-0.1376,Estrogen receptor agonist
ER-27319,0.516757143,Syk inhibitor
erastin,-0.049535714,Ion channel antagonist
erbstatin-analog,0.13554,EGFR inhibitor|Tyrosine kinase inhibitor
ercalcitriol,0.419185714,Vitamin D receptor agonist
ergocornine,0.01826,Dopamine receptor agonist
ergocryptine,0.2505125,Dopamine receptor agonist
ergometrine,-0.13645,Adrenergic receptor agonist|Serotonin receptor agonist
eriodictyol,-0.2705625,Cytochrome P450 inhibitor
erlotinib,0.268774074,EGFR inhibitor
erteberel,-0.70225,Estrogen receptor agonist
erythromycin,-0.018863636,NFKB inhibitor
erythromycin-estolate,0.022666667,Bacterial 50S ribosomal subunit inhibitor
erythromycin-ethylsuccinate,-0.095221429,Cytochrome P450 inhibitor|Motilin receptor agonist|NFKB inhibitor|Protein synthesis inhibitor
erythrosine,0.397633333,Coloring agent
esatenolol,-0.4963,Adrenergic receptor antagonist
escitalopram,-0.161976923,Selective serotonin reuptake inhibitor (SSRI)
esculin,0.251457143,Antioxidant
eserine,0,Cholinesterase inhibitor
esmolol,0.335733333,Adrenergic receptor antagonist
esomeprazole,-0.010383333,Proton pump inhibitor
estradiol,-0.226236364,Estrogen receptor agonist
estradiol-cypionate,-0.013671429,Estrogen receptor agonist
estramustine,-0.771142857,DNA inhibitor
estramustine-phosphate,-0.19175,DNA inhibitor|DNA alkylating agent|Estrogen receptor agonist|Tubulin inhibitor
estriol,0.35823125,Estrogen receptor agonist
estrone,-0.0661,Estrogen receptor agonist
estropipate,-0.27884,Estrogen receptor agonist
etacrynic-acid,0.084288889,Sodium channel inhibitor
etamivan,-0.185788889,Respiratory stimulant
etamsylate,0,Haemostatic agent
etanidazole,-0.37066,Bacterial cell wall synthesis inhibitor
etazolate,0.498116667,Phosphodiesterase inhibitor
ethaverine,0.293566667,Calcium channel blocker
ethionamide,0.9864,Mycolic synthesis inhibitor
ethisterone,-0.095111111,Progestogen hormone
ethoprop,0.004166667,Acetylcholinesterase inhibitor
ethosuximide,0.3856,Succinimide antiepileptic
ethotoin,0.482533333,Hydantoin antiepileptic
ethylenediaminetetraacetic-acid,0.286833333,PKC inhibitor
ethylestrenol,0.418433333,Progesterone receptor agonist
ethynodiol,0,Steroidal progestin
eticlopride,0.51825,Dopamine receptor antagonist
etidronic-acid,0,Bone resorption inhibitor
etifenin,-0.2262125,Compound used in hepatobiliary scans of the liver
etilefrine,0.237183333,Adrenergic receptor agonist
etiocholanolone,-0.03645,GABA receptor antagonist
etizolam,0.21718,Benzodiazepine receptor agonist
etodolac,-0.254608333,Cyclooxygenase inhibitor
etofenamate,0.1356,Cyclooxygenase inhibitor
etofylline,0.4352,Adenosine receptor antagonist
etofylline-clofibrate,-0.915683333,Platelet aggregation inhibitor|Lipase clearing factor inhibitor
