pert_iname,norm_cs,moa
cefepime,-0.687633333,Bacterial cell wall synthesis inhibitor
cefixime,0.02518,Bacterial cell wall synthesis inhibitor
cefmetazole,0,Bacterial cell wall synthesis inhibitor
cefoperazone,0.116666667,Bacterial cell wall synthesis inhibitor
ceforanide,-0.312666667,Penicillin binding protein inhibitor
cefotetan,-0.517727273,Bacterial cell wall synthesis inhibitor
cefotiam,-0.2423,Bacterial cell wall synthesis inhibitor
cefoxitin,-0.237783333,Bacterial cell wall synthesis inhibitor
cefozopran,-0.2436,Bacterial cell wall synthesis inhibitor
cefuroxime,0.6089,Bacterial cell wall synthesis inhibitor
celastrol,-0.64384,Anti-inflammatory|Antioxidant|HSP inhibitor|NFKB inhibitor|Topoisomerase inhibitor
celecoxib,0.014330769,Cyclooxygenase inhibitor
celiprolol,-0.53185,Adrenergic receptor antagonist
CEP-32496,-0.963766667,RAF inhibitor
CEP-33779,1.12215,JAK inhibitor
CEP-37440,-0.072954545,ALK inhibitor
cephaeline,0.7046,Protein synthesis inhibitor
cephalexin,0.1889,Bacterial cell wall synthesis inhibitor
cephalotaxine,-0.5366,Protein synthesis inhibitor
cephalothin,-1.0747,Bacterial cell wall synthesis inhibitor
cepharanthine,0.3614625,NFKB inhibitor
ceramide,0.16495,Serine/threonine protein phosphatase activator
cercosporin,1.207371429,Photoactivated toxin
ceritinib,0.070625,ALK inhibitor
cerivastatin,0.36002,HMGCR inhibitor
cerulenin,1.459223077,Fatty acid synthase inhibitor
cetirizine,-0.088477778,Histamine receptor antagonist
cetraxate,0.2477,Mucus protecting agent
cevimeline,-0.02378,Acetylcholine receptor agonist
CFI-400945,0.60875,Serine/threonine kinase inhibitor
CFM-1571,-0.604,Guanylate cyclase activator
CG-930,-0.819691667,JNK inhibitor
CGH-2466,-0.44155,Adenosine receptor antagonist
CGK-733,0.957672222,ATM kinase inhibitor|ATR kinase inhibitor
CGP-12177,-0.23,Adrenergic receptor agonist
CGP-13501,0.004077778,GABA receptor antagonist
CGP-20712,0.15568,Adrenergic receptor antagonist
CGP-37157,-0.459057143,Calcium channel blocker|Mitochondrial Na+/Ca2+ exchanger antagonist|Sodium/calcium exchange inhibitor
CGP-52411,0.068983333,EGFR inhibitor
CGP-52432,-0.55875,GABA receptor antagonist
CGP-53353,0.1592875,EGFR inhibitor|PKC inhibitor
CGP-54626,0.149528571,GABA receptor antagonist
CGP-55845,-0.3558875,GABA receptor antagonist
CGP-57380,0.764155556,MAP kinase inhibitor
CGP-60474,-0.012635714,CDK inhibitor
CGP-7930,-0.07007,GABA receptor antagonist|GABA receptor agonist
CGS-12066B,0.004483333,Serotonin receptor agonist
CGS-15943,0.742175,Adenosine receptor antagonist
CGS-20625,-0.07145,Benzodiazepine receptor agonist
CGS-21680,-0.40979,Adenosine receptor agonist
CH-223191,0,Aryl hydrocarbon receptor antagonist
chaetocin,0.211233333,Histone lysine methyltransferase inhibitor
chelerythrine,0.354492857,Protein kinase inhibitor
chelidonine,0.297271429,Tubulin inhibitor
CHEMBL-1222381,-1.193033333,Neural stem cell inducer
CHEMBL-374350,0.406807143,NFKB inhibitor
chenodiol,-0.554575,11-beta-HSD1 inhibitor
CHIR-99021,0.1339,GSK inhibitor
chlorambucil,-0.05581,DNA inhibitor
chlorcyclizine,-0.8344,Histamine receptor antagonist
chlordiazepoxide,0.7335,Benzodiazepine receptor agonist
chlorhexidine,1.6088,Bacterial membrane integrity inhibitor
chlormezanone,-0.38216,GABA receptor antagonist
chloroform,0,Solvent
chlorogenic-acid,-0.386975,Antioxidant
chloropyramine,0,Histamine receptor antagonist
chloroquine,-0.497105882,Antimalarial
chlorothiazide,0.26455,Diuretic
chlorotrianisene,-0.3445,Estrogenic hormone
chloroxine,0.54926,Opioid receptor antagonist
chlorphensin,-1.0154,Muscle relaxant
chlorpropamide,0,ATP channel blocker
chlorpropham,0,Antiviral
chlorpyrifos,0.30845,Acetylcholinesterase inhibitor
chlortalidone,-0.330133333,Carbonic anhydrase inhibitor
chlorzoxazone,-0.95015,Bacterial 30S ribosomal subunit inhibitor
cholic-acid,-0.3565375,Bile acid
choline-alfoscerate,-0.606925,Acetylcholine receptor agonist|Acetylcholine precursor|Membrane permeability enhancer
chromanol,-0.472371429,Potassium channel antagonist
chromomycin-a3,-1.360942857,DNA binding agent
chrysenequinone,1.7708,DNA mismatch binding
chrysin,0.039333333,Breast cancer resistance protein inhibitor
CI-966,-0.464023077,GAT inhibitor
CI-976,-0.045428571,ACAT inhibitor
cianidanol,-0.463416667,Fatty acid synthase inhibitor
ciclacillin,-0.065714286,Bacterial cell wall synthesis inhibitor
ciclesonide,0.66255,Glucocorticoid receptor agonist
ciclopirox,-0.223066667,Membrane integrity inhibitor
CID-5458317,1.5267,MAP kinase inhibitor
ciglitazone,-0.311133333,PPAR receptor agonist
cilastatin,-0.194875,Dehydropeptidase inhibitor
cilazapril,0,ACE inhibitor
cilengitide,0.3394625,Integrin inhibitor
cilomilast,0.315433333,Phosphodiesterase inhibitor
cilostamide,-0.118514286,Phosphodiesterase inhibitor
cilostazol,-0.413163636,Phosphodiesterase inhibitor
cimaterol,-0.3391625,Adrenergic receptor agonist
cimetidine,0.097216667,Histamine receptor antagonist
cinacalcet,-0.630871429,Calcium channel activator
cinaciguat,-0.153071429,Guanylate cyclase activator
cinanserin,-0.48186,Serotonin receptor antagonist
cinchocaine,-0.2303,Sodium channel inhibitor
cinchonine,-0.37114,P-glycoprotein inhibitor
cinepazide,-0.434483333,Calcium channel activator
cinnarizine,-0.393828571,Calcium channel blocker
cinobufagin,0.772814286,Na/K-ATPase inhibitor
cinoxacin,-0.095977778,Bacterial DNA Gyrase inhibitor
ciprofibrate,-0.5015,PPAR receptor agonist
ciprofloxacin,-0.6324,Bacterial DNA Gyrase inhibitor
ciproxifan,-1.0767,Histamine receptor antagonist
cirazoline,-0.469414286,Adrenergic receptor agonist
cisapride,-0.246511765,Serotonin receptor agonist
citalopram,-0.2524,Serotonin receptor antagonist
CITCO,0.111685714,CAR agonist
citiolone,-1.0794,Mucolytic
CL-218872,-0.253845455,GABA receptor agonist
CL-82198,-0.301311111,Metalloproteinase inhibitor
cladribine,0.07955,Adenosine deaminase inhibitor|Ribonucleoside reductase inhibitor
clebopride,-0.219816667,Dopamine receptor antagonist
clemastine,-0.033244444,Histamine receptor antagonist
clemizole,-0.51238,HCV inhibitor
clenbuterol,-0.102844444,Adrenergic receptor agonist
clidinium,0,Acetylcholine receptor antagonist
climbazole,-0.2571,Enzyme inducer
clinafloxacin,-0.5395,Bacterial DNA Gyrase inhibitor
clindamycin,0.052433333,Protein synthesis inhibitor
clinofibrate,-0.48292,Lipase inhibitor
clioquinol,-0.41884,Chelating agent
clobenpropit,0.142925,Histamine receptor antagonist
clobetasol,0.27408,Glucocorticoid receptor agonist
clocortolone-pivalate,-0.030109091,Steroid
clodronic-acid,0,Bone resorption inhibitor
clofarabine,-0.028133333,Ribonucleoside reductase inhibitor
clofazimine,0.8854,Bacterial DNA inhibitor
clofibrate,-0.763975,PPAR receptor agonist
clofibric-acid,-0.207466667,PPAR receptor agonist
clofilium,0.67645,Potassium channel antagonist
clofoctol,0.17554,Bacterial protein synthesis inhibitor
clomethiazole,-0.13411,GABA receptor antagonist|GABA receptor modulator
clomifene,0.238866667,Estrogen receptor antagonist
clomipramine,-0.463333333,Serotonin receptor antagonist
clonazepam,0.6732,GABA receptor agonist
clonidine,-0.532626316,Adrenergic receptor agonist
clopamide,0.10315,Sodium/chloride cotransporter inhibitor
cloperastine,0,Antitussive
clopidogrel,0.126642857,Purinergic receptor antagonist
clorgiline,0,Monoamine oxidase inhibitor
clorsulon,0,Glycolysis inhibitor
closantel,0.25795,Chitin inhibitor|NFKB inhibitor
clotrimazole,1.030028571,Cytochrome P450 inhibitor|Imidazoline ligand
cloxacillin,0,Bacterial cell wall synthesis inhibitor
clozapine,0.031869231,Serotonin receptor antagonist|Dopamine receptor antagonist
CMPD-1,0.844057143,P38 MAPK inhibitor
CNQX,-0.70135,Glutamate receptor antagonist
CNX-774,1.476169231,BTK inhibitor
CO-101244,-0.461714286,Ionotropic glutamate receptor antagonist
CO-102862,-0.6601,Sodium channel inhibitor
cobicistat,-0.05345,Cytochrome P450 inhibitor
cobimetinib,-0.0182,MEK inhibitor
COL-3,1.0189,Matrix metalloprotease inhibitor
colchicine,0.229175,Tubulin inhibitor
colforsin,-0.35116,Adenylyl cyclase activator
colforsin-daproate,0,Adenylyl cyclase activator
compound-w,-0.5165,Beta secretase inhibitor
conivaptan,0.2374625,Vasopressin receptor antagonist
copanlisib,-0.533577778,PI3K inhibitor
cordycepin,-0.82456,DNA inhibitor
cortisol,-1.2022,Glucocorticoid receptor agonist
cortisone,-0.3961,Androgen receptor antagonist
cortisone-acetate,-0.455146154,Glucocorticoid receptor agonist
corynanthine,-0.119471429,Adrenergic receptor antagonist
cosmosiin,-0.3231,Cytochrome P450 inhibitor
costunolide,1.17765,Telomerase inhibitor
cotinine,0.051725,Nicotinic receptor agonist
coumaric-acid,-0.694683333,Antioxidant
coumarin,-0.291316667,Vitamin K antagonist
coumestrol,-0.0939,Estrogen receptor agonist
coumophos,-0.53955,Cholinesterase inhibitor
CP-466722,0.739090909,ATM kinase inhibitor
CP-55940,0.2331,Cannabinoid receptor agonist
CP-673451,-1.3981,PDGFR inhibitor
CP-724714,0.0556625,Tyrosine kinase inhibitor|EGFR inhibitor
CP-91149,0.52595,Glycogen phosphorylase inhibitor
CP-93129,-0.3225375,Serotonin receptor agonist
CP-94253,-0.131088889,Serotonin receptor agonist
CP-945598,-0.714975,Cannabinoid receptor antagonist
CPI-1189,-0.2614,TNF inhibitor
CPI-360,-0.96365,Histone lysine methyltransferase inhibitor
CPI-613,-0.609,PDK inhibitor
crenolanib,0,PDGFR inhibitor
crizotinib,0.5254375,ALK inhibitor
cromoglicic-acid,-0.53954,Immunosuppressant
crotamiton,-0.0557,Antipruritic
CS-110266,0,Dopamine receptor agonist
CS-1657,-0.4264,PARP inhibitor
CS-917,0,Fructose biphosphate inhibitor
CT-7758,-0.20348,Integrin inhibitor
CTB,0.095126667,Histone Acetyltransferase activator
CTPB,0,Histone Acetyltransferase activator
CTS-1027,0.11338,Metalloproteinase inhibitor
curcumin,0.545721429,Cyclooxygenase inhibitor|Histone acetyltransferase inhibitor|Lipoxygenase inhibitor|NFKB inhibitor
cutamesine,-0.371166667,Sigma receptor agonist
CV-1808,-0.3275125,Adenosine receptor agonist
CX-4945,-0.066406667,Casein kinase inhibitor
CX-516,0.0983,Glutamate receptor antagonist
CX-5461,-0.3988875,RNA polymerase inhibitor
cyanoquinoline-11,-0.205130769,Kinase inhibitor
cyclazosin,0.191233333,Adrenergic receptor antagonist
cyclizine,-0.02695,Histamine receptor antagonist
cyclobenzaprine,0.17256,Adrenergic receptor agonist|Serotonin receptor agonist
cycloheximide,-0.000955556,Protein synthesis inhibitor
cyclopamine,-0.0888375,Smoothened receptor antagonist
cyclopenthiazide,0,Thiazide diuretic
cyclopentolate,-0.0788875,Acetylcholine receptor antagonist
cyclophosphamide,-0.125593333,DNA alkylating agent
cyclopiazonic-acid,0.706688889,ATPase inhibitor
cycloserine,-0.7908,Glutamate receptor agonist
cyclosporin-a,0.765938462,Calcineurin inhibitor
cyproheptadine,0.49454,Histamine receptor antagonist
CYT-387,-0.113654545,JAK inhibitor
CYT-997,0.41536,Tubulin inhibitor
cytarabine,-0.106,Ribonucleoside reductase inhibitor
cytisine,-0.4787,Acetylcholine receptor agonist
cytochalasin-d,0.367285714,Tubulin inhibitor
cytosporone-b,-0.766292308,NUR77 receptor agonist
D-4476,-0.080452381,TGF-beta receptor inhibitor
D-609,-0.4687,Phospholipase inhibitor
D-64131,0.371108333,Tubulin inhibitor
D-64406,0.996757143,PDGFR inhibitor
D-serine,-0.330925,Glutamate receptor agonist
dabigatran-etexilate,0.436177778,Thrombin inhibitor|Serine protease inhibitor
dabrafenib,0.5774875,RAF inhibitor
dacarbazine,-0.107914286,DNA alkylating agent
dacinostat,-0.6123875,HDAC inhibitor
dacomitinib,0.642621429,EGFR inhibitor
dactinomycin,-0.438683333,RNA polymerase inhibitor
daidzein,-0.155283333,Estrogen receptor agonist
dalargin,-0.571,Opioid receptor agonist
dalcetrapib,-0.65871,Cholesterol inhibitor
dalfampridine,-0.97772,Potassium channel antagonist
daminozide,-0.08355625,KDM2A inhibitor
damnacanthal,0,Src inhibitor
danazol,0.159972222,Estrogen receptor antagonist|Progesterone receptor agonist
danegaptide,-0.72505,Gap junction modulator
dantrolene,-0.557690909,Calcium channel blocker
dantron,-0.410422222,Laxative
danusertib,-0.3963375,Aurora kinase inhibitor|FGFR inhibitor
dapagliflozin,0.69475,Sodium/glucose cotransporter inhibitor
daphnetin,-0.058057143,Protein kinase inhibitor
dapivirine,-0.0459,Non-nucleoside reverse transcriptase inhibitor
dapsone,-0.055961538,Bacterial antifolate
DAPT-GSI-IX,-0.3689,Gamma secretase inhibitor
darapladib,0.11006,Phospholipase inhibitor
darifenacin,-0.158633333,Acetylcholine receptor antagonist
darinaparsin,-0.442392857,Apoptosis stimulant
darunavir,-0.397928571,HIV inhibitor
dasabuvir,0.138485714,HCV inhibitor
dasatinib,-0.149765385,KIT inhibitor|Bcr-Abl inhibitor|Ephrin inhibitor|PDGFR inhibitor|Src inhibitor|Tyrosine kinase inhibitor
DASB,-0.817,Serotonin receptor antagonist
DAU-5884,-0.1201,Acetylcholine receptor antagonist
daunorubicin,-0.2391,RNA synthesis inhibitor|Topoisomerase inhibitor
dazmegrel,-0.54205,Thromboxane synthase inhibitor
dazoxiben,-0.238388889,Thromboxane synthase inhibitor
DBeQ,0.231371429,ATPase inhibitor
DCPIB,-0.248722222,Chloride channel blocker|Gap junction modulator|Glutamate inhibitor
DDR1-IN-1,0,Discoidin domain receptor inhibitor
debrisoquine,0,Norepinephrine inhibitor
decafluorobutane,-0.130066667,Contrast agent
decitabine,0.124042105,DNA inhibitor
defactinib,-0.1707,Focal adhesion kinase inhibitor
deferasirox,-0.896633333,Chelating agent
deferiprone,-0.43765,Chelating agent
deferoxamine-mesylate,0,Chelating agent|Antimetabolite|Beta amyloid inhibitor|Iron absorption inhibitor
deflazacort,-0.8326,Glucocorticoid receptor agonist
deforolimus,-0.44112,MTOR inhibitor
deguelin,1.0231125,NADPH inhibitor
dehydrocholate,-0.397733333,Choleretic agent
dehydroepiandrosterone,-0.0214,Protein synthesis stimulant
delanzomib,1.35432,Proteasome inhibitor
delapril,0.42545,ACE inhibitor
delcorine,-0.324222222,Antiarrhythmic|Ganglionic blocker
delivert,-0.14822,Angiotensin receptor agonist
deltaline,-0.54725,Acetylcholine receptor antagonist
demecarium,-0.52855,Acetylcholinesterase inhibitor
denbufylline,-0.207433333,Phosphodiesterase inhibitor
deoxycorticosterone-acetate,0.1011375,Progestogen hormone
dephostatin,-0.373083333,Tyrosine phosphatase inhibitor
depomedrol,-0.355557143,Glucocorticoid receptor agonist
deptropine,0,Histamine receptor antagonist
depudecin,-0.64938,HDAC inhibitor
dequalinium,0.895233333,PKC inhibitor
deracoxib,0.2751,Cyclooxygenase inhibitor
deserpidine,0,ACE inhibitor
desipramine,0.1498,Tricyclic antidepressant
desloratadine,0.38206,Histamine receptor antagonist
desmethylclozapine,-0.02072,Acetylcholine receptor agonist
desmopressin-acetate,-0.382442857,Vasopressin receptor agonist
desoxycortone,-0.22656,Mineralocorticoid receptor agonist
desoxypeganine,-0.682533333,Acetylcholinesterase inhibitor|Monoamine oxidase inhibitor
desvenlafaxine,0,Serotonin receptor antagonist
devazepide,1.430611111,CCK receptor antagonist
dexamethasone,-0.327513333,Glucocorticoid receptor agonist
dexamethasone-acetate,0.197791667,Glucocorticoid receptor agonist|Corticosteroid agonist|Cytochrome P450 inhibitor
dexbrompheniramine,-0.19844,Histamine receptor antagonist
dexchlorpheniramine,0.393166667,Histamine receptor antagonist
dexfenfluramine,-0.173545455,Serotonin receptor agonist
dexketoprofen,0.4833625,Cyclooxygenase inhibitor
dexloxiglumide,-0.262,CCK receptor antagonist
dexniguldipine,-0.008733333,Calmodulin inhibitor
dextrorphan,-0.46235,Glutamate receptor antagonist
DG-041,1.244875,Prostanoid receptor antagonist
DH-97,-0.124485714,Melatonin receptor antagonist
diacerein,-0.55145,Interleukin inhibitor
diazepam,-0.576116667,Benzodiazepine receptor agonist
diazoxide,-0.201176923,Potassium channel activator
dibenzepin,0.072775,Norepinephrine inhibitor
dibenzoylmethane,-0.531733333,Carcinogen
dibutyrylcyclic-gmp,-0.51575,CGMP analog
dichloroacetic-acid,-0.100033333,PDK inhibitor
dichlorobenzamil,-0.2144,Sodium channel inhibitor
dichlorodiamine-platinum,0,Carcinogen
dichlorvos,-1.2586,Acetylcholinesterase inhibitor
diclofenac,-0.296408333,Cyclooxygenase inhibitor
diclofenamide,-0.175466667,Carbonic anhydrase inhibitor
diclofensine,-0.03679,Dopamine receptor antagonist
dicloxacillin,0.100488889,Bacterial cell wall synthesis inhibitor
dicoumarol,-0.453257143,NADPH inhibitor
dictamnine,-0.7189,Furoquinoline alkaloid
dicyclohexylurea,0.017925,Epoxide hydolase inhibitor
dicycloverine,-0.11405,Acetylcholine receptor antagonist
didanosine,-0.45564,Nucleoside reverse transcriptase inhibitor
dideoxyadenosine,-0.5735,Nucleoside reverse transcriptase inhibitor
dieldrin,-0.2391,Enhancer of synaptic activity
dienestrol,-0.471177778,Estrogen receptor agonist
dienogest,0.084254545,Progesterone receptor agonist
diethylcarbamazine,-0.257018182,Lipoxygenase inhibitor
diethyltoluamide,-0.227325,"DEET, activator of fly antenna ionotropic receptor IR40a"
diflorasone,-0.4912,Glucocorticoid receptor agonist
diflunisal,-0.486825,Prostanoid receptor antagonist
digitoxigenin,0.798671429,Na/K-ATPase inhibitor
digitoxin,0.6202,Na/K-ATPase inhibitor
digoxigenin,0.011285714,Na/K-ATPase inhibitor
digoxin,0.353782353,Na/K-ATPase inhibitor
dihydrexidine,0.112071429,Dopamine receptor agonist
dihydrocapsaicin,2.1594,TRPV agonist
dihydrodeoxygedunin,0.164183333,Growth factor receptor activator
dihydrosamidin,0.0157,Nitric oxide production inhibitor|Phospholipase inhibitor|Platelet activating factor receptor antagonist
dihydroxyphenylglycine,0,Glutamate receptor agonist
dilazep,0.131388889,Adenosine receptor antagonist
diloxanide,0.235742857,Protein synthesis inhibitor
diltiazem,-0.46812381,Calcium channel blocker
dimaprit,1.3824,Histamine receptor agonist
dimenhydrinate,0.32535,Histamine receptor antagonist
dimercaptosuccinic-acid,-0.08685,Chelating agent
dimesna,0.230475,Tubulin inhibitor
dimethyl-fumarate,0.197975,NRF2 activator|KEAP1 ligand|NFKB inhibitor
dimetridazole,-0.9405,Bacterial DNA inhibitor
diminazene-aceturate,-0.22136,ACE inhibitor|DNA intercalating agent|Topoisomerase inhibitor
dimpylate,0.269933333,Acetylcholinesterase inhibitor
dinaciclib,-0.071725,CDK inhibitor
dinoprost,-0.227191667,Prostacyclin analog
dinoprostone,0.012422222,Prostanoid receptor agonist
dioscin,0,Apoptosis stimulant
diosmin,-0.31733,Aryl hydrocarbon receptor agonist|Capillary stabilizing agent
dioxybenzone,-0.329625,Topical sunscreen agent
diperodon,0,Anesthetic - local
diphemanil,-0.320528571,Acetylcholine receptor antagonist
diphencyprone,1.402433333,Immunostimulant
diphenhydramine,0,Histamine receptor antagonist
diphenidol,-0.66026,Acetylcholine receptor agonist
diphenoxylate,0.535325,Opioid receptor agonist
diphenyleneiodonium,0.22005,Nitric oxide synthase inhibitor
diphenylpyraline,-0.3049,Dopamine receptor antagonist
dipivefrine,-0.401216667,Adrenergic receptor agonist
dipraglurant,-0.05745,Glutamate receptor antagonist
dipropyl-5ct,-0.253175,Serotonin receptor agonist
dipropyl-dopamine,-0.14662,Dopamine receptor agonist
diprotin-a,-0.8061,Dipeptidyl peptidase inhibitor
dipyridamole,-0.01646,Phosphodiesterase inhibitor
dirithromycin,0,Bacterial 50S ribosomal subunit inhibitor
disopyramide,-0.76038,Sodium channel inhibitor
disulfiram,0.59315,Aldehyde dehydrogenase inhibitor|DNA methyltransferase inhibitor|TRPV agonist
ditolylguanidine,-0.064177778,Sigma receptor agonist
DL-PDMP,0.7254,Glucosyltransferase inhibitor
DMAB-anabaseine,-0.319888889,Adrenergic receptor agonist
DMBI,0.5244,PDGFR inhibitor|VEGFR inhibitor
DMH1,0.6989,ALK inhibitor
DMP-543,0.322685714,Acetylcholine receptor agonist
DMP-777,0.2773,Elastase inhibitor
dobutamine,-0.48311,Adrenergic receptor agonist
docetaxel,0.2743625,Tubulin inhibitor
doconexent,0.101881818,PPAR receptor agonist
docosatrienoic-acid,0.114575,LTB4 inhibitor
dofequidar,-0.2222,MRP inhibitor|P-glycoprotein inhibitor
dofetilide,-0.219275,Potassium channel antagonist
dolasetron,-0.16175,Serotonin receptor antagonist
dolastatin-10,0.8631375,Tubulin inhibitor|Immunostimulant
dolutegravir,-0.230775,HIV inhibitor
domperidone,-0.0878375,Dopamine receptor antagonist
donepezil,0.019008333,Acetylcholinesterase inhibitor
donitriptan,-0.064942857,Serotonin receptor agonist
dopamine,0.3376875,Dopamine receptor agonist
doramapimod,0.096364706,P38 MAPK inhibitor
dorsomorphin,0.0652,AMPK inhibitor
dorzolamide,-0.285966667,Carbonic anhydrase inhibitor
dosulepin,-0.236055556,Norepinephrine inhibitor|Serotonin reuptake inhibitor|Tricyclic antidepressant
dovitinib,0.464121429,EGFR inhibitor|FGFR inhibitor|FLT3 inhibitor|PDGFR inhibitor|VEGFR inhibitor
doxapram,-0.44466,Potassium channel antagonist
doxazosin,0.0554,Adrenergic receptor antagonist
doxepin,-0.156075,Histamine receptor antagonist
doxifluridine,-0.166166667,Thymidylate synthase inhibitor
doxofylline,-0.491122222,Adenosine receptor antagonist
doxorubicin,-0.392604545,Topoisomerase inhibitor
doxycycline,0.661842857,Bacterial 30S ribosomal subunit inhibitor
doxylamine,-0.006271429,Histamine receptor antagonist
DPCPX,-0.5535,Adenosine receptor antagonist
DPI-201106,0.566709091,Sodium channel activator
dpn,-0.320125,Estrogen receptor agonist
DPO-1,-0.2364875,Potassium channel antagonist
DPPE,-0.215942857,Histamine receptor antagonist
DR-2313,-0.422242857,PARP inhibitor
dronedarone,0,Adrenergic receptor antagonist
droperidol,-0.175457143,Dopamine receptor antagonist
dropropizine,-0.3317,Antitussive
drospirenone,-0.113566667,Mineralocorticoid receptor antagonist
drotaverine,-1.0967,Phosphodiesterase inhibitor
droxidopa,-0.8527,Norepinephrine inhibitor
droxinostat,0.0263,HDAC inhibitor
DU-728,-0.5123,Structural glycoprotein antagonist
dubinidine,0.3097,Antiepileptic
duloxetine,0.016086667,Norepinephrine inhibitor|Serotonin reuptake inhibitor
DUP-697,0.053533333,Cyclooxygenase inhibitor
dutasteride,0.804525,5-alpha reductase inhibitor
DY-131,0.036428571,Estrogen receptor agonist
dyclonine,0.583,Sodium channel inhibitor
dydrogesterone,-0.041925,Progesterone receptor agonist
dynasore,0.64975,Dynamin inhibitor
dyphylline,-0.47165,Adenosine receptor antagonist|Phosphodiesterase inhibitor
E-2012,-0.045633333,Gamma secretase inhibitor
E-4031,-0.261857143,Potassium channel antagonist
E-7438,-0.09725,Histone lysine methyltransferase inhibitor
E-7449,-1.12885,PARP inhibitor
ebelactone-b,-0.333625,Lipase inhibitor
EBPC,-0.264357143,Aldose reductase inhibitor
ebselen,0.153925,Cyclooxygenase inhibitor|Glutathione peroxidase agonist|H+/K+-ATPase inhibitor|Nitric oxide synthase inhibitor
ecabet,-0.59086,Gastrin inhibitor|Urease inhibitor
econazole,0.6929375,Lanosterol demethylase inhibitor|Bacterial cell wall synthesis inhibitor|Sterol demethylase inhibitor
ecopipam,-0.338077778,Dopamine receptor antagonist
edaravone,0.06985,Nootropic agent
edoxaban,-0.100425,Coagulation factor inhibitor
edoxudine,-0.483233333,DNA inhibitor
edrophonium,0,Acetylcholinesterase inhibitor
efaproxiral,-0.564866667,Haemoglobin oxygen release stimulant
efatutazone,-0.48174,PPAR receptor agonist
efavirenz,0,HIV inhibitor
eflornithine,-0.679683333,Ornithine decarboxylase inhibitor
EGF-816,0,EGFR inhibitor
EHNA,-0.50111,Adenosine deaminase inhibitor
EI-231,-0.2292375,Casein kinase inhibitor
EI-247,-0.001516667,IGF-1 inhibitor
EI-273,-0.275728571,PKC inhibitor
EI1,0,Histone lysine methyltransferase inhibitor
eicosatetraynoic-acid,-0.126075,Cyclooxygenase inhibitor|Lipoxygenase inhibitor
eicosatrienoic-acid,-0.327833333,Vasodilator
elacridar,-0.45918,P-glycoprotein inhibitor
elesclomol,0.5678,Oxidizing agent
eliprodil,0.091925,Glutamate receptor antagonist
ellagic-acid,0.156022222,Glutathione transferase inhibitor|Aldose reductase inhibitor|Beta secretase inhibitor|HCV inhibitor|HIV inhibitor|Quorum sensing signaling modulator|Reverse transcriptase inhibitor
ellipticine,0,Topoisomerase inhibitor
eltrombopag,0,Thrombopoietin receptor agonist
elvitegravir,0.641885714,HIV inhibitor
embelin,-0.183475,HCV inhibitor|XIAP inhibitor
EMD-1214063,0.19108,HGF receptor inhibitor
EMD-386088,-0.0994,Serotonin receptor agonist
EMD-53998,-0.545225,Phosphodiesterase inhibitor
EMD-84,-0.3031875,Angiotensin receptor antagonist
emedastine,-0.45974,Histamine receptor antagonist
emetine,0.33937,Protein synthesis inhibitor
EMF-BCA1-57,0.022183333,Caspase inhibitor
EMF-BCA1-60,-0.277385714,Caspase inhibitor
EMF-BCA1-64,0.400845455,Caspase inhibitor
emodic-acid,-0.747742857,Laxative
emodin,0.245883333,11-beta-HSD1 inhibitor
empagliflozin,-0.38966,Sodium channel inhibitor
emtricitabine,-0.518133333,Nucleoside reverse transcriptase inhibitor
enalapril,-0.042266667,ACE inhibitor
enalaprilat,-0.25544,ACE inhibitor
endo-IWR-1,-0.3946,PARP inhibitor
ENMD-2076,0.0426625,Aurora kinase inhibitor|FLT3 inhibitor|VEGFR inhibitor
enobosarm,-0.3773,Androgen receptor antagonist
enoxacin,-0.483411111,Bacterial DNA Gyrase inhibitor
enoximone,0,Phosphodiesterase inhibitor
enoxolone,-0.52592,Gap junction modulator
enprofylline,-0.413528571,Phosphodiesterase inhibitor
enrofloxacin,-0.1577,Bacterial DNA inhibitor
entacapone,-0.0224,Catechol O methyltransferase inhibitor
entecavir,-0.173288889,DNA inhibitor|Reverse transcriptase inhibitor
entinostat,0.004188235,HDAC inhibitor
enzalutamide,-0.567233333,Androgen receptor antagonist
enzastaurin,0.1656375,PKC inhibitor
EO-1428,-0.0462,P38 MAPK inhibitor
eperezolid,0.09305,Bacterial 30S ribosomal subunit inhibitor
epibatidine,-0.38075,Acetylcholine receptor agonist
epicatechin,0,Bacterial DNA inhibitor
epinastine,-0.273525,Histamine receptor antagonist
epinephrine,-0.76175,Adrenergic receptor agonist|Neurotransmitter
epirizole,-0.313344444,Cyclooxygenase inhibitor
epirubicin,-0.5774625,Topoisomerase inhibitor
epitiostanol,0.449525,Androgen receptor agonist
eplerenone,-0.062183333,Cytochrome P450 inhibitor
epothilone,0.5059,Tubulin inhibitor
epothilone-a,-0.101385714,Tubulin inhibitor
epothilone-b,0.3474,Tubulin inhibitor
epoxycholesterol,-0.049133333,LXR agonist
eprosartan,-0.50376,Angiotensin receptor antagonist
eptifibatide,1.07784,Platelet aggregation inhibitor
EPZ-004777,-0.4989,DOT1L inhibitor
EPZ-005687,0.253066667,Histone lysine methyltransferase inhibitor
EPZ-015666,-0.26016,PRMT inhibitor
EPZ-020411,1.082966667,PRMT inhibitor
EPZ-5676,-0.388083333,DOT1L inhibitor
equilin,-0.322955556,Estrogen receptor agonist
equol,0.048154545,Estrogen receptor agonist
