"","Simulation Number","Value Added","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"12864",17,"0.25","Cell_No_1","MEK inhibitor",0.28049,0.716,0.782,272,1
"12865",17,"0.25","Cell_No_1","MET inhibitor",-0.41975,-1.06,0.367,1348,0.717
"12866",17,"0.25","Cell_No_1","microtubule inhibitor",-0.55766,-1.36,0.168,1141,0.489
"12867",17,"0.25","Cell_No_1","mTOR inhibitor",-0.38384,-0.986,0.453,1044,0.796
"12868",17,"0.25","Cell_No_1","NFkB pathway inhibitor",0.41019,1.05,0.385,74,0.933
"12869",17,"0.25","Cell_No_1","opioid receptor agonist",0.5624,1.44,0.106,92,0.734
"12870",17,"0.25","Cell_No_1","p38 MAPK inhibitor",-0.53689,-1.36,0.16,1198,0.489
"12871",17,"0.25","Cell_No_1","PARP inhibitor",-0.2842,-0.715,0.791,1025,0.903
"12872",17,"0.25","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.35459,0.91,0.525,284,1
"12873",17,"0.25","Cell_No_1","phosphatase inhibitor",-0.29964,-0.769,0.713,966,1
"12874",17,"0.25","Cell_No_1","phosphodiesterase inhibitor",0.52137,1.34,0.138,278,0.73
"12875",17,"0.25","Cell_No_1","PI3K inhibitor",-0.25067,-0.635,0.903,1109,0.955
"12876",17,"0.25","Cell_No_1","PLK inhibitor",0.54157,1.39,0.14,173,0.685
"12877",17,"0.25","Cell_No_1","potassium channel blocker",0.32302,0.803,0.664,335,0.935
"12878",17,"0.25","Cell_No_1","PPAR receptor agonist",0.62218,1.6,0.0511,346,0.859
"12879",17,"0.25","Cell_No_1","progesterone receptor agonist",0.34522,0.887,0.579,462,1
"12880",17,"0.25","Cell_No_1","proteasome inhibitor",0.44069,1.11,0.333,187,1
"12881",17,"0.25","Cell_No_1","protein synthesis inhibitor",-0.37754,-0.943,0.497,1239,0.848
"12882",17,"0.25","Cell_No_1","protein tyrosine kinase inhibitor",-0.30717,-0.748,0.775,1127,0.99
"12883",17,"0.25","Cell_No_1","RAF inhibitor",-0.43645,-1.11,0.318,888,0.728
"12884",17,"0.25","Cell_No_1","RET tyrosine kinase inhibitor",0.36952,0.951,0.503,19,1
"12885",17,"0.25","Cell_No_1","retinoid receptor agonist",0.27747,0.704,0.794,530,1
"12886",17,"0.25","Cell_No_1","ribonucleotide reductase inhibitor",-0.45086,-1.15,0.289,1211,0.685
"12887",17,"0.25","Cell_No_1","serotonin receptor agonist",-0.29996,-0.751,0.782,1297,1
"12888",17,"0.25","Cell_No_1","serotonin receptor antagonist",0.43573,1.09,0.341,186,0.943
"12889",17,"0.25","Cell_No_1","sodium channel blocker",0.24602,0.629,0.892,335,1
"12890",17,"0.25","Cell_No_1","src inhibitor",-0.53575,-1.31,0.208,1148,0.506
"12891",17,"0.25","Cell_No_1","sterol demethylase inhibitor",-0.28902,-0.729,0.805,1017,0.961
"12892",17,"0.25","Cell_No_1","SYK inhibitor",-0.69864,-1.75,0.0269,979,0.476
"12893",17,"0.25","Cell_No_1","TGF beta receptor inhibitor",-0.64481,-1.62,0.0516,894,0.334
"12894",17,"0.25","Cell_No_1","thymidylate synthase inhibitor",0.59622,1.51,0.0864,319,0.768
"12895",17,"0.25","Cell_No_1","topoisomerase inhibitor",-0.22157,-0.551,0.955,977,0.977
"12896",17,"0.25","Cell_No_1","tubulin polymerization inhibitor",-0.25204,-0.63,0.871,1041,0.936
"12897",17,"0.25","Cell_No_1","tyrosine kinase inhibitor",-0.27083,-0.676,0.864,1057,0.931
"12898",17,"0.25","Cell_No_1","VEGFR inhibitor",-0.18871,-0.464,0.994,1056,0.988
"12899",17,"0.25","Cell_No_1","vitamin D receptor agonist",0.39019,1.02,0.426,149,0.96
"12900",17,"0.25","Cell_No_1","30_random_drugs",0.59154,1.55,0.0589,124,0.805
"12901",17,"0.5","Cell_No_1","EGFR inhibitor",-0.30167,-0.769,0.717,1026,0.972
"12902",17,"0.5","Cell_No_1","Abl kinase inhibitor",-0.40462,-1.01,0.438,1110,0.745
"12903",17,"0.5","Cell_No_1","acetylcholine receptor agonist",0.3517,0.875,0.584,55,0.967
"12904",17,"0.5","Cell_No_1","acetylcholine receptor antagonist",0.33644,0.877,0.576,296,0.999
"12905",17,"0.5","Cell_No_1","adenosine receptor antagonist",0.4869,1.21,0.255,274,0.937
"12906",17,"0.5","Cell_No_1","adrenergic receptor agonist",0.18668,0.484,0.989,405,1
"12907",17,"0.5","Cell_No_1","adrenergic receptor antagonist",-0.63669,-1.61,0.0463,1146,0.405
"12908",17,"0.5","Cell_No_1","AKT inhibitor",-0.49238,-1.27,0.19,1223,0.583
"12909",17,"0.5","Cell_No_1","ALK tyrosine kinase receptor inhibitor",-0.31017,-0.8,0.678,1041,0.985
"12910",17,"0.5","Cell_No_1","androgen receptor antagonist",0.31115,0.812,0.685,390,0.91
"12911",17,"0.5","Cell_No_1","antioxidant",-0.43772,-1.1,0.335,1086,0.754
"12912",17,"0.5","Cell_No_1","AP inhibitor",-0.55416,-1.41,0.13,1076,0.504
"12913",17,"0.5","Cell_No_1","ATPase inhibitor",0.26283,0.676,0.853,456,1
"12914",17,"0.5","Cell_No_1","Aurora kinase inhibitor",0.25756,0.664,0.855,186,1
"12915",17,"0.5","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.46366,1.18,0.275,123,0.945
"12916",17,"0.5","Cell_No_1","bacterial DNA gyrase inhibitor",0.37199,0.947,0.508,16,0.996
"12917",17,"0.5","Cell_No_1","BCL inhibitor",0.56436,1.45,0.0966,150,0.835
"12918",17,"0.5","Cell_No_1","Bcr.Abl kinase inhibitor",-0.57223,-1.44,0.0945,1110,0.557
"12919",17,"0.5","Cell_No_1","benzodiazepine receptor agonist",0.26057,0.655,0.856,302,1
"12920",17,"0.5","Cell_No_1","bromodomain inhibitor",0.25419,0.647,0.858,439,1
"12921",17,"0.5","Cell_No_1","calcium channel blocker",-0.41688,-1.05,0.376,1209,0.703
"12922",17,"0.5","Cell_No_1","CC chemokine receptor antagonist",-0.70043,-1.76,0.0297,1030,0.822
"12923",17,"0.5","Cell_No_1","CDK inhibitor",0.39754,1.04,0.384,230,0.903
"12924",17,"0.5","Cell_No_1","CHK inhibitor",-0.50878,-1.33,0.168,860,0.515
"12925",17,"0.5","Cell_No_1","cyclooxygenase inhibitor",0.22516,0.583,0.927,233,1
"12926",17,"0.5","Cell_No_1","cytochrome P450 inhibitor",0.31828,0.819,0.676,64,0.924
"12927",17,"0.5","Cell_No_1","DNA alkylating agent",-0.34714,-0.879,0.571,1215,0.869
"12928",17,"0.5","Cell_No_1","DNA inhibitor",-0.55069,-1.42,0.127,1257,0.54
"12929",17,"0.5","Cell_No_1","DNA methyltransferase inhibitor",0.53488,1.37,0.142,25,0.745
"12930",17,"0.5","Cell_No_1","DNA polymerase inhibitor",0.32465,0.843,0.633,915,0.937
"12931",17,"0.5","Cell_No_1","DNA synthesis inhibitor",-0.43327,-1.09,0.35,1260,0.734
"12932",17,"0.5","Cell_No_1","dopamine receptor antagonist",0.3328,0.84,0.641,384,0.913
"12933",17,"0.5","Cell_No_1","estrogen receptor agonist",0.7063,1.79,0.0195,184,0.437
"12934",17,"0.5","Cell_No_1","estrogen receptor antagonist",0.32543,0.843,0.635,259,0.937
"12935",17,"0.5","Cell_No_1","FGFR inhibitor",0.22485,0.565,0.95,246,0.988
"12936",17,"0.5","Cell_No_1","FLT3 inhibitor",0.54732,1.39,0.143,87,0.889
"12937",17,"0.5","Cell_No_1","glucocorticoid receptor agonist",-0.28754,-0.727,0.78,1165,0.868
"12938",17,"0.5","Cell_No_1","glutamate receptor antagonist",0.40119,1.04,0.382,208,0.903
"12939",17,"0.5","Cell_No_1","glycogen synthase kinase inhibitor",-0.27686,-0.698,0.811,1312,0.882
"12940",17,"0.5","Cell_No_1","growth factor receptor inhibitor",-0.66146,-1.68,0.0453,1142,0.341
"12941",17,"0.5","Cell_No_1","HCV inhibitor",-0.61171,-1.54,0.0718,825,0.419
"12942",17,"0.5","Cell_No_1","HDAC inhibitor",0.17873,0.447,0.984,1114,0.992
"12943",17,"0.5","Cell_No_1","histamine receptor antagonist",-0.35148,-0.884,0.569,1170,0.893
"12944",17,"0.5","Cell_No_1","histone lysine methyltransferase inhibitor",-0.51941,-1.26,0.206,997,0.525
"12945",17,"0.5","Cell_No_1","HMGCR inhibitor",0.51526,1.28,0.194,143,0.907
"12946",17,"0.5","Cell_No_1","HSP inhibitor",-0.31557,-0.798,0.701,987,0.955
"12947",17,"0.5","Cell_No_1","JAK inhibitor",0.48809,1.27,0.206,189,0.85
"12948",17,"0.5","Cell_No_1","KIT inhibitor",0.35171,0.881,0.574,293,1
"12949",17,"0.5","Cell_No_1","MDM inhibitor",-0.68926,-1.73,0.0291,967,0.331
"12950",17,"0.5","Cell_No_1","MEK inhibitor",0.27373,0.681,0.839,281,1
"12951",17,"0.5","Cell_No_1","MET inhibitor",-0.41975,-1.08,0.37,1348,0.682
"12952",17,"0.5","Cell_No_1","microtubule inhibitor",-0.50192,-1.26,0.216,1143,0.525
"12953",17,"0.5","Cell_No_1","mTOR inhibitor",-0.38686,-0.986,0.47,1048,0.759
"12954",17,"0.5","Cell_No_1","NFkB pathway inhibitor",0.40347,1.07,0.348,83,0.925
"12955",17,"0.5","Cell_No_1","opioid receptor agonist",0.55719,1.47,0.109,99,0.926
"12956",17,"0.5","Cell_No_1","p38 MAPK inhibitor",-0.53689,-1.33,0.176,1198,0.515
"12957",17,"0.5","Cell_No_1","PARP inhibitor",-0.28718,-0.733,0.745,1029,0.884
"12958",17,"0.5","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.34781,0.906,0.529,293,1
"12959",17,"0.5","Cell_No_1","phosphatase inhibitor",-0.30113,-0.752,0.75,968,0.909
"12960",17,"0.5","Cell_No_1","phosphodiesterase inhibitor",0.41572,1.07,0.349,287,0.925
"12961",17,"0.5","Cell_No_1","PI3K inhibitor",-0.30208,-0.755,0.759,1111,0.933
"12962",17,"0.5","Cell_No_1","PLK inhibitor",0.5371,1.37,0.144,179,0.745
"12963",17,"0.5","Cell_No_1","potassium channel blocker",0.31558,0.799,0.683,345,0.906
"12964",17,"0.5","Cell_No_1","PPAR receptor agonist",0.61474,1.53,0.0737,356,0.897
"12965",17,"0.5","Cell_No_1","progesterone receptor agonist",0.33702,0.874,0.587,473,0.937
"12966",17,"0.5","Cell_No_1","proteasome inhibitor",0.41159,1.07,0.353,194,0.925
"12967",17,"0.5","Cell_No_1","protein synthesis inhibitor",-0.37754,-0.961,0.461,1239,0.775
"12968",17,"0.5","Cell_No_1","protein tyrosine kinase inhibitor",0.37985,0.965,0.476,301,0.995
"12969",17,"0.5","Cell_No_1","RAF inhibitor",-0.43794,-1.08,0.349,890,0.682
"12970",17,"0.5","Cell_No_1","RET tyrosine kinase inhibitor",0.36729,0.926,0.508,22,1
"12971",17,"0.5","Cell_No_1","retinoid receptor agonist",0.4423,1.12,0.319,111,1
"12972",17,"0.5","Cell_No_1","ribonucleotide reductase inhibitor",-0.45086,-1.13,0.321,1211,0.733
"12973",17,"0.5","Cell_No_1","serotonin receptor agonist",-0.29996,-0.764,0.755,1297,0.949
"12974",17,"0.5","Cell_No_1","serotonin receptor antagonist",0.4305,1.11,0.335,193,0.997
"12975",17,"0.5","Cell_No_1","sodium channel blocker",0.23855,0.614,0.904,345,1
"12976",17,"0.5","Cell_No_1","src inhibitor",-0.53649,-1.36,0.151,1149,0.551
"12977",17,"0.5","Cell_No_1","sterol demethylase inhibitor",-0.29051,-0.742,0.753,1019,0.897
"12978",17,"0.5","Cell_No_1","SYK inhibitor",-0.70012,-1.73,0.0266,981,0.331
"12979",17,"0.5","Cell_No_1","TGF beta receptor inhibitor",-0.6463,-1.57,0.0586,896,0.42
"12980",17,"0.5","Cell_No_1","thymidylate synthase inhibitor",0.69295,1.76,0.0201,417,0.348
"12981",17,"0.5","Cell_No_1","topoisomerase inhibitor",-0.22308,-0.578,0.917,979,0.958
"12982",17,"0.5","Cell_No_1","tubulin polymerization inhibitor",-0.23758,-0.609,0.906,1045,0.956
"12983",17,"0.5","Cell_No_1","tyrosine kinase inhibitor",0.22682,0.582,0.928,22,0.998
"12984",17,"0.5","Cell_No_1","VEGFR inhibitor",-0.19175,-0.493,0.983,1060,0.98
"12985",17,"0.5","Cell_No_1","vitamin D receptor agonist",0.38573,0.967,0.47,155,1
"12986",17,"0.5","Cell_No_1","30_random_drugs",0.70961,1.79,0.025,229,0.437
"12987",17,"0.75","Cell_No_1","EGFR inhibitor",-0.28711,-0.735,0.773,1077,0.906
"12988",17,"0.75","Cell_No_1","Abl kinase inhibitor",-0.40462,-1.01,0.439,1110,0.766
"12989",17,"0.75","Cell_No_1","acetylcholine receptor agonist",0.3517,0.895,0.541,55,1
"12990",17,"0.75","Cell_No_1","acetylcholine receptor antagonist",0.33496,0.84,0.651,298,0.979
"12991",17,"0.75","Cell_No_1","adenosine receptor antagonist",0.48616,1.23,0.243,275,0.871
"12992",17,"0.75","Cell_No_1","adrenergic receptor agonist",0.18668,0.474,0.986,405,1
"12993",17,"0.75","Cell_No_1","adrenergic receptor antagonist",-0.63669,-1.6,0.0582,1146,0.374
"12994",17,"0.75","Cell_No_1","AKT inhibitor",-0.49238,-1.23,0.225,1223,0.586
"12995",17,"0.75","Cell_No_1","ALK tyrosine kinase receptor inhibitor",-0.31017,-0.778,0.697,1041,0.981
"12996",17,"0.75","Cell_No_1","androgen receptor antagonist",0.31115,0.804,0.697,390,0.872
"12997",17,"0.75","Cell_No_1","antioxidant",-0.43772,-1.11,0.327,1086,0.741
"12998",17,"0.75","Cell_No_1","AP inhibitor",-0.55416,-1.42,0.109,1076,0.545
"12999",17,"0.75","Cell_No_1","ATPase inhibitor",0.26432,0.692,0.847,454,0.971
"13000",17,"0.75","Cell_No_1","Aurora kinase inhibitor",0.16184,0.409,0.996,332,0.997
"13001",17,"0.75","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.46664,1.16,0.286,119,0.915
"13002",17,"0.75","Cell_No_1","bacterial DNA gyrase inhibitor",0.37273,0.921,0.488,15,1
"13003",17,"0.75","Cell_No_1","BCL inhibitor",0.56584,1.46,0.105,148,0.794
"13004",17,"0.75","Cell_No_1","Bcr.Abl kinase inhibitor",-0.57223,-1.43,0.107,1110,0.589
"13005",17,"0.75","Cell_No_1","benzodiazepine receptor agonist",0.4319,1.07,0.373,11,0.964
"13006",17,"0.75","Cell_No_1","bromodomain inhibitor",0.25493,0.638,0.907,438,1
"13007",17,"0.75","Cell_No_1","calcium channel blocker",-0.43597,-1.09,0.354,1209,0.707
"13008",17,"0.75","Cell_No_1","CC chemokine receptor antagonist",-0.70043,-1.74,0.0194,1030,0.333
"13009",17,"0.75","Cell_No_1","CDK inhibitor",0.33704,0.847,0.628,230,1
"13010",17,"0.75","Cell_No_1","CHK inhibitor",-0.50953,-1.28,0.182,861,0.536
"13011",17,"0.75","Cell_No_1","cyclooxygenase inhibitor",-0.19182,-0.488,0.988,1344,1
"13012",17,"0.75","Cell_No_1","cytochrome P450 inhibitor",0.31903,0.831,0.638,63,0.905
"13013",17,"0.75","Cell_No_1","DNA alkylating agent",-0.34379,-0.87,0.612,1215,0.908
"13014",17,"0.75","Cell_No_1","DNA inhibitor",-0.55069,-1.41,0.121,1257,0.51
"13015",17,"0.75","Cell_No_1","DNA methyltransferase inhibitor",0.62069,1.62,0.0714,167,0.583
"13016",17,"0.75","Cell_No_1","DNA polymerase inhibitor",0.3239,0.818,0.672,916,0.9
"13017",17,"0.75","Cell_No_1","DNA synthesis inhibitor",-0.43327,-1.1,0.348,1260,0.724
"13018",17,"0.75","Cell_No_1","dopamine receptor antagonist",0.3328,0.838,0.636,384,0.951
"13019",17,"0.75","Cell_No_1","estrogen receptor agonist",0.69244,1.76,0.0238,187,0.345
"13020",17,"0.75","Cell_No_1","estrogen receptor antagonist",0.32469,0.834,0.601,260,0.928
"13021",17,"0.75","Cell_No_1","FGFR inhibitor",0.22411,0.566,0.936,247,1
"13022",17,"0.75","Cell_No_1","FLT3 inhibitor",0.54882,1.38,0.133,85,0.715
"13023",17,"0.75","Cell_No_1","glucocorticoid receptor agonist",-0.28754,-0.731,0.771,1165,0.887
"13024",17,"0.75","Cell_No_1","glutamate receptor antagonist",0.32565,0.814,0.652,211,0.881
"13025",17,"0.75","Cell_No_1","glycogen synthase kinase inhibitor",-0.27686,-0.676,0.843,1312,0.936
"13026",17,"0.75","Cell_No_1","growth factor receptor inhibitor",-0.66146,-1.72,0.0371,1142,0.287
"13027",17,"0.75","Cell_No_1","HCV inhibitor",-0.61246,-1.59,0.0668,826,0.34
"13028",17,"0.75","Cell_No_1","HDAC inhibitor",0.18688,0.467,0.985,144,1
"13029",17,"0.75","Cell_No_1","histamine receptor antagonist",-0.35148,-0.894,0.565,1170,0.893
"13030",17,"0.75","Cell_No_1","histone lysine methyltransferase inhibitor",-0.52089,-1.29,0.194,999,0.554
"13031",17,"0.75","Cell_No_1","HMGCR inhibitor",0.51674,1.29,0.18,141,0.788
"13032",17,"0.75","Cell_No_1","HSP inhibitor",-0.31707,-0.782,0.7,989,1
"13033",17,"0.75","Cell_No_1","JAK inhibitor",0.43512,1.12,0.297,191,0.959
"13034",17,"0.75","Cell_No_1","KIT inhibitor",0.35021,0.903,0.579,295,1
"13035",17,"0.75","Cell_No_1","MDM inhibitor",-0.69,-1.75,0.0189,968,0.474
"13036",17,"0.75","Cell_No_1","MEK inhibitor",0.27298,0.705,0.778,282,0.979
"13037",17,"0.75","Cell_No_1","MET inhibitor",-0.41975,-1.05,0.369,1348,0.72
"13038",17,"0.75","Cell_No_1","microtubule inhibitor",-0.53662,-1.37,0.145,1143,0.492
"13039",17,"0.75","Cell_No_1","mTOR inhibitor",-0.38686,-0.994,0.459,1048,0.764
"13040",17,"0.75","Cell_No_1","NFkB pathway inhibitor",0.40496,1.05,0.401,81,0.959
"13041",17,"0.75","Cell_No_1","opioid receptor agonist",0.55868,1.43,0.121,97,0.77
"13042",17,"0.75","Cell_No_1","p38 MAPK inhibitor",-0.53689,-1.33,0.16,1198,0.525
"13043",17,"0.75","Cell_No_1","PARP inhibitor",-0.28718,-0.736,0.74,1029,0.932
"13044",17,"0.75","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.3463,0.888,0.589,295,0.985
"13045",17,"0.75","Cell_No_1","phosphatase inhibitor",-0.30188,-0.758,0.75,969,0.984
"13046",17,"0.75","Cell_No_1","phosphodiesterase inhibitor",0.54295,1.37,0.153,170,0.667
"13047",17,"0.75","Cell_No_1","PI3K inhibitor",-0.31526,-0.783,0.722,1111,1
"13048",17,"0.75","Cell_No_1","PLK inhibitor",0.53561,1.38,0.146,181,0.715
"13049",17,"0.75","Cell_No_1","potassium channel blocker",0.31558,0.795,0.71,345,0.863
"13050",17,"0.75","Cell_No_1","PPAR receptor agonist",0.61399,1.58,0.0615,357,0.572
"13051",17,"0.75","Cell_No_1","progesterone receptor agonist",0.33702,0.855,0.609,473,1
"13052",17,"0.75","Cell_No_1","proteasome inhibitor",0.46278,1.18,0.261,197,0.93
"13053",17,"0.75","Cell_No_1","protein synthesis inhibitor",-0.37754,-0.941,0.512,1239,0.835
"13054",17,"0.75","Cell_No_1","protein tyrosine kinase inhibitor",0.37633,0.942,0.5,302,1
"13055",17,"0.75","Cell_No_1","RAF inhibitor",-0.43869,-1.07,0.356,891,0.711
"13056",17,"0.75","Cell_No_1","RET tyrosine kinase inhibitor",0.36655,0.927,0.513,23,1
"13057",17,"0.75","Cell_No_1","retinoid receptor agonist",0.38201,0.982,0.459,108,1
"13058",17,"0.75","Cell_No_1","ribonucleotide reductase inhibitor",-0.45086,-1.13,0.307,1211,0.74
"13059",17,"0.75","Cell_No_1","serotonin receptor agonist",-0.29996,-0.747,0.764,1297,0.941
"13060",17,"0.75","Cell_No_1","serotonin receptor antagonist",0.42826,1.08,0.348,196,0.998
"13061",17,"0.75","Cell_No_1","sodium channel blocker",0.23855,0.599,0.922,345,1
"13062",17,"0.75","Cell_No_1","src inhibitor",-0.53649,-1.4,0.116,1149,0.48
"13063",17,"0.75","Cell_No_1","sterol demethylase inhibitor",-0.29199,-0.752,0.755,1021,0.963
"13064",17,"0.75","Cell_No_1","SYK inhibitor",-0.70161,-1.77,0.025,983,0.808
"13065",17,"0.75","Cell_No_1","TGF beta receptor inhibitor",-0.64704,-1.65,0.048,897,0.348
"13066",17,"0.75","Cell_No_1","thymidylate synthase inhibitor",0.74294,1.93,0.00407,350,0.304
"13067",17,"0.75","Cell_No_1","topoisomerase inhibitor",-0.22383,-0.569,0.941,980,0.991
"13068",17,"0.75","Cell_No_1","tubulin polymerization inhibitor",-0.24837,-0.63,0.899,1045,0.963
"13069",17,"0.75","Cell_No_1","tyrosine kinase inhibitor",0.22414,0.575,0.936,23,1
"13070",17,"0.75","Cell_No_1","VEGFR inhibitor",-0.19175,-0.485,0.981,1060,0.983
"13071",17,"0.75","Cell_No_1","vitamin D receptor agonist",0.38722,0.993,0.434,153,1
"13072",17,"0.75","Cell_No_1","30_random_drugs",0.74795,1.89,0.0127,195,0.212
"13073",17,"1","Cell_No_1","EGFR inhibitor",-0.25977,-0.659,0.869,1077,0.953
"13074",17,"1","Cell_No_1","Abl kinase inhibitor",-0.40462,-1.02,0.407,1110,0.775
"13075",17,"1","Cell_No_1","acetylcholine receptor agonist",0.3465,0.881,0.569,62,1
"13076",17,"1","Cell_No_1","acetylcholine receptor antagonist",0.33124,0.829,0.63,303,1
"13077",17,"1","Cell_No_1","adenosine receptor antagonist",0.48169,1.22,0.237,281,0.891
"13078",17,"1","Cell_No_1","adrenergic receptor agonist",0.18294,0.463,0.99,410,1
"13079",17,"1","Cell_No_1","adrenergic receptor antagonist",-0.63669,-1.57,0.0546,1146,0.433
"13080",17,"1","Cell_No_1","AKT inhibitor",-0.49238,-1.23,0.241,1223,0.633
"13081",17,"1","Cell_No_1","ALK tyrosine kinase receptor inhibitor",-0.31017,-0.775,0.739,1041,1
"13082",17,"1","Cell_No_1","androgen receptor antagonist",0.30743,0.771,0.704,395,0.932
"13083",17,"1","Cell_No_1","antioxidant",-0.43772,-1.1,0.341,1086,0.724
"13084",17,"1","Cell_No_1","AP inhibitor",-0.55416,-1.43,0.12,1076,0.531
"13085",17,"1","Cell_No_1","ATPase inhibitor",0.25984,0.654,0.875,460,0.976
"13086",17,"1","Cell_No_1","Aurora kinase inhibitor",0.26193,0.671,0.837,195,1
"13087",17,"1","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.4577,1.15,0.296,131,0.94
"13088",17,"1","Cell_No_1","bacterial DNA gyrase inhibitor",0.36901,0.928,0.512,20,1
"13089",17,"1","Cell_No_1","BCL inhibitor",0.5584,1.38,0.146,158,1
"13090",17,"1","Cell_No_1","Bcr.Abl kinase inhibitor",-0.57223,-1.44,0.097,1110,0.578
"13091",17,"1","Cell_No_1","benzodiazepine receptor agonist",0.30145,0.772,0.739,271,0.957
"13092",17,"1","Cell_No_1","bromodomain inhibitor",0.25121,0.636,0.885,443,0.973
"13093",17,"1","Cell_No_1","calcium channel blocker",-0.39654,-0.992,0.439,1209,0.798
"13094",17,"1","Cell_No_1","CC chemokine receptor antagonist",-0.70043,-1.81,0.0197,1030,0.631
"13095",17,"1","Cell_No_1","CDK inhibitor",0.41062,1.05,0.391,237,0.966
"13096",17,"1","Cell_No_1","CHK inhibitor",-0.51027,-1.29,0.204,862,0.56
"13097",17,"1","Cell_No_1","cyclooxygenase inhibitor",0.28842,0.719,0.796,240,0.988
"13098",17,"1","Cell_No_1","cytochrome P450 inhibitor",0.31159,0.809,0.689,73,0.948
"13099",17,"1","Cell_No_1","DNA alkylating agent",-0.30996,-0.775,0.727,1215,1
"13100",17,"1","Cell_No_1","DNA inhibitor",-0.55069,-1.35,0.138,1257,0.533
"13101",17,"1","Cell_No_1","DNA methyltransferase inhibitor",0.78448,1.98,0.00589,33,0.0549
"13102",17,"1","Cell_No_1","DNA polymerase inhibitor",0.32316,0.813,0.681,917,0.971
"13103",17,"1","Cell_No_1","DNA synthesis inhibitor",-0.43327,-1.11,0.314,1260,0.787
"13104",17,"1","Cell_No_1","dopamine receptor antagonist",0.3298,0.826,0.666,388,1
"13105",17,"1","Cell_No_1","estrogen receptor agonist",0.62157,1.6,0.0622,392,0.644
"13106",17,"1","Cell_No_1","estrogen receptor antagonist",0.32023,0.823,0.678,266,0.983
"13107",17,"1","Cell_No_1","FGFR inhibitor",0.21963,0.562,0.944,253,0.991
"13108",17,"1","Cell_No_1","FLT3 inhibitor",0.53982,1.34,0.166,97,0.905
"13109",17,"1","Cell_No_1","glucocorticoid receptor agonist",-0.28754,-0.716,0.79,1165,0.962
"13110",17,"1","Cell_No_1","glutamate receptor antagonist",0.36106,0.904,0.543,217,1
"13111",17,"1","Cell_No_1","glycogen synthase kinase inhibitor",-0.27686,-0.706,0.807,1312,0.949
"13112",17,"1","Cell_No_1","growth factor receptor inhibitor",-0.66146,-1.69,0.0438,1142,0.345
"13113",17,"1","Cell_No_1","HCV inhibitor",-0.6132,-1.55,0.0792,827,0.409
"13114",17,"1","Cell_No_1","HDAC inhibitor",0.17873,0.454,0.994,1114,0.991
"13115",17,"1","Cell_No_1","histamine receptor antagonist",-0.35148,-0.851,0.64,1170,0.982
"13116",17,"1","Cell_No_1","histone lysine methyltransferase inhibitor",-0.52089,-1.3,0.173,999,0.583
"13117",17,"1","Cell_No_1","HMGCR inhibitor",0.50931,1.28,0.211,151,0.885
"13118",17,"1","Cell_No_1","HSP inhibitor",-0.31707,-0.798,0.669,989,1
"13119",17,"1","Cell_No_1","JAK inhibitor",0.48889,1.21,0.232,37,0.848
"13120",17,"1","Cell_No_1","KIT inhibitor",0.34646,0.884,0.572,300,1
"13121",17,"1","Cell_No_1","MDM inhibitor",-0.69075,-1.76,0.0267,969,0.3
"13122",17,"1","Cell_No_1","MEK inhibitor",0.26847,0.678,0.83,288,1
"13123",17,"1","Cell_No_1","MET inhibitor",-0.41975,-1.05,0.375,1348,0.749
"13124",17,"1","Cell_No_1","microtubule inhibitor",-0.43496,-1.1,0.355,1143,0.724
"13125",17,"1","Cell_No_1","mTOR inhibitor",-0.38686,-0.982,0.436,1048,0.785
"13126",17,"1","Cell_No_1","NFkB pathway inhibitor",0.39675,0.993,0.432,92,1
"13127",17,"1","Cell_No_1","opioid receptor agonist",0.54976,1.35,0.166,109,1
"13128",17,"1","Cell_No_1","p38 MAPK inhibitor",-0.53689,-1.35,0.157,1198,0.533
"13129",17,"1","Cell_No_1","PARP inhibitor",-0.28718,-0.724,0.778,1029,0.978
"13130",17,"1","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.34254,0.878,0.586,300,1
"13131",17,"1","Cell_No_1","phosphatase inhibitor",-0.30262,-0.764,0.718,970,0.973
"13132",17,"1","Cell_No_1","phosphodiesterase inhibitor",0.42882,1.09,0.32,294,1
"13133",17,"1","Cell_No_1","PI3K inhibitor",-0.27287,-0.682,0.831,1111,0.954
"13134",17,"1","Cell_No_1","PLK inhibitor",0.5304,1.33,0.184,188,0.832
"13135",17,"1","Cell_No_1","potassium channel blocker",0.31261,0.793,0.697,349,0.949
"13136",17,"1","Cell_No_1","PPAR receptor agonist",0.61176,1.53,0.076,360,0.704
"13137",17,"1","Cell_No_1","progesterone receptor agonist",0.33404,0.825,0.667,477,1
"13138",17,"1","Cell_No_1","proteasome inhibitor",0.49644,1.27,0.201,202,0.829
"13139",17,"1","Cell_No_1","protein synthesis inhibitor",-0.37754,-0.96,0.491,1239,0.796
"13140",17,"1","Cell_No_1","protein tyrosine kinase inhibitor",0.26646,0.664,0.875,307,0.989
