"","Simulation Number","Value Added","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"1544",2,"1","Cell_No_1","tubulin polymerization inhibitor",0.25435,0.625,0.893,276,1
"1545",2,"1","Cell_No_1","tyrosine kinase inhibitor",0.15654,0.394,0.998,374,0.998
"1546",2,"1","Cell_No_1","VEGFR inhibitor",0.23562,0.604,0.922,167,1
"1547",2,"1","Cell_No_1","vitamin D receptor agonist",0.53408,1.33,0.157,76,0.797
"1548",2,"1","Cell_No_1","10_random_drugs",0.87616,2.15,0,130,0.0143
"1549",3,"-1","Cell_No_1","EGFR inhibitor",0.34944,0.889,0.577,322,0.836
"1550",3,"-1","Cell_No_1","Abl kinase inhibitor",0.22529,0.576,0.946,198,0.999
"1551",3,"-1","Cell_No_1","acetylcholine receptor agonist",-0.46501,-1.19,0.255,1023,0.7
"1552",3,"-1","Cell_No_1","acetylcholine receptor antagonist",-0.24774,-0.65,0.884,967,0.949
"1553",3,"-1","Cell_No_1","adenosine receptor antagonist",0.63438,1.62,0.0411,181,0.332
"1554",3,"-1","Cell_No_1","adrenergic receptor agonist",-0.29037,-0.703,0.792,986,0.939
"1555",3,"-1","Cell_No_1","adrenergic receptor antagonist",0.40197,1.02,0.422,247,0.694
"1556",3,"-1","Cell_No_1","AKT inhibitor",0.40496,1.01,0.449,40,0.69
"1557",3,"-1","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.46552,1.18,0.272,190,0.855
"1558",3,"-1","Cell_No_1","androgen receptor antagonist",-0.30545,-0.775,0.713,982,0.858
"1559",3,"-1","Cell_No_1","antioxidant",-0.30929,-0.798,0.7,971,0.847
"1560",3,"-1","Cell_No_1","AP inhibitor",-0.48378,-1.25,0.2,1058,0.746
"1561",3,"-1","Cell_No_1","ATPase inhibitor",-0.38823,-0.989,0.467,1190,0.743
"1562",3,"-1","Cell_No_1","Aurora kinase inhibitor",0.28048,0.698,0.816,406,0.959
"1563",3,"-1","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",-0.23262,-0.594,0.939,1025,0.976
"1564",3,"-1","Cell_No_1","bacterial DNA gyrase inhibitor",0.58269,1.49,0.0859,557,0.436
"1565",3,"-1","Cell_No_1","BCL inhibitor",0.49383,1.24,0.223,350,0.761
"1566",3,"-1","Cell_No_1","Bcr.Abl kinase inhibitor",-0.20234,-0.53,0.984,1121,0.992
"1567",3,"-1","Cell_No_1","benzodiazepine receptor agonist",-0.43292,-1.08,0.359,936,0.746
"1568",3,"-1","Cell_No_1","bromodomain inhibitor",0.44469,1.12,0.343,148,0.727
"1569",3,"-1","Cell_No_1","calcium channel blocker",0.62371,1.62,0.0453,409,0.332
"1570",3,"-1","Cell_No_1","CC chemokine receptor antagonist",0.52648,1.35,0.168,175,0.618
"1571",3,"-1","Cell_No_1","CDK inhibitor",0.46318,1.17,0.299,214,0.777
"1572",3,"-1","Cell_No_1","CHK inhibitor",-0.55194,-1.43,0.125,1336,0.546
"1573",3,"-1","Cell_No_1","cyclooxygenase inhibitor",-0.35736,-0.901,0.581,904,0.813
"1574",3,"-1","Cell_No_1","cytochrome P450 inhibitor",0.27712,0.695,0.815,297,0.94
"1575",3,"-1","Cell_No_1","DNA alkylating agent",0.29033,0.749,0.792,6,0.908
"1576",3,"-1","Cell_No_1","DNA inhibitor",-0.32922,-0.838,0.626,1095,0.837
"1577",3,"-1","Cell_No_1","DNA methyltransferase inhibitor",-0.72446,-1.85,0.0168,1266,0.235
"1578",3,"-1","Cell_No_1","DNA polymerase inhibitor",-0.41,-1.03,0.392,1122,0.698
"1579",3,"-1","Cell_No_1","DNA synthesis inhibitor",-0.38246,-0.977,0.459,1052,0.704
"1580",3,"-1","Cell_No_1","dopamine receptor antagonist",0.21421,0.534,0.96,291,0.984
"1581",3,"-1","Cell_No_1","estrogen receptor agonist",0.2965,0.754,0.741,42,0.924
"1582",3,"-1","Cell_No_1","estrogen receptor antagonist",-0.44387,-1.12,0.324,1325,0.706
"1583",3,"-1","Cell_No_1","FGFR inhibitor",-0.40959,-1.04,0.372,1063,0.747
"1584",3,"-1","Cell_No_1","FLT3 inhibitor",0.41734,1.05,0.422,366,0.714
"1585",3,"-1","Cell_No_1","glucocorticoid receptor agonist",-0.26447,-0.68,0.864,1153,0.94
"1586",3,"-1","Cell_No_1","glutamate receptor antagonist",-0.31554,-0.813,0.685,1034,0.851
"1587",3,"-1","Cell_No_1","glycogen synthase kinase inhibitor",0.44985,1.12,0.314,340,0.727
"1588",3,"-1","Cell_No_1","growth factor receptor inhibitor",0.46134,1.16,0.291,52,0.715
"1589",3,"-1","Cell_No_1","HCV inhibitor",-0.48258,-1.24,0.229,840,0.704
"1590",3,"-1","Cell_No_1","HDAC inhibitor",0.42665,1.06,0.369,266,0.752
"1591",3,"-1","Cell_No_1","histamine receptor antagonist",0.53372,1.36,0.145,34,0.651
"1592",3,"-1","Cell_No_1","histone lysine methyltransferase inhibitor",0.40943,1.03,0.406,189,0.699
"1593",3,"-1","Cell_No_1","HMGCR inhibitor",0.71461,1.86,0.0159,244,0.48
"1594",3,"-1","Cell_No_1","HSP inhibitor",-0.45418,-1.16,0.253,1198,0.714
"1595",3,"-1","Cell_No_1","JAK inhibitor",-0.35514,-0.89,0.581,1105,0.802
"1596",3,"-1","Cell_No_1","KIT inhibitor",0.29417,0.755,0.744,354,0.947
"1597",3,"-1","Cell_No_1","MDM inhibitor",0.68053,1.76,0.0219,191,0.251
"1598",3,"-1","Cell_No_1","MEK inhibitor",0.41501,1.04,0.387,280,0.708
"1599",3,"-1","Cell_No_1","MET inhibitor",0.71298,1.81,0.018,209,0.234
"1600",3,"-1","Cell_No_1","microtubule inhibitor",-0.38418,-0.984,0.453,1087,0.721
"1601",3,"-1","Cell_No_1","mTOR inhibitor",-0.3303,-0.844,0.627,1245,0.856
"1602",3,"-1","Cell_No_1","NFkB pathway inhibitor",-0.48122,-1.21,0.255,1225,0.707
"1603",3,"-1","Cell_No_1","opioid receptor agonist",0.49513,1.26,0.206,351,0.771
"1604",3,"-1","Cell_No_1","p38 MAPK inhibitor",0.58794,1.51,0.081,31,0.442
"1605",3,"-1","Cell_No_1","PARP inhibitor",-0.59691,-1.52,0.0711,1114,0.761
"1606",3,"-1","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.32385,0.809,0.685,250,0.903
"1607",3,"-1","Cell_No_1","phosphatase inhibitor",-0.41246,-1.03,0.386,885,0.698
"1608",3,"-1","Cell_No_1","phosphodiesterase inhibitor",-0.51925,-1.32,0.156,1286,0.646
"1609",3,"-1","Cell_No_1","PI3K inhibitor",0.21874,0.551,0.95,185,0.995
"1610",3,"-1","Cell_No_1","PLK inhibitor",-0.55283,-1.43,0.119,743,0.546
"1611",3,"-1","Cell_No_1","potassium channel blocker",0.36,0.915,0.546,465,0.814
"1612",3,"-1","Cell_No_1","PPAR receptor agonist",0.34429,0.881,0.569,20,0.825
"1613",3,"-1","Cell_No_1","progesterone receptor agonist",0.23398,0.598,0.922,262,1
"1614",3,"-1","Cell_No_1","proteasome inhibitor",-0.53679,-1.35,0.151,1268,0.654
"1615",3,"-1","Cell_No_1","protein synthesis inhibitor",-0.59275,-1.5,0.0798,1040,0.553
"1616",3,"-1","Cell_No_1","protein tyrosine kinase inhibitor",0.70431,1.84,0.0209,293,0.284
"1617",3,"-1","Cell_No_1","RAF inhibitor",0.42957,1.09,0.35,492,0.758
"1618",3,"-1","Cell_No_1","RET tyrosine kinase inhibitor",-0.20605,-0.526,0.951,943,0.968
"1619",3,"-1","Cell_No_1","retinoid receptor agonist",-0.57995,-1.5,0.0771,1170,0.553
"1620",3,"-1","Cell_No_1","ribonucleotide reductase inhibitor",0.46228,1.16,0.314,387,0.715
"1621",3,"-1","Cell_No_1","serotonin receptor agonist",0.5925,1.51,0.0723,135,0.442
"1622",3,"-1","Cell_No_1","serotonin receptor antagonist",0.15632,0.402,0.996,422,0.997
"1623",3,"-1","Cell_No_1","sodium channel blocker",0.3415,0.871,0.605,183,0.819
"1624",3,"-1","Cell_No_1","src inhibitor",0.3925,0.989,0.463,211,0.703
"1625",3,"-1","Cell_No_1","sterol demethylase inhibitor",0.46241,1.17,0.273,121,0.777
"1626",3,"-1","Cell_No_1","SYK inhibitor",-0.41033,-1.05,0.405,1113,0.765
"1627",3,"-1","Cell_No_1","TGF beta receptor inhibitor",-0.43675,-1.13,0.297,1213,0.728
"1628",3,"-1","Cell_No_1","thymidylate synthase inhibitor",-0.70255,-1.84,0.0246,1150,0.165
"1629",3,"-1","Cell_No_1","topoisomerase inhibitor",0.2698,0.69,0.822,418,0.925
"1630",3,"-1","Cell_No_1","tubulin polymerization inhibitor",0.41362,1.05,0.398,256,0.714
"1631",3,"-1","Cell_No_1","tyrosine kinase inhibitor",0.41625,1.07,0.343,346,0.764
"1632",3,"-1","Cell_No_1","VEGFR inhibitor",0.3118,0.78,0.707,366,0.928
"1633",3,"-1","Cell_No_1","vitamin D receptor agonist",0.69046,1.72,0.0313,238,0.258
"1634",3,"-1","Cell_No_1","10_random_drugs",-0.84636,-2.11,0,1235,0.0397
"1635",3,"-0.75","Cell_No_1","EGFR inhibitor",0.34944,0.866,0.611,322,0.871
"1636",3,"-0.75","Cell_No_1","Abl kinase inhibitor",0.22529,0.582,0.93,198,0.996
"1637",3,"-0.75","Cell_No_1","acetylcholine receptor agonist",-0.46501,-1.2,0.225,1023,0.771
"1638",3,"-0.75","Cell_No_1","acetylcholine receptor antagonist",-0.24699,-0.624,0.894,966,0.98
"1639",3,"-0.75","Cell_No_1","adenosine receptor antagonist",0.63438,1.64,0.0506,181,0.356
"1640",3,"-0.75","Cell_No_1","adrenergic receptor agonist",-0.28962,-0.747,0.749,985,0.851
"1641",3,"-0.75","Cell_No_1","adrenergic receptor antagonist",0.40197,1.01,0.443,247,0.698
"1642",3,"-0.75","Cell_No_1","AKT inhibitor",0.40496,1.04,0.385,40,0.693
"1643",3,"-0.75","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.46552,1.2,0.237,190,0.818
"1644",3,"-0.75","Cell_No_1","androgen receptor antagonist",-0.30471,-0.759,0.735,981,0.859
"1645",3,"-0.75","Cell_No_1","antioxidant",-0.30855,-0.792,0.683,970,0.833
"1646",3,"-0.75","Cell_No_1","AP inhibitor",-0.48378,-1.21,0.236,1058,0.818
"1647",3,"-0.75","Cell_No_1","ATPase inhibitor",-0.38972,-1.01,0.437,1192,0.684
"1648",3,"-0.75","Cell_No_1","Aurora kinase inhibitor",0.28048,0.723,0.799,406,0.946
"1649",3,"-0.75","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",-0.23262,-0.599,0.904,1025,0.975
"1650",3,"-0.75","Cell_No_1","bacterial DNA gyrase inhibitor",0.58269,1.46,0.109,557,0.49
"1651",3,"-0.75","Cell_No_1","BCL inhibitor",0.49383,1.25,0.218,350,0.749
"1652",3,"-0.75","Cell_No_1","Bcr.Abl kinase inhibitor",-0.20383,-0.517,0.975,1123,1
"1653",3,"-0.75","Cell_No_1","benzodiazepine receptor agonist",-0.43292,-1.13,0.312,936,0.709
"1654",3,"-0.75","Cell_No_1","bromodomain inhibitor",0.44469,1.11,0.335,148,0.763
"1655",3,"-0.75","Cell_No_1","calcium channel blocker",0.62371,1.59,0.0533,409,0.399
"1656",3,"-0.75","Cell_No_1","CC chemokine receptor antagonist",0.52648,1.32,0.174,175,0.754
"1657",3,"-0.75","Cell_No_1","CDK inhibitor",0.46318,1.18,0.253,214,0.727
"1658",3,"-0.75","Cell_No_1","CHK inhibitor",-0.55342,-1.41,0.108,1338,0.581
"1659",3,"-0.75","Cell_No_1","cyclooxygenase inhibitor",-0.35736,-0.915,0.53,904,0.764
"1660",3,"-0.75","Cell_No_1","cytochrome P450 inhibitor",0.27712,0.714,0.8,297,0.936
"1661",3,"-0.75","Cell_No_1","DNA alkylating agent",0.29033,0.757,0.772,6,0.993
"1662",3,"-0.75","Cell_No_1","DNA inhibitor",-0.32997,-0.838,0.631,1096,0.84
"1663",3,"-0.75","Cell_No_1","DNA methyltransferase inhibitor",-0.7252,-1.85,0.0117,1267,0.229
"1664",3,"-0.75","Cell_No_1","DNA polymerase inhibitor",-0.41149,-1.04,0.405,1124,0.66
"1665",3,"-0.75","Cell_No_1","DNA synthesis inhibitor",-0.38246,-0.992,0.423,1052,0.685
"1666",3,"-0.75","Cell_No_1","dopamine receptor antagonist",0.21421,0.546,0.96,291,0.977
"1667",3,"-0.75","Cell_No_1","estrogen receptor agonist",0.2965,0.743,0.773,42,0.962
"1668",3,"-0.75","Cell_No_1","estrogen receptor antagonist",-0.44535,-1.13,0.309,1327,0.709
"1669",3,"-0.75","Cell_No_1","FGFR inhibitor",-0.4487,-1.18,0.242,1063,0.757
"1670",3,"-0.75","Cell_No_1","FLT3 inhibitor",0.41734,1.08,0.35,366,0.727
"1671",3,"-0.75","Cell_No_1","glucocorticoid receptor agonist",0.26417,0.664,0.839,66,0.957
"1672",3,"-0.75","Cell_No_1","glutamate receptor antagonist",-0.31554,-0.804,0.67,1034,0.84
"1673",3,"-0.75","Cell_No_1","glycogen synthase kinase inhibitor",0.44985,1.14,0.282,340,0.734
"1674",3,"-0.75","Cell_No_1","growth factor receptor inhibitor",0.46134,1.14,0.301,52,0.734
"1675",3,"-0.75","Cell_No_1","HCV inhibitor",-0.48258,-1.25,0.206,840,0.797
"1676",3,"-0.75","Cell_No_1","HDAC inhibitor",0.42665,1.08,0.343,266,0.727
"1677",3,"-0.75","Cell_No_1","histamine receptor antagonist",0.53372,1.3,0.188,34,0.737
"1678",3,"-0.75","Cell_No_1","histone lysine methyltransferase inhibitor",0.40943,1.03,0.398,189,0.686
"1679",3,"-0.75","Cell_No_1","HMGCR inhibitor",0.71461,1.78,0.0098,244,0.306
"1680",3,"-0.75","Cell_No_1","HSP inhibitor",-0.41369,-1.04,0.388,1200,0.66
"1681",3,"-0.75","Cell_No_1","JAK inhibitor",-0.35589,-0.908,0.54,1106,0.748
"1682",3,"-0.75","Cell_No_1","KIT inhibitor",0.29417,0.752,0.766,354,0.975
"1683",3,"-0.75","Cell_No_1","MDM inhibitor",0.68053,1.73,0.0344,191,0.254
"1684",3,"-0.75","Cell_No_1","MEK inhibitor",0.41501,1.05,0.398,280,0.701
"1685",3,"-0.75","Cell_No_1","MET inhibitor",0.71298,1.83,0.0099,209,0.652
"1686",3,"-0.75","Cell_No_1","microtubule inhibitor",-0.38418,-0.977,0.459,1087,0.681
"1687",3,"-0.75","Cell_No_1","mTOR inhibitor",-0.33106,-0.822,0.649,1246,0.838
"1688",3,"-0.75","Cell_No_1","NFkB pathway inhibitor",-0.40335,-1.05,0.385,863,0.745
"1689",3,"-0.75","Cell_No_1","opioid receptor agonist",0.49513,1.26,0.208,351,0.781
"1690",3,"-0.75","Cell_No_1","p38 MAPK inhibitor",0.58794,1.49,0.0713,31,0.484
"1691",3,"-0.75","Cell_No_1","PARP inhibitor",-0.59766,-1.55,0.0739,1115,0.655
"1692",3,"-0.75","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.32385,0.81,0.682,250,0.925
"1693",3,"-0.75","Cell_No_1","phosphatase inhibitor",-0.41734,-1.06,0.363,885,0.809
"1694",3,"-0.75","Cell_No_1","phosphodiesterase inhibitor",-0.39882,-1.04,0.403,1129,0.66
"1695",3,"-0.75","Cell_No_1","PI3K inhibitor",0.21874,0.562,0.946,185,0.988
"1696",3,"-0.75","Cell_No_1","PLK inhibitor",-0.55283,-1.44,0.117,743,0.593
"1697",3,"-0.75","Cell_No_1","potassium channel blocker",0.36,0.908,0.566,465,0.843
"1698",3,"-0.75","Cell_No_1","PPAR receptor agonist",0.34429,0.874,0.579,20,0.882
"1699",3,"-0.75","Cell_No_1","progesterone receptor agonist",0.23398,0.595,0.925,262,1
"1700",3,"-0.75","Cell_No_1","proteasome inhibitor",-0.53754,-1.37,0.155,1269,0.601
"1701",3,"-0.75","Cell_No_1","protein synthesis inhibitor",-0.59275,-1.49,0.115,1040,0.562
"1702",3,"-0.75","Cell_No_1","protein tyrosine kinase inhibitor",0.70431,1.8,0.018,293,0.401
"1703",3,"-0.75","Cell_No_1","RAF inhibitor",0.42957,1.09,0.346,492,0.772
"1704",3,"-0.75","Cell_No_1","RET tyrosine kinase inhibitor",-0.20605,-0.513,0.959,943,0.976
"1705",3,"-0.75","Cell_No_1","retinoid receptor agonist",-0.58144,-1.52,0.0654,1172,0.599
"1706",3,"-0.75","Cell_No_1","ribonucleotide reductase inhibitor",0.46228,1.18,0.26,387,0.727
"1707",3,"-0.75","Cell_No_1","serotonin receptor agonist",0.5925,1.54,0.065,135,0.437
"1708",3,"-0.75","Cell_No_1","serotonin receptor antagonist",0.15632,0.404,1,422,0.997
"1709",3,"-0.75","Cell_No_1","sodium channel blocker",0.3376,0.863,0.618,183,0.852
"1710",3,"-0.75","Cell_No_1","src inhibitor",0.3925,1,0.427,211,0.695
"1711",3,"-0.75","Cell_No_1","sterol demethylase inhibitor",0.46241,1.19,0.253,121,0.792
"1712",3,"-0.75","Cell_No_1","SYK inhibitor",-0.41107,-1.05,0.384,1114,0.745
"1713",3,"-0.75","Cell_No_1","TGF beta receptor inhibitor",-0.43823,-1.13,0.329,1215,0.709
"1714",3,"-0.75","Cell_No_1","thymidylate synthase inhibitor",-0.70329,-1.81,0.0257,1151,0.205
"1715",3,"-0.75","Cell_No_1","topoisomerase inhibitor",0.2698,0.689,0.819,418,0.947
"1716",3,"-0.75","Cell_No_1","tubulin polymerization inhibitor",0.41362,1.07,0.348,256,0.717
"1717",3,"-0.75","Cell_No_1","tyrosine kinase inhibitor",0.41625,1.06,0.379,346,0.71
"1718",3,"-0.75","Cell_No_1","VEGFR inhibitor",0.28847,0.737,0.778,366,0.948
"1719",3,"-0.75","Cell_No_1","vitamin D receptor agonist",0.69046,1.74,0.0234,238,0.301
"1720",3,"-0.75","Cell_No_1","10_random_drugs",-0.77649,-2,0.00208,1093,0.107
"1721",3,"-0.5","Cell_No_1","EGFR inhibitor",0.34944,0.916,0.552,322,0.779
"1722",3,"-0.5","Cell_No_1","Abl kinase inhibitor",0.22529,0.571,0.94,198,1
"1723",3,"-0.5","Cell_No_1","acetylcholine receptor agonist",-0.46649,-1.2,0.244,1025,0.773
"1724",3,"-0.5","Cell_No_1","acetylcholine receptor antagonist",-0.24922,-0.642,0.889,969,0.956
"1725",3,"-0.5","Cell_No_1","adenosine receptor antagonist",0.63438,1.63,0.0539,181,0.365
"1726",3,"-0.5","Cell_No_1","adrenergic receptor agonist",-0.29187,-0.745,0.759,988,0.849
"1727",3,"-0.5","Cell_No_1","adrenergic receptor antagonist",0.40197,1.02,0.446,247,0.705
"1728",3,"-0.5","Cell_No_1","AKT inhibitor",0.40496,0.996,0.441,40,0.726
"1729",3,"-0.5","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.46552,1.19,0.253,190,0.792
"1730",3,"-0.5","Cell_No_1","androgen receptor antagonist",-0.30694,-0.802,0.674,984,0.816
"1731",3,"-0.5","Cell_No_1","antioxidant",-0.31078,-0.777,0.702,973,0.829
"1732",3,"-0.5","Cell_No_1","AP inhibitor",-0.48526,-1.24,0.245,1060,0.749
"1733",3,"-0.5","Cell_No_1","ATPase inhibitor",-0.38972,-0.979,0.451,1192,0.683
"1734",3,"-0.5","Cell_No_1","Aurora kinase inhibitor",0.28048,0.707,0.834,406,0.967
"1735",3,"-0.5","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",-0.23411,-0.604,0.931,1027,0.966
"1736",3,"-0.5","Cell_No_1","bacterial DNA gyrase inhibitor",0.58269,1.48,0.114,557,0.568
"1737",3,"-0.5","Cell_No_1","BCL inhibitor",0.49383,1.27,0.211,350,0.76
"1738",3,"-0.5","Cell_No_1","Bcr.Abl kinase inhibitor",-0.20458,-0.526,0.97,1124,0.968
"1739",3,"-0.5","Cell_No_1","benzodiazepine receptor agonist",-0.43442,-1.12,0.308,938,0.78
"1740",3,"-0.5","Cell_No_1","bromodomain inhibitor",0.44469,1.14,0.299,148,0.701
"1741",3,"-0.5","Cell_No_1","calcium channel blocker",0.62371,1.58,0.0586,409,0.414
"1742",3,"-0.5","Cell_No_1","CC chemokine receptor antagonist",0.52648,1.33,0.161,175,0.669
"1743",3,"-0.5","Cell_No_1","CDK inhibitor",0.46318,1.18,0.286,214,0.69
"1744",3,"-0.5","Cell_No_1","CHK inhibitor",-0.55491,-1.41,0.14,1340,0.583
"1745",3,"-0.5","Cell_No_1","cyclooxygenase inhibitor",-0.35886,-0.919,0.537,906,0.758
"1746",3,"-0.5","Cell_No_1","cytochrome P450 inhibitor",0.27712,0.703,0.823,297,0.949
"1747",3,"-0.5","Cell_No_1","DNA alkylating agent",0.29033,0.729,0.809,6,0.982
"1748",3,"-0.5","Cell_No_1","DNA inhibitor",-0.33147,-0.869,0.593,1098,0.76
"1749",3,"-0.5","Cell_No_1","DNA methyltransferase inhibitor",-0.72818,-1.85,0.0141,1271,0.235
"1750",3,"-0.5","Cell_No_1","DNA polymerase inhibitor",-0.41224,-1.06,0.363,1125,0.691
"1751",3,"-0.5","Cell_No_1","DNA synthesis inhibitor",-0.38396,-0.982,0.438,1054,0.706
"1752",3,"-0.5","Cell_No_1","dopamine receptor antagonist",0.21421,0.545,0.943,291,0.979
"1753",3,"-0.5","Cell_No_1","estrogen receptor agonist",0.2965,0.722,0.793,42,0.968
"1754",3,"-0.5","Cell_No_1","estrogen receptor antagonist",-0.44759,-1.18,0.276,1330,0.756
"1755",3,"-0.5","Cell_No_1","FGFR inhibitor",-0.43322,-1.11,0.333,1065,0.751
"1756",3,"-0.5","Cell_No_1","FLT3 inhibitor",0.41734,1.04,0.385,366,0.692
"1757",3,"-0.5","Cell_No_1","glucocorticoid receptor agonist",0.27089,0.685,0.836,66,0.95
"1758",3,"-0.5","Cell_No_1","glutamate receptor antagonist",-0.31703,-0.814,0.65,1036,0.824
"1759",3,"-0.5","Cell_No_1","glycogen synthase kinase inhibitor",0.44985,1.16,0.299,340,0.696
"1760",3,"-0.5","Cell_No_1","growth factor receptor inhibitor",0.46134,1.18,0.253,52,0.69
"1761",3,"-0.5","Cell_No_1","HCV inhibitor",-0.48407,-1.24,0.227,842,0.749
"1762",3,"-0.5","Cell_No_1","HDAC inhibitor",0.42665,1.1,0.338,266,0.715
"1763",3,"-0.5","Cell_No_1","histamine receptor antagonist",0.53372,1.33,0.157,34,0.669
"1764",3,"-0.5","Cell_No_1","histone lysine methyltransferase inhibitor",0.40943,1.06,0.366,189,0.707
"1765",3,"-0.5","Cell_No_1","HMGCR inhibitor",0.71461,1.79,0.0169,244,0.42
"1766",3,"-0.5","Cell_No_1","HSP inhibitor",-0.40273,-1.05,0.389,1200,0.676
"1767",3,"-0.5","Cell_No_1","JAK inhibitor",-0.35739,-0.913,0.527,1108,0.74
"1768",3,"-0.5","Cell_No_1","KIT inhibitor",0.29417,0.751,0.755,354,0.973
"1769",3,"-0.5","Cell_No_1","MDM inhibitor",0.68053,1.74,0.0264,191,0.238
"1770",3,"-0.5","Cell_No_1","MEK inhibitor",0.41501,1.05,0.405,280,0.698
"1771",3,"-0.5","Cell_No_1","MET inhibitor",0.71298,1.82,0.00743,209,0.676
"1772",3,"-0.5","Cell_No_1","microtubule inhibitor",-0.38641,-1.01,0.431,1090,0.685
"1773",3,"-0.5","Cell_No_1","mTOR inhibitor",-0.33257,-0.875,0.605,1248,0.777
"1774",3,"-0.5","Cell_No_1","NFkB pathway inhibitor",-0.40396,-1.04,0.369,865,0.662
"1775",3,"-0.5","Cell_No_1","opioid receptor agonist",0.49513,1.25,0.217,351,0.701
"1776",3,"-0.5","Cell_No_1","p38 MAPK inhibitor",0.58794,1.47,0.1,31,0.529
"1777",3,"-0.5","Cell_No_1","PARP inhibitor",-0.59915,-1.52,0.0651,1117,0.612
"1778",3,"-0.5","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.32385,0.813,0.667,250,0.916
"1779",3,"-0.5","Cell_No_1","phosphatase inhibitor",-0.41315,-1.09,0.36,887,0.707
"1780",3,"-0.5","Cell_No_1","phosphodiesterase inhibitor",-0.42595,-1.09,0.335,1264,0.707
"1781",3,"-0.5","Cell_No_1","PI3K inhibitor",0.21874,0.552,0.952,185,0.996
"1782",3,"-0.5","Cell_No_1","PLK inhibitor",-0.55357,-1.42,0.111,744,0.643
"1783",3,"-0.5","Cell_No_1","potassium channel blocker",0.36,0.928,0.526,465,0.781
"1784",3,"-0.5","Cell_No_1","PPAR receptor agonist",0.34429,0.866,0.586,20,0.844
"1785",3,"-0.5","Cell_No_1","progesterone receptor agonist",0.23398,0.598,0.932,262,1
"1786",3,"-0.5","Cell_No_1","proteasome inhibitor",-0.54052,-1.4,0.119,1273,0.537
"1787",3,"-0.5","Cell_No_1","protein synthesis inhibitor",-0.59425,-1.54,0.0925,1042,0.701
"1788",3,"-0.5","Cell_No_1","protein tyrosine kinase inhibitor",0.70431,1.74,0.0201,293,0.238
"1789",3,"-0.5","Cell_No_1","RAF inhibitor",0.42957,1.1,0.33,492,0.715
"1790",3,"-0.5","Cell_No_1","RET tyrosine kinase inhibitor",-0.20754,-0.53,0.959,945,0.992
"1791",3,"-0.5","Cell_No_1","retinoid receptor agonist",-0.58144,-1.51,0.0716,1172,0.533
"1792",3,"-0.5","Cell_No_1","ribonucleotide reductase inhibitor",0.46228,1.25,0.206,387,0.701
"1793",3,"-0.5","Cell_No_1","serotonin receptor agonist",0.5925,1.46,0.0992,135,0.497
"1794",3,"-0.5","Cell_No_1","serotonin receptor antagonist",0.15632,0.391,0.998,422,0.998
"1795",3,"-0.5","Cell_No_1","sodium channel blocker",0.39032,0.991,0.458,183,0.713
"1796",3,"-0.5","Cell_No_1","src inhibitor",0.3925,0.976,0.481,211,0.717
"1797",3,"-0.5","Cell_No_1","sterol demethylase inhibitor",0.46241,1.18,0.273,121,0.69
"1798",3,"-0.5","Cell_No_1","SYK inhibitor",-0.41256,-1.06,0.371,1116,0.691
"1799",3,"-0.5","Cell_No_1","TGF beta receptor inhibitor",-0.43823,-1.12,0.323,1215,0.78
"1800",3,"-0.5","Cell_No_1","thymidylate synthase inhibitor",-0.70404,-1.77,0.0256,1152,0.263
"1801",3,"-0.5","Cell_No_1","topoisomerase inhibitor",0.2698,0.664,0.872,418,0.956
"1802",3,"-0.5","Cell_No_1","tubulin polymerization inhibitor",0.41362,1.07,0.351,256,0.745
"1803",3,"-0.5","Cell_No_1","tyrosine kinase inhibitor",0.41625,1.06,0.364,346,0.707
"1804",3,"-0.5","Cell_No_1","VEGFR inhibitor",0.29898,0.756,0.735,366,0.991
"1805",3,"-0.5","Cell_No_1","vitamin D receptor agonist",0.69046,1.76,0.0172,238,0.348
"1806",3,"-0.5","Cell_No_1","10_random_drugs",-0.74715,-1.91,0.0104,1216,0.306
"1807",3,"-0.25","Cell_No_1","EGFR inhibitor",0.34868,0.889,0.586,323,0.825
"1808",3,"-0.25","Cell_No_1","Abl kinase inhibitor",0.22529,0.563,0.946,198,1
"1809",3,"-0.25","Cell_No_1","acetylcholine receptor agonist",-0.46798,-1.22,0.238,1027,0.723
"1810",3,"-0.25","Cell_No_1","acetylcholine receptor antagonist",-0.24997,-0.648,0.876,970,0.951
"1811",3,"-0.25","Cell_No_1","adenosine receptor antagonist",0.63438,1.63,0.045,181,0.385
"1812",3,"-0.25","Cell_No_1","adrenergic receptor agonist",-0.29336,-0.755,0.77,990,0.84
"1813",3,"-0.25","Cell_No_1","adrenergic receptor antagonist",0.40197,1.04,0.383,247,0.691
"1814",3,"-0.25","Cell_No_1","AKT inhibitor",0.40496,1.02,0.434,40,0.66
