"","Simulation Number","Value Added","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"4006",6,"-0.75","Cell_No_1","MEK inhibitor",0.27026,0.693,0.791,146,0.941
"4007",6,"-0.75","Cell_No_1","MET inhibitor",0.61529,1.62,0.0477,173,1
"4008",6,"-0.75","Cell_No_1","microtubule inhibitor",-0.58792,-1.5,0.0832,1219,1
"4009",6,"-0.75","Cell_No_1","mTOR inhibitor",-0.23408,-0.592,0.935,1087,1
"4010",6,"-0.75","Cell_No_1","NFkB pathway inhibitor",-0.23945,-0.608,0.902,907,1
"4011",6,"-0.75","Cell_No_1","opioid receptor agonist",-0.57621,-1.48,0.0777,775,0.747
"4012",6,"-0.75","Cell_No_1","p38 MAPK inhibitor",-0.51607,-1.33,0.161,1273,1
"4013",6,"-0.75","Cell_No_1","PARP inhibitor",-0.41059,-1.05,0.398,1158,1
"4014",6,"-0.75","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.35619,0.931,0.487,368,0.878
"4015",6,"-0.75","Cell_No_1","phosphatase inhibitor",-0.41937,-1.05,0.396,1298,1
"4016",6,"-0.75","Cell_No_1","phosphodiesterase inhibitor",0.44741,1.18,0.277,126,0.87
"4017",6,"-0.75","Cell_No_1","PI3K inhibitor",-0.22674,-0.576,0.943,959,0.977
"4018",6,"-0.75","Cell_No_1","PLK inhibitor",-0.4006,-1.03,0.418,1287,0.955
"4019",6,"-0.75","Cell_No_1","potassium channel blocker",0.43625,1.12,0.327,150,0.887
"4020",6,"-0.75","Cell_No_1","PPAR receptor agonist",0.4058,1.06,0.384,150,0.812
"4021",6,"-0.75","Cell_No_1","progesterone receptor agonist",0.75499,1.91,0.0063,205,0.299
"4022",6,"-0.75","Cell_No_1","proteasome inhibitor",-0.42438,-1.1,0.335,776,1
"4023",6,"-0.75","Cell_No_1","protein synthesis inhibitor",-0.27194,-0.692,0.829,1033,1
"4024",6,"-0.75","Cell_No_1","protein tyrosine kinase inhibitor",-0.41357,-1.06,0.375,1017,1
"4025",6,"-0.75","Cell_No_1","RAF inhibitor",0.54722,1.42,0.114,301,0.684
"4026",6,"-0.75","Cell_No_1","RET tyrosine kinase inhibitor",-0.34183,-0.878,0.584,1258,0.947
"4027",6,"-0.75","Cell_No_1","retinoid receptor agonist",-0.45596,-1.17,0.273,1043,1
"4028",6,"-0.75","Cell_No_1","ribonucleotide reductase inhibitor",-0.49976,-1.27,0.234,1115,0.955
"4029",6,"-0.75","Cell_No_1","serotonin receptor agonist",-0.33183,-0.855,0.616,1104,0.961
"4030",6,"-0.75","Cell_No_1","serotonin receptor antagonist",0.28135,0.723,0.799,423,0.957
"4031",6,"-0.75","Cell_No_1","sodium channel blocker",0.49242,1.28,0.205,94,0.769
"4032",6,"-0.75","Cell_No_1","src inhibitor",-0.27908,-0.698,0.818,1228,1
"4033",6,"-0.75","Cell_No_1","sterol demethylase inhibitor",-0.50336,-1.29,0.195,1299,0.999
"4034",6,"-0.75","Cell_No_1","SYK inhibitor",-0.8201,-2.12,0,1317,0.0218
"4035",6,"-0.75","Cell_No_1","TGF beta receptor inhibitor",0.38615,0.997,0.434,167,0.907
"4036",6,"-0.75","Cell_No_1","thymidylate synthase inhibitor",-0.33457,-0.848,0.638,450,0.945
"4037",6,"-0.75","Cell_No_1","topoisomerase inhibitor",0.2353,0.61,0.921,318,1
"4038",6,"-0.75","Cell_No_1","tubulin polymerization inhibitor",-0.38988,-0.991,0.441,1061,0.96
"4039",6,"-0.75","Cell_No_1","tyrosine kinase inhibitor",-0.17215,-0.442,0.996,879,0.992
"4040",6,"-0.75","Cell_No_1","VEGFR inhibitor",0.37289,0.976,0.473,368,0.909
"4041",6,"-0.75","Cell_No_1","vitamin D receptor agonist",0.44676,1.15,0.298,275,0.876
"4042",6,"-0.75","Cell_No_1","6_random_drugs",-0.70867,-1.81,0.0252,1179,0.25
"4043",6,"-0.5","Cell_No_1","EGFR inhibitor",-0.18658,-0.481,0.994,1182,1
"4044",6,"-0.5","Cell_No_1","Abl kinase inhibitor",-0.31931,-0.824,0.665,1341,0.937
"4045",6,"-0.5","Cell_No_1","acetylcholine receptor agonist",-0.73228,-1.85,0.0195,1103,0.269
"4046",6,"-0.5","Cell_No_1","acetylcholine receptor antagonist",-0.30528,-0.789,0.704,1255,0.943
"4047",6,"-0.5","Cell_No_1","adenosine receptor antagonist",0.60016,1.54,0.0924,277,0.57
"4048",6,"-0.5","Cell_No_1","adrenergic receptor agonist",-0.29247,-0.744,0.755,1053,0.991
"4049",6,"-0.5","Cell_No_1","adrenergic receptor antagonist",0.27324,0.696,0.827,203,0.966
"4050",6,"-0.5","Cell_No_1","AKT inhibitor",0.31796,0.826,0.648,114,0.882
"4051",6,"-0.5","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.27885,0.724,0.785,416,0.989
"4052",6,"-0.5","Cell_No_1","androgen receptor antagonist",0.36329,0.922,0.525,317,0.901
"4053",6,"-0.5","Cell_No_1","antioxidant",-0.40839,-1.04,0.387,967,1
"4054",6,"-0.5","Cell_No_1","AP inhibitor",0.41776,1.07,0.363,56,0.945
"4055",6,"-0.5","Cell_No_1","ATPase inhibitor",0.33332,0.865,0.575,152,0.873
"4056",6,"-0.5","Cell_No_1","Aurora kinase inhibitor",-0.23611,-0.59,0.922,1022,0.987
"4057",6,"-0.5","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",-0.47391,-1.22,0.218,1167,0.93
"4058",6,"-0.5","Cell_No_1","bacterial DNA gyrase inhibitor",0.33274,0.87,0.589,18,0.897
"4059",6,"-0.5","Cell_No_1","BCL inhibitor",-0.25759,-0.654,0.865,1020,0.99
"4060",6,"-0.5","Cell_No_1","Bcr.Abl kinase inhibitor",-0.37211,-0.957,0.477,1341,0.959
"4061",6,"-0.5","Cell_No_1","benzodiazepine receptor agonist",-0.24233,-0.615,0.913,1339,1
"4062",6,"-0.5","Cell_No_1","bromodomain inhibitor",0.37655,0.975,0.483,386,0.913
"4063",6,"-0.5","Cell_No_1","calcium channel blocker",-0.37984,-0.953,0.509,1102,0.931
"4064",6,"-0.5","Cell_No_1","CC chemokine receptor antagonist",0.53271,1.37,0.148,369,0.622
"4065",6,"-0.5","Cell_No_1","CDK inhibitor",0.33019,0.852,0.635,348,0.866
"4066",6,"-0.5","Cell_No_1","CHK inhibitor",-0.35382,-0.924,0.545,1323,0.922
"4067",6,"-0.5","Cell_No_1","cyclooxygenase inhibitor",0.19795,0.507,0.976,438,1
"4068",6,"-0.5","Cell_No_1","cytochrome P450 inhibitor",-0.27618,-0.695,0.829,874,0.985
"4069",6,"-0.5","Cell_No_1","DNA alkylating agent",-0.57815,-1.5,0.0833,1122,1
"4070",6,"-0.5","Cell_No_1","DNA inhibitor",-0.41868,-1.09,0.319,1026,1
"4071",6,"-0.5","Cell_No_1","DNA methyltransferase inhibitor",-0.55126,-1.38,0.146,1006,0.936
"4072",6,"-0.5","Cell_No_1","DNA polymerase inhibitor",-0.40114,-1.03,0.42,859,1
"4073",6,"-0.5","Cell_No_1","DNA synthesis inhibitor",-0.37929,-0.982,0.465,1205,0.944
"4074",6,"-0.5","Cell_No_1","dopamine receptor antagonist",0.18351,0.475,0.982,423,0.986
"4075",6,"-0.5","Cell_No_1","estrogen receptor agonist",-0.35661,-0.909,0.525,938,0.92
"4076",6,"-0.5","Cell_No_1","estrogen receptor antagonist",0.6122,1.58,0.061,144,0.593
"4077",6,"-0.5","Cell_No_1","FGFR inhibitor",0.45281,1.16,0.287,239,1
"4078",6,"-0.5","Cell_No_1","FLT3 inhibitor",0.54058,1.39,0.149,449,0.651
"4079",6,"-0.5","Cell_No_1","glucocorticoid receptor agonist",0.40583,1.06,0.357,118,0.81
"4080",6,"-0.5","Cell_No_1","glutamate receptor antagonist",-0.32479,-0.83,0.67,1160,0.954
"4081",6,"-0.5","Cell_No_1","glycogen synthase kinase inhibitor",0.306,0.797,0.684,7,0.902
"4082",6,"-0.5","Cell_No_1","growth factor receptor inhibitor",0.62446,1.61,0.0484,322,0.687
"4083",6,"-0.5","Cell_No_1","HCV inhibitor",0.55065,1.44,0.0984,294,0.617
"4084",6,"-0.5","Cell_No_1","HDAC inhibitor",-0.39273,-1.02,0.409,983,0.985
"4085",6,"-0.5","Cell_No_1","histamine receptor antagonist",0.19165,0.477,0.994,250,1
"4086",6,"-0.5","Cell_No_1","histone lysine methyltransferase inhibitor",0.33453,0.877,0.575,96,0.919
"4087",6,"-0.5","Cell_No_1","HMGCR inhibitor",-0.36216,-0.926,0.513,965,0.953
"4088",6,"-0.5","Cell_No_1","HSP inhibitor",0.33959,0.884,0.592,566,0.943
"4089",6,"-0.5","Cell_No_1","JAK inhibitor",-0.26237,-0.689,0.831,1071,0.968
"4090",6,"-0.5","Cell_No_1","KIT inhibitor",0.41968,1.06,0.381,414,0.81
"4091",6,"-0.5","Cell_No_1","MDM inhibitor",0.22662,0.58,0.947,468,1
"4092",6,"-0.5","Cell_No_1","MEK inhibitor",0.2644,0.659,0.89,146,0.986
"4093",6,"-0.5","Cell_No_1","MET inhibitor",0.61529,1.61,0.0656,173,0.687
"4094",6,"-0.5","Cell_No_1","microtubule inhibitor",-0.58717,-1.47,0.103,1218,0.774
"4095",6,"-0.5","Cell_No_1","mTOR inhibitor",-0.23483,-0.606,0.907,1088,0.996
"4096",6,"-0.5","Cell_No_1","NFkB pathway inhibitor",-0.32823,-0.819,0.648,995,0.918
"4097",6,"-0.5","Cell_No_1","opioid receptor agonist",-0.57621,-1.47,0.0771,775,0.774
"4098",6,"-0.5","Cell_No_1","p38 MAPK inhibitor",-0.51533,-1.34,0.166,1272,0.948
"4099",6,"-0.5","Cell_No_1","PARP inhibitor",-0.41134,-1.05,0.372,1159,1
"4100",6,"-0.5","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.35619,0.94,0.522,368,0.904
"4101",6,"-0.5","Cell_No_1","phosphatase inhibitor",-0.41862,-1.06,0.365,1297,1
"4102",6,"-0.5","Cell_No_1","phosphodiesterase inhibitor",0.44741,1.14,0.31,126,0.836
"4103",6,"-0.5","Cell_No_1","PI3K inhibitor",-0.22674,-0.582,0.945,959,0.972
"4104",6,"-0.5","Cell_No_1","PLK inhibitor",-0.39986,-1.01,0.447,1286,0.964
"4105",6,"-0.5","Cell_No_1","potassium channel blocker",0.43625,1.14,0.293,150,0.836
"4106",6,"-0.5","Cell_No_1","PPAR receptor agonist",0.4058,1.06,0.369,150,0.81
"4107",6,"-0.5","Cell_No_1","progesterone receptor agonist",0.75499,1.94,0.00439,205,0.22
"4108",6,"-0.5","Cell_No_1","proteasome inhibitor",-0.47838,-1.23,0.227,884,0.985
"4109",6,"-0.5","Cell_No_1","protein synthesis inhibitor",-0.27194,-0.704,0.814,1033,0.998
"4110",6,"-0.5","Cell_No_1","protein tyrosine kinase inhibitor",-0.41357,-1.06,0.386,1017,1
"4111",6,"-0.5","Cell_No_1","RAF inhibitor",0.54722,1.44,0.0992,301,0.617
"4112",6,"-0.5","Cell_No_1","RET tyrosine kinase inhibitor",-0.34109,-0.865,0.615,1257,0.946
"4113",6,"-0.5","Cell_No_1","retinoid receptor agonist",-0.45596,-1.17,0.266,1043,1
"4114",6,"-0.5","Cell_No_1","ribonucleotide reductase inhibitor",-0.50051,-1.28,0.189,1116,0.921
"4115",6,"-0.5","Cell_No_1","serotonin receptor agonist",-0.33258,-0.871,0.604,1105,0.966
"4116",6,"-0.5","Cell_No_1","serotonin receptor antagonist",0.28135,0.717,0.802,423,0.967
"4117",6,"-0.5","Cell_No_1","sodium channel blocker",0.49242,1.27,0.184,94,0.787
"4118",6,"-0.5","Cell_No_1","src inhibitor",-0.27833,-0.717,0.793,1227,1
"4119",6,"-0.5","Cell_No_1","sterol demethylase inhibitor",-0.50262,-1.29,0.189,1298,0.991
"4120",6,"-0.5","Cell_No_1","SYK inhibitor",-0.81935,-2.1,0.00199,1316,0.0451
"4121",6,"-0.5","Cell_No_1","TGF beta receptor inhibitor",0.38615,1.01,0.416,167,0.875
"4122",6,"-0.5","Cell_No_1","thymidylate synthase inhibitor",-0.33457,-0.853,0.633,450,0.939
"4123",6,"-0.5","Cell_No_1","topoisomerase inhibitor",0.2353,0.614,0.908,318,1
"4124",6,"-0.5","Cell_No_1","tubulin polymerization inhibitor",-0.39064,-0.994,0.456,1062,0.958
"4125",6,"-0.5","Cell_No_1","tyrosine kinase inhibitor",-0.17215,-0.439,0.998,879,0.993
"4126",6,"-0.5","Cell_No_1","VEGFR inhibitor",0.37289,0.946,0.511,368,0.933
"4127",6,"-0.5","Cell_No_1","vitamin D receptor agonist",0.44676,1.14,0.295,275,0.836
"4128",6,"-0.5","Cell_No_1","6_random_drugs",-0.71012,-1.81,0.0156,1331,0.235
"4129",6,"-0.25","Cell_No_1","EGFR inhibitor",-0.18658,-0.485,0.977,1182,1
"4130",6,"-0.25","Cell_No_1","Abl kinase inhibitor",-0.31931,-0.814,0.652,1341,0.95
"4131",6,"-0.25","Cell_No_1","acetylcholine receptor agonist",-0.65205,-1.67,0.0398,1310,0.928
"4132",6,"-0.25","Cell_No_1","acetylcholine receptor antagonist",-0.30528,-0.797,0.708,1255,0.953
"4133",6,"-0.25","Cell_No_1","adenosine receptor antagonist",0.59942,1.56,0.0542,278,0.661
"4134",6,"-0.25","Cell_No_1","adrenergic receptor agonist",-0.29173,-0.755,0.788,1052,0.997
"4135",6,"-0.25","Cell_No_1","adrenergic receptor antagonist",0.27249,0.713,0.811,204,0.976
"4136",6,"-0.25","Cell_No_1","AKT inhibitor",0.31796,0.823,0.665,114,0.885
"4137",6,"-0.25","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.27735,0.709,0.802,418,0.952
"4138",6,"-0.25","Cell_No_1","androgen receptor antagonist",0.36181,0.946,0.491,319,0.886
"4139",6,"-0.25","Cell_No_1","antioxidant",-0.40839,-1.05,0.387,967,1
"4140",6,"-0.25","Cell_No_1","AP inhibitor",0.41776,1.1,0.32,56,0.867
"4141",6,"-0.25","Cell_No_1","ATPase inhibitor",0.33332,0.854,0.631,152,0.925
"4142",6,"-0.25","Cell_No_1","Aurora kinase inhibitor",-0.23611,-0.599,0.923,1022,1
"4143",6,"-0.25","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",-0.47391,-1.23,0.251,1167,0.906
"4144",6,"-0.25","Cell_No_1","bacterial DNA gyrase inhibitor",0.33274,0.853,0.643,18,0.893
"4145",6,"-0.25","Cell_No_1","BCL inhibitor",-0.25759,-0.667,0.846,1020,0.974
"4146",6,"-0.25","Cell_No_1","Bcr.Abl kinase inhibitor",-0.37211,-0.956,0.504,1341,0.918
"4147",6,"-0.25","Cell_No_1","benzodiazepine receptor agonist",-0.24233,-0.611,0.895,1339,1
"4148",6,"-0.25","Cell_No_1","bromodomain inhibitor",0.37506,0.982,0.446,388,0.936
"4149",6,"-0.25","Cell_No_1","calcium channel blocker",-0.37984,-0.972,0.466,1102,0.96
"4150",6,"-0.25","Cell_No_1","CC chemokine receptor antagonist",0.53122,1.37,0.133,371,0.63
"4151",6,"-0.25","Cell_No_1","CDK inhibitor",0.32539,0.842,0.63,350,0.882
"4152",6,"-0.25","Cell_No_1","CHK inhibitor",-0.35531,-0.928,0.508,1325,0.907
"4153",6,"-0.25","Cell_No_1","cyclooxygenase inhibitor",0.19645,0.513,0.979,440,1
"4154",6,"-0.25","Cell_No_1","cytochrome P450 inhibitor",-0.27692,-0.712,0.8,875,1
"4155",6,"-0.25","Cell_No_1","DNA alkylating agent",-0.57815,-1.48,0.0898,1122,0.915
"4156",6,"-0.25","Cell_No_1","DNA inhibitor",-0.41868,-1.06,0.378,1026,1
"4157",6,"-0.25","Cell_No_1","DNA methyltransferase inhibitor",-0.53645,-1.37,0.143,1006,1
"4158",6,"-0.25","Cell_No_1","DNA polymerase inhibitor",-0.40263,-1.02,0.398,861,0.981
"4159",6,"-0.25","Cell_No_1","DNA synthesis inhibitor",-0.37929,-0.971,0.472,1205,0.922
"4160",6,"-0.25","Cell_No_1","dopamine receptor antagonist",0.18201,0.469,0.985,425,0.988
"4161",6,"-0.25","Cell_No_1","estrogen receptor agonist",-0.35661,-0.908,0.542,938,0.915
"4162",6,"-0.25","Cell_No_1","estrogen receptor antagonist",0.6122,1.54,0.0671,144,0.58
"4163",6,"-0.25","Cell_No_1","FGFR inhibitor",0.45206,1.16,0.253,240,0.913
"4164",6,"-0.25","Cell_No_1","FLT3 inhibitor",0.53908,1.42,0.113,451,0.668
"4165",6,"-0.25","Cell_No_1","glucocorticoid receptor agonist",0.40583,1.03,0.38,118,0.875
"4166",6,"-0.25","Cell_No_1","glutamate receptor antagonist",-0.32479,-0.839,0.627,1160,0.931
"4167",6,"-0.25","Cell_No_1","glycogen synthase kinase inhibitor",0.306,0.794,0.696,7,0.905
"4168",6,"-0.25","Cell_No_1","growth factor receptor inhibitor",0.62297,1.6,0.062,324,0.724
"4169",6,"-0.25","Cell_No_1","HCV inhibitor",0.54991,1.45,0.113,295,0.693
"4170",6,"-0.25","Cell_No_1","HDAC inhibitor",-0.39273,-0.981,0.468,983,0.982
"4171",6,"-0.25","Cell_No_1","histamine receptor antagonist",0.1909,0.499,0.973,251,1
"4172",6,"-0.25","Cell_No_1","histone lysine methyltransferase inhibitor",0.33453,0.878,0.59,96,0.951
"4173",6,"-0.25","Cell_No_1","HMGCR inhibitor",-0.36216,-0.943,0.486,965,0.909
"4174",6,"-0.25","Cell_No_1","HSP inhibitor",0.33809,0.87,0.595,568,0.928
"4175",6,"-0.25","Cell_No_1","JAK inhibitor",-0.26162,-0.677,0.837,1070,0.985
"4176",6,"-0.25","Cell_No_1","KIT inhibitor",0.41818,1.09,0.349,416,0.834
"4177",6,"-0.25","Cell_No_1","MDM inhibitor",0.22513,0.589,0.935,470,1
"4178",6,"-0.25","Cell_No_1","MEK inhibitor",0.25286,0.64,0.87,146,1
"4179",6,"-0.25","Cell_No_1","MET inhibitor",0.61455,1.61,0.0722,174,1
"4180",6,"-0.25","Cell_No_1","microtubule inhibitor",-0.58717,-1.53,0.0793,1218,1
"4181",6,"-0.25","Cell_No_1","mTOR inhibitor",-0.23408,-0.598,0.911,1087,0.959
"4182",6,"-0.25","Cell_No_1","NFkB pathway inhibitor",-0.27504,-0.702,0.806,995,1
"4183",6,"-0.25","Cell_No_1","opioid receptor agonist",-0.5777,-1.48,0.0852,777,0.915
"4184",6,"-0.25","Cell_No_1","p38 MAPK inhibitor",-0.51533,-1.32,0.166,1272,1
"4185",6,"-0.25","Cell_No_1","PARP inhibitor",-0.41134,-1.03,0.416,1159,1
"4186",6,"-0.25","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.35468,0.896,0.571,370,0.952
"4187",6,"-0.25","Cell_No_1","phosphatase inhibitor",-0.41937,-1.05,0.396,1298,1
"4188",6,"-0.25","Cell_No_1","phosphodiesterase inhibitor",0.44741,1.2,0.252,126,0.884
"4189",6,"-0.25","Cell_No_1","PI3K inhibitor",-0.22674,-0.598,0.924,959,0.959
"4190",6,"-0.25","Cell_No_1","PLK inhibitor",-0.4006,-1.04,0.387,1287,1
"4191",6,"-0.25","Cell_No_1","potassium channel blocker",0.43625,1.11,0.331,150,0.902
"4192",6,"-0.25","Cell_No_1","PPAR receptor agonist",0.4058,1.03,0.414,150,0.875
"4193",6,"-0.25","Cell_No_1","progesterone receptor agonist",0.75425,1.94,0.00415,206,0.261
"4194",6,"-0.25","Cell_No_1","proteasome inhibitor",-0.50929,-1.34,0.155,1003,1
"4195",6,"-0.25","Cell_No_1","protein synthesis inhibitor",-0.27194,-0.694,0.839,1033,0.987
"4196",6,"-0.25","Cell_No_1","protein tyrosine kinase inhibitor",-0.41357,-1.04,0.393,1017,1
"4197",6,"-0.25","Cell_No_1","RAF inhibitor",0.54647,1.4,0.126,302,0.633
"4198",6,"-0.25","Cell_No_1","RET tyrosine kinase inhibitor",-0.34109,-0.871,0.613,1257,0.959
"4199",6,"-0.25","Cell_No_1","retinoid receptor agonist",-0.45596,-1.17,0.248,1043,0.997
"4200",6,"-0.25","Cell_No_1","ribonucleotide reductase inhibitor",-0.50051,-1.28,0.192,1116,0.847
"4201",6,"-0.25","Cell_No_1","serotonin receptor agonist",-0.33258,-0.848,0.623,1105,0.942
"4202",6,"-0.25","Cell_No_1","serotonin receptor antagonist",0.27986,0.736,0.786,425,0.972
"4203",6,"-0.25","Cell_No_1","sodium channel blocker",0.49242,1.3,0.19,94,0.714
"4204",6,"-0.25","Cell_No_1","src inhibitor",-0.27833,-0.695,0.807,1227,1
"4205",6,"-0.25","Cell_No_1","sterol demethylase inhibitor",-0.50336,-1.29,0.183,1299,1
"4206",6,"-0.25","Cell_No_1","SYK inhibitor",-0.82084,-2.1,0,1318,0.0386
"4207",6,"-0.25","Cell_No_1","TGF beta receptor inhibitor",0.3854,0.973,0.472,168,0.909
"4208",6,"-0.25","Cell_No_1","thymidylate synthase inhibitor",-0.33606,-0.869,0.607,452,0.931
"4209",6,"-0.25","Cell_No_1","topoisomerase inhibitor",0.23379,0.612,0.925,320,1
"4210",6,"-0.25","Cell_No_1","tubulin polymerization inhibitor",-0.38988,-0.987,0.463,1061,1
"4211",6,"-0.25","Cell_No_1","tyrosine kinase inhibitor",-0.1729,-0.439,0.988,880,0.993
"4212",6,"-0.25","Cell_No_1","VEGFR inhibitor",0.37137,0.962,0.494,370,0.892
"4213",6,"-0.25","Cell_No_1","vitamin D receptor agonist",0.44602,1.15,0.29,276,0.87
"4214",6,"-0.25","Cell_No_1","6_random_drugs",-0.48782,-1.28,0.195,1100,0.847
"4215",6,"0","Cell_No_1","EGFR inhibitor",-0.18658,-0.48,0.99,1182,1
"4216",6,"0","Cell_No_1","Abl kinase inhibitor",-0.31931,-0.826,0.667,1341,0.927
"4217",6,"0","Cell_No_1","acetylcholine receptor agonist",-0.72383,-1.85,0.0111,1310,0.301
"4218",6,"0","Cell_No_1","acetylcholine receptor antagonist",-0.30602,-0.802,0.686,1256,0.943
"4219",6,"0","Cell_No_1","adenosine receptor antagonist",0.60016,1.56,0.0675,277,0.529
"4220",6,"0","Cell_No_1","adrenergic receptor agonist",-0.29247,-0.753,0.752,1053,1
"4221",6,"0","Cell_No_1","adrenergic receptor antagonist",0.27324,0.703,0.79,203,0.956
"4222",6,"0","Cell_No_1","AKT inhibitor",0.31796,0.815,0.658,114,0.896
"4223",6,"0","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.27885,0.738,0.771,416,0.963
"4224",6,"0","Cell_No_1","androgen receptor antagonist",0.36329,0.946,0.487,317,0.888
"4225",6,"0","Cell_No_1","antioxidant",-0.40839,-1.05,0.377,967,1
"4226",6,"0","Cell_No_1","AP inhibitor",0.41776,1.09,0.326,56,0.904
"4227",6,"0","Cell_No_1","ATPase inhibitor",0.33332,0.855,0.608,152,0.888
"4228",6,"0","Cell_No_1","Aurora kinase inhibitor",-0.23611,-0.609,0.899,1022,0.971
"4229",6,"0","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",-0.47391,-1.21,0.252,1167,1
"4230",6,"0","Cell_No_1","bacterial DNA gyrase inhibitor",0.33274,0.864,0.607,18,0.905
"4231",6,"0","Cell_No_1","BCL inhibitor",-0.25759,-0.665,0.844,1020,0.976
"4232",6,"0","Cell_No_1","Bcr.Abl kinase inhibitor",-0.37211,-0.953,0.506,1341,0.925
"4233",6,"0","Cell_No_1","benzodiazepine receptor agonist",-0.24233,-0.627,0.897,1339,0.998
"4234",6,"0","Cell_No_1","bromodomain inhibitor",0.37655,0.979,0.46,386,0.903
"4235",6,"0","Cell_No_1","calcium channel blocker",-0.37984,-0.976,0.449,1102,0.913
"4236",6,"0","Cell_No_1","CC chemokine receptor antagonist",0.53271,1.37,0.134,369,0.634
"4237",6,"0","Cell_No_1","CDK inhibitor",0.31509,0.83,0.65,348,0.902
"4238",6,"0","Cell_No_1","CHK inhibitor",-0.35531,-0.918,0.529,1325,0.929
"4239",6,"0","Cell_No_1","cyclooxygenase inhibitor",0.19795,0.51,0.964,438,1
"4240",6,"0","Cell_No_1","cytochrome P450 inhibitor",-0.27543,-0.713,0.787,873,1
"4241",6,"0","Cell_No_1","DNA alkylating agent",-0.57815,-1.47,0.1,1122,0.788
"4242",6,"0","Cell_No_1","DNA inhibitor",-0.41943,-1.07,0.386,1027,1
"4243",6,"0","Cell_No_1","DNA methyltransferase inhibitor",-0.52053,-1.32,0.187,1006,1
"4244",6,"0","Cell_No_1","DNA polymerase inhibitor",-0.40114,-1.03,0.408,859,1
"4245",6,"0","Cell_No_1","DNA synthesis inhibitor",-0.38003,-0.985,0.46,1206,0.973
"4246",6,"0","Cell_No_1","dopamine receptor antagonist",0.18351,0.477,0.99,423,0.985
"4247",6,"0","Cell_No_1","estrogen receptor agonist",-0.35661,-0.912,0.535,938,0.907
"4248",6,"0","Cell_No_1","estrogen receptor antagonist",0.6122,1.57,0.0652,144,0.636
"4249",6,"0","Cell_No_1","FGFR inhibitor",0.45281,1.14,0.294,239,0.976
"4250",6,"0","Cell_No_1","FLT3 inhibitor",0.54058,1.38,0.133,449,0.692
"4251",6,"0","Cell_No_1","glucocorticoid receptor agonist",0.40583,1.03,0.406,118,0.885
"4252",6,"0","Cell_No_1","glutamate receptor antagonist",-0.32479,-0.83,0.652,1160,0.948
"4253",6,"0","Cell_No_1","glycogen synthase kinase inhibitor",0.306,0.789,0.697,7,0.91
"4254",6,"0","Cell_No_1","growth factor receptor inhibitor",0.62446,1.61,0.0481,322,1
"4255",6,"0","Cell_No_1","HCV inhibitor",0.55065,1.46,0.107,294,0.675
"4256",6,"0","Cell_No_1","HDAC inhibitor",-0.39273,-0.977,0.458,983,0.95
"4257",6,"0","Cell_No_1","histamine receptor antagonist",0.19165,0.495,0.988,250,1
"4258",6,"0","Cell_No_1","histone lysine methyltransferase inhibitor",0.33453,0.879,0.581,96,0.91
"4259",6,"0","Cell_No_1","HMGCR inhibitor",-0.36216,-0.94,0.494,965,0.918
"4260",6,"0","Cell_No_1","HSP inhibitor",0.33959,0.888,0.567,566,0.93
"4261",6,"0","Cell_No_1","JAK inhibitor",-0.26237,-0.667,0.851,1071,0.997
"4262",6,"0","Cell_No_1","KIT inhibitor",0.41968,1.08,0.358,414,0.871
"4263",6,"0","Cell_No_1","MDM inhibitor",0.22662,0.59,0.932,468,1
"4264",6,"0","Cell_No_1","MEK inhibitor",0.23889,0.607,0.918,146,1
"4265",6,"0","Cell_No_1","MET inhibitor",0.61529,1.58,0.0608,173,0.803
"4266",6,"0","Cell_No_1","microtubule inhibitor",-0.58792,-1.5,0.0891,1219,1
"4267",6,"0","Cell_No_1","mTOR inhibitor",-0.23483,-0.616,0.893,1088,0.986
"4268",6,"0","Cell_No_1","NFkB pathway inhibitor",-0.26518,-0.678,0.832,995,1
"4269",6,"0","Cell_No_1","opioid receptor agonist",-0.57621,-1.48,0.095,775,0.909
"4270",6,"0","Cell_No_1","p38 MAPK inhibitor",-0.51682,-1.32,0.157,1274,1
"4271",6,"0","Cell_No_1","PARP inhibitor",-0.41134,-1.05,0.383,1159,1
"4272",6,"0","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.35619,0.938,0.496,368,0.865
"4273",6,"0","Cell_No_1","phosphatase inhibitor",-0.42011,-1.07,0.365,1299,1
"4274",6,"0","Cell_No_1","phosphodiesterase inhibitor",0.44741,1.15,0.3,126,1
"4275",6,"0","Cell_No_1","PI3K inhibitor",-0.22674,-0.579,0.947,959,0.976
"4276",6,"0","Cell_No_1","PLK inhibitor",-0.40135,-1.04,0.386,1288,1
"4277",6,"0","Cell_No_1","potassium channel blocker",0.43625,1.12,0.32,150,0.888
