"","Simulation Number","Value Added","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"5028",7,"0","Cell_No_1","growth factor receptor inhibitor",-0.3502,-0.9,0.514,1089,1
"5029",7,"0","Cell_No_1","HCV inhibitor",-0.77751,-2.03,0.00451,1128,0.0996
"5030",7,"0","Cell_No_1","HDAC inhibitor",-0.31127,-0.794,0.715,1020,0.966
"5031",7,"0","Cell_No_1","histamine receptor antagonist",0.44107,1.11,0.332,307,0.768
"5032",7,"0","Cell_No_1","histone lysine methyltransferase inhibitor",0.50243,1.28,0.184,251,0.658
"5033",7,"0","Cell_No_1","HMGCR inhibitor",-0.60534,-1.52,0.0855,1282,0.644
"5034",7,"0","Cell_No_1","HSP inhibitor",0.49674,1.3,0.182,331,0.783
"5035",7,"0","Cell_No_1","JAK inhibitor",0.46008,1.17,0.26,151,0.721
"5036",7,"0","Cell_No_1","KIT inhibitor",0.43251,1.11,0.324,422,0.768
"5037",7,"0","Cell_No_1","MDM inhibitor",0.38198,0.995,0.444,205,0.832
"5038",7,"0","Cell_No_1","MEK inhibitor",0.25614,0.66,0.856,30,1
"5039",7,"0","Cell_No_1","MET inhibitor",-0.23476,-0.604,0.904,1008,0.993
"5040",7,"0","Cell_No_1","microtubule inhibitor",-0.26811,-0.686,0.833,878,1
"5041",7,"0","Cell_No_1","mTOR inhibitor",-0.20499,-0.538,0.966,1061,0.961
"5042",7,"0","Cell_No_1","NFkB pathway inhibitor",-0.33599,-0.866,0.618,1174,1
"5043",7,"0","Cell_No_1","opioid receptor agonist",0.50939,1.3,0.194,457,0.783
"5044",7,"0","Cell_No_1","p38 MAPK inhibitor",-0.35758,-0.917,0.525,1013,1
"5045",7,"0","Cell_No_1","PARP inhibitor",-0.33903,-0.856,0.599,1331,1
"5046",7,"0","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.44097,1.09,0.349,295,0.736
"5047",7,"0","Cell_No_1","phosphatase inhibitor",0.49214,1.26,0.216,200,0.614
"5048",7,"0","Cell_No_1","phosphodiesterase inhibitor",-0.42281,-1.09,0.345,1191,1
"5049",7,"0","Cell_No_1","PI3K inhibitor",0.26285,0.658,0.865,204,1
"5050",7,"0","Cell_No_1","PLK inhibitor",0.51824,1.33,0.159,542,1
"5051",7,"0","Cell_No_1","potassium channel blocker",-0.4221,-1.08,0.36,1330,0.983
"5052",7,"0","Cell_No_1","PPAR receptor agonist",0.30013,0.768,0.717,100,1
"5053",7,"0","Cell_No_1","progesterone receptor agonist",0.2204,0.561,0.93,452,1
"5054",7,"0","Cell_No_1","proteasome inhibitor",-0.64739,-1.66,0.0499,1124,0.548
"5055",7,"0","Cell_No_1","protein synthesis inhibitor",0.33084,0.837,0.626,54,0.999
"5056",7,"0","Cell_No_1","protein tyrosine kinase inhibitor",-0.58258,-1.47,0.0975,1063,0.659
"5057",7,"0","Cell_No_1","RAF inhibitor",-0.44499,-1.14,0.273,1181,1
"5058",7,"0","Cell_No_1","RET tyrosine kinase inhibitor",-0.21966,-0.567,0.959,1138,0.995
"5059",7,"0","Cell_No_1","retinoid receptor agonist",-0.56431,-1.45,0.108,986,0.609
"5060",7,"0","Cell_No_1","ribonucleotide reductase inhibitor",-0.3193,-0.819,0.663,1260,0.956
"5061",7,"0","Cell_No_1","serotonin receptor agonist",0.55842,1.4,0.126,441,1
"5062",7,"0","Cell_No_1","serotonin receptor antagonist",0.27488,0.709,0.809,207,1
"5063",7,"0","Cell_No_1","sodium channel blocker",0.17394,0.446,0.996,177,0.993
"5064",7,"0","Cell_No_1","src inhibitor",0.50044,1.29,0.207,454,0.742
"5065",7,"0","Cell_No_1","sterol demethylase inhibitor",0.40651,1.02,0.398,118,0.813
"5066",7,"0","Cell_No_1","SYK inhibitor",0.76056,1.97,0.0019,59,0.0998
"5067",7,"0","Cell_No_1","TGF beta receptor inhibitor",-0.45885,-1.18,0.282,1159,1
"5068",7,"0","Cell_No_1","thymidylate synthase inhibitor",-0.26176,-0.66,0.868,1225,0.988
"5069",7,"0","Cell_No_1","topoisomerase inhibitor",-0.43076,-1.14,0.308,1058,1
"5070",7,"0","Cell_No_1","tubulin polymerization inhibitor",0.26165,0.659,0.855,249,1
"5071",7,"0","Cell_No_1","tyrosine kinase inhibitor",0.20903,0.53,0.965,313,0.988
"5072",7,"0","Cell_No_1","VEGFR inhibitor",0.34531,0.882,0.585,276,0.939
"5073",7,"0","Cell_No_1","vitamin D receptor agonist",0.35868,0.916,0.534,159,0.899
"5074",7,"0","Cell_No_1","40_random_drugs",0.21497,0.537,0.971,226,1
"5075",7,"0.25","Cell_No_1","EGFR inhibitor",0.2649,0.669,0.836,397,1
"5076",7,"0.25","Cell_No_1","Abl kinase inhibitor",0.45866,1.18,0.249,308,0.672
"5077",7,"0.25","Cell_No_1","acetylcholine receptor agonist",-0.32429,-0.83,0.64,1252,1
"5078",7,"0.25","Cell_No_1","acetylcholine receptor antagonist",0.74258,1.89,0.00755,246,0.125
"5079",7,"0.25","Cell_No_1","adenosine receptor antagonist",0.49787,1.27,0.198,1,0.834
"5080",7,"0.25","Cell_No_1","adrenergic receptor agonist",-0.40231,-1.05,0.395,1239,1
"5081",7,"0.25","Cell_No_1","adrenergic receptor antagonist",-0.36664,-0.948,0.507,942,1
"5082",7,"0.25","Cell_No_1","AKT inhibitor",0.67916,1.74,0.0291,174,0.277
"5083",7,"0.25","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.4878,1.25,0.233,274,0.752
"5084",7,"0.25","Cell_No_1","androgen receptor antagonist",-0.33069,-0.87,0.588,1109,1
"5085",7,"0.25","Cell_No_1","antioxidant",0.49623,1.23,0.243,37,0.745
"5086",7,"0.25","Cell_No_1","AP inhibitor",0.37128,0.932,0.55,164,0.834
"5087",7,"0.25","Cell_No_1","ATPase inhibitor",-0.43274,-1.12,0.337,1041,1
"5088",7,"0.25","Cell_No_1","Aurora kinase inhibitor",-0.27335,-0.72,0.789,1207,1
"5089",7,"0.25","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.26508,0.66,0.848,995,0.991
"5090",7,"0.25","Cell_No_1","bacterial DNA gyrase inhibitor",-0.33421,-0.846,0.601,1169,1
"5091",7,"0.25","Cell_No_1","BCL inhibitor",0.63125,1.55,0.0802,87,0.622
"5092",7,"0.25","Cell_No_1","Bcr.Abl kinase inhibitor",0.56168,1.39,0.135,308,0.866
"5093",7,"0.25","Cell_No_1","benzodiazepine receptor agonist",-0.28687,-0.728,0.764,1028,1
"5094",7,"0.25","Cell_No_1","bromodomain inhibitor",-0.68997,-1.78,0.03,1049,0.45
"5095",7,"0.25","Cell_No_1","calcium channel blocker",0.22382,0.562,0.963,402,1
"5096",7,"0.25","Cell_No_1","CC chemokine receptor antagonist",0.41518,1.05,0.396,793,0.723
"5097",7,"0.25","Cell_No_1","CDK inhibitor",0.2132,0.556,0.962,507,1
"5098",7,"0.25","Cell_No_1","CHK inhibitor",-0.35102,-0.901,0.54,1045,1
"5099",7,"0.25","Cell_No_1","cyclooxygenase inhibitor",0.26963,0.703,0.83,441,1
"5100",7,"0.25","Cell_No_1","cytochrome P450 inhibitor",-0.34736,-0.895,0.582,1300,1
"5101",7,"0.25","Cell_No_1","DNA alkylating agent",0.29174,0.753,0.757,142,0.961
"5102",7,"0.25","Cell_No_1","DNA inhibitor",-0.38652,-0.978,0.463,1150,1
"5103",7,"0.25","Cell_No_1","DNA methyltransferase inhibitor",0.80334,2.1,0.00182,41,0.0445
"5104",7,"0.25","Cell_No_1","DNA polymerase inhibitor",-0.30492,-0.79,0.722,1183,1
"5105",7,"0.25","Cell_No_1","DNA synthesis inhibitor",-0.24579,-0.633,0.86,1274,0.984
"5106",7,"0.25","Cell_No_1","dopamine receptor antagonist",-0.26311,-0.686,0.833,928,1
"5107",7,"0.25","Cell_No_1","estrogen receptor agonist",-0.30335,-0.784,0.71,1306,0.994
"5108",7,"0.25","Cell_No_1","estrogen receptor antagonist",-0.37242,-0.964,0.47,1304,1
"5109",7,"0.25","Cell_No_1","FGFR inhibitor",0.29822,0.767,0.737,244,0.966
"5110",7,"0.25","Cell_No_1","FLT3 inhibitor",-0.20957,-0.54,0.964,1222,0.96
"5111",7,"0.25","Cell_No_1","glucocorticoid receptor agonist",-0.25339,-0.663,0.842,1050,0.974
"5112",7,"0.25","Cell_No_1","glutamate receptor antagonist",0.37081,0.945,0.497,257,0.839
"5113",7,"0.25","Cell_No_1","glycogen synthase kinase inhibitor",-0.66693,-1.74,0.0251,1091,0.381
"5114",7,"0.25","Cell_No_1","growth factor receptor inhibitor",0.45269,1.19,0.254,109,0.692
"5115",7,"0.25","Cell_No_1","HCV inhibitor",-0.77974,-2.06,0.00209,1131,0.0708
"5116",7,"0.25","Cell_No_1","HDAC inhibitor",-0.31429,-0.799,0.68,1024,1
"5117",7,"0.25","Cell_No_1","histamine receptor antagonist",0.43207,1.08,0.373,319,0.698
"5118",7,"0.25","Cell_No_1","histone lysine methyltransferase inhibitor",0.495,1.26,0.198,261,0.788
"5119",7,"0.25","Cell_No_1","HMGCR inhibitor",-0.60534,-1.54,0.0896,1282,0.64
"5120",7,"0.25","Cell_No_1","HSP inhibitor",0.48702,1.22,0.27,344,0.673
"5121",7,"0.25","Cell_No_1","JAK inhibitor",0.45858,1.15,0.287,153,0.661
"5122",7,"0.25","Cell_No_1","KIT inhibitor",0.42352,1.1,0.333,434,0.691
"5123",7,"0.25","Cell_No_1","MDM inhibitor",0.37529,0.954,0.509,214,0.854
"5124",7,"0.25","Cell_No_1","MEK inhibitor",0.25464,0.643,0.859,32,0.986
"5125",7,"0.25","Cell_No_1","MET inhibitor",-0.23699,-0.613,0.924,1011,0.979
"5126",7,"0.25","Cell_No_1","microtubule inhibitor",-0.2711,-0.675,0.855,882,0.984
"5127",7,"0.25","Cell_No_1","mTOR inhibitor",-0.22636,-0.586,0.93,1066,0.978
"5128",7,"0.25","Cell_No_1","NFkB pathway inhibitor",-0.33823,-0.863,0.606,1177,1
"5129",7,"0.25","Cell_No_1","opioid receptor agonist",0.50121,1.3,0.191,468,1
"5130",7,"0.25","Cell_No_1","p38 MAPK inhibitor",-0.35981,-0.941,0.515,1016,1
"5131",7,"0.25","Cell_No_1","PARP inhibitor",-0.33977,-0.87,0.582,1332,1
"5132",7,"0.25","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.43268,1.12,0.308,306,0.684
"5133",7,"0.25","Cell_No_1","phosphatase inhibitor",0.45376,1.15,0.297,208,0.661
"5134",7,"0.25","Cell_No_1","phosphodiesterase inhibitor",-0.42505,-1.09,0.35,1194,1
"5135",7,"0.25","Cell_No_1","PI3K inhibitor",0.29974,0.787,0.695,213,0.96
"5136",7,"0.25","Cell_No_1","PLK inhibitor",0.5108,1.29,0.182,552,0.957
"5137",7,"0.25","Cell_No_1","potassium channel blocker",-0.42284,-1.11,0.315,1331,1
"5138",7,"0.25","Cell_No_1","PPAR receptor agonist",0.35469,0.892,0.597,250,0.852
"5139",7,"0.25","Cell_No_1","progesterone receptor agonist",0.21146,0.538,0.963,464,1
"5140",7,"0.25","Cell_No_1","proteasome inhibitor",-0.64962,-1.65,0.0353,1127,0.473
"5141",7,"0.25","Cell_No_1","protein synthesis inhibitor",0.32859,0.82,0.653,57,0.93
"5142",7,"0.25","Cell_No_1","protein tyrosine kinase inhibitor",-0.5863,-1.5,0.0917,1068,0.62
"5143",7,"0.25","Cell_No_1","RAF inhibitor",-0.38215,-0.992,0.442,1184,1
"5144",7,"0.25","Cell_No_1","RET tyrosine kinase inhibitor",-0.22189,-0.56,0.948,1141,0.972
"5145",7,"0.25","Cell_No_1","retinoid receptor agonist",-0.56729,-1.47,0.0814,990,0.595
"5146",7,"0.25","Cell_No_1","ribonucleotide reductase inhibitor",-0.3755,-0.929,0.511,1261,1
"5147",7,"0.25","Cell_No_1","serotonin receptor agonist",0.5495,1.43,0.121,453,0.865
"5148",7,"0.25","Cell_No_1","serotonin receptor antagonist",0.26816,0.689,0.821,216,1
"5149",7,"0.25","Cell_No_1","sodium channel blocker",0.16946,0.429,0.996,183,0.995
"5150",7,"0.25","Cell_No_1","src inhibitor",0.49224,1.27,0.183,465,0.834
"5151",7,"0.25","Cell_No_1","sterol demethylase inhibitor",0.40353,1.01,0.432,122,0.772
"5152",7,"0.25","Cell_No_1","SYK inhibitor",0.76123,1.96,0.00558,179,0.1
"5153",7,"0.25","Cell_No_1","TGF beta receptor inhibitor",-0.46108,-1.24,0.23,1162,1
"5154",7,"0.25","Cell_No_1","thymidylate synthase inhibitor",-0.26325,-0.676,0.813,1227,1
"5155",7,"0.25","Cell_No_1","topoisomerase inhibitor",-0.43453,-1.12,0.315,1063,1
"5156",7,"0.25","Cell_No_1","tubulin polymerization inhibitor",-0.25805,-0.675,0.857,1257,0.984
"5157",7,"0.25","Cell_No_1","tyrosine kinase inhibitor",0.2,0.52,0.969,325,0.992
"5158",7,"0.25","Cell_No_1","VEGFR inhibitor",0.33619,0.846,0.627,288,0.911
"5159",7,"0.25","Cell_No_1","vitamin D receptor agonist",0.35645,0.917,0.529,162,0.834
"5160",7,"0.25","Cell_No_1","40_random_drugs",0.47541,1.22,0.25,279,0.673
"5161",7,"0.5","Cell_No_1","EGFR inhibitor",0.28515,0.718,0.789,394,1
"5162",7,"0.5","Cell_No_1","Abl kinase inhibitor",0.46717,1.18,0.258,306,0.686
"5163",7,"0.5","Cell_No_1","acetylcholine receptor agonist",-0.32652,-0.84,0.634,1255,0.937
"5164",7,"0.5","Cell_No_1","acetylcholine receptor antagonist",0.74184,1.83,0.0139,247,0.212
"5165",7,"0.5","Cell_No_1","adenosine receptor antagonist",0.49713,1.25,0.222,2,0.704
"5166",7,"0.5","Cell_No_1","adrenergic receptor agonist",-0.40456,-1.01,0.434,1242,1
"5167",7,"0.5","Cell_No_1","adrenergic receptor antagonist",-0.36964,-0.916,0.535,946,1
"5168",7,"0.5","Cell_No_1","AKT inhibitor",0.65534,1.67,0.0427,196,0.451
"5169",7,"0.5","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.48855,1.23,0.228,273,0.625
"5170",7,"0.5","Cell_No_1","androgen receptor antagonist",-0.33292,-0.885,0.556,1112,1
"5171",7,"0.5","Cell_No_1","antioxidant",0.49548,1.24,0.201,38,0.641
"5172",7,"0.5","Cell_No_1","AP inhibitor",0.36682,0.928,0.505,170,0.859
"5173",7,"0.5","Cell_No_1","ATPase inhibitor",-0.43572,-1.09,0.337,1045,0.976
"5174",7,"0.5","Cell_No_1","Aurora kinase inhibitor",-0.27636,-0.718,0.77,1211,1
"5175",7,"0.5","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.26136,0.662,0.85,1000,1
"5176",7,"0.5","Cell_No_1","bacterial DNA gyrase inhibitor",-0.33719,-0.867,0.593,1173,0.96
"5177",7,"0.5","Cell_No_1","BCL inhibitor",0.62827,1.6,0.0545,91,0.443
"5178",7,"0.5","Cell_No_1","Bcr.Abl kinase inhibitor",0.56982,1.47,0.0911,306,0.692
"5179",7,"0.5","Cell_No_1","benzodiazepine receptor agonist",0.31293,0.798,0.703,318,0.998
"5180",7,"0.5","Cell_No_1","bromodomain inhibitor",-0.52114,-1.35,0.152,1083,0.829
"5181",7,"0.5","Cell_No_1","calcium channel blocker",0.22531,0.578,0.952,400,1
"5182",7,"0.5","Cell_No_1","CC chemokine receptor antagonist",0.4122,1.07,0.372,797,0.711
"5183",7,"0.5","Cell_No_1","CDK inhibitor",0.22106,0.566,0.934,507,1
"5184",7,"0.5","Cell_No_1","CHK inhibitor",0.44912,1.17,0.274,78,0.671
"5185",7,"0.5","Cell_No_1","cyclooxygenase inhibitor",0.27038,0.679,0.834,440,1
"5186",7,"0.5","Cell_No_1","cytochrome P450 inhibitor",-0.34885,-0.892,0.559,1302,1
"5187",7,"0.5","Cell_No_1","DNA alkylating agent",0.28781,0.722,0.796,278,1
"5188",7,"0.5","Cell_No_1","DNA inhibitor",-0.41625,-1.08,0.342,1154,0.933
"5189",7,"0.5","Cell_No_1","DNA methyltransferase inhibitor",0.8026,2.06,0.00175,42,0.0772
"5190",7,"0.5","Cell_No_1","DNA polymerase inhibitor",-0.3079,-0.773,0.737,1187,0.99
"5191",7,"0.5","Cell_No_1","DNA synthesis inhibitor",-0.24803,-0.637,0.89,1277,0.961
"5192",7,"0.5","Cell_No_1","dopamine receptor antagonist",-0.26611,-0.674,0.842,932,1
"5193",7,"0.5","Cell_No_1","estrogen receptor agonist",0.39662,1,0.437,137,0.798
"5194",7,"0.5","Cell_No_1","estrogen receptor antagonist",-0.3739,-0.979,0.463,1306,1
"5195",7,"0.5","Cell_No_1","FGFR inhibitor",0.29747,0.759,0.755,245,1
"5196",7,"0.5","Cell_No_1","FLT3 inhibitor",-0.21257,-0.541,0.952,1226,0.987
"5197",7,"0.5","Cell_No_1","glucocorticoid receptor agonist",-0.27339,-0.698,0.809,1054,1
"5198",7,"0.5","Cell_No_1","glutamate receptor antagonist",0.37081,0.942,0.527,257,0.859
"5199",7,"0.5","Cell_No_1","glycogen synthase kinase inhibitor",-0.66992,-1.67,0.0407,1095,0.759
"5200",7,"0.5","Cell_No_1","growth factor receptor inhibitor",0.5783,1.45,0.121,128,0.656
"5201",7,"0.5","Cell_No_1","HCV inhibitor",-0.78197,-2.03,0,1134,0.0896
"5202",7,"0.5","Cell_No_1","HDAC inhibitor",-0.3173,-0.817,0.657,1028,0.945
"5203",7,"0.5","Cell_No_1","histamine receptor antagonist",0.43432,1.11,0.302,316,0.725
"5204",7,"0.5","Cell_No_1","histone lysine methyltransferase inhibitor",0.495,1.26,0.226,261,0.788
"5205",7,"0.5","Cell_No_1","HMGCR inhibitor",-0.60683,-1.56,0.0759,1284,0.648
"5206",7,"0.5","Cell_No_1","HSP inhibitor",0.48852,1.24,0.232,342,0.641
"5207",7,"0.5","Cell_No_1","JAK inhibitor",0.45258,1.13,0.322,161,0.717
"5208",7,"0.5","Cell_No_1","KIT inhibitor",0.42427,1.07,0.363,433,0.711
"5209",7,"0.5","Cell_No_1","MDM inhibitor",0.37455,0.95,0.492,215,0.872
"5210",7,"0.5","Cell_No_1","MEK inhibitor",0.25389,0.644,0.868,33,1
"5211",7,"0.5","Cell_No_1","MET inhibitor",-0.24071,-0.641,0.884,1016,0.985
"5212",7,"0.5","Cell_No_1","microtubule inhibitor",-0.27408,-0.707,0.766,886,1
"5213",7,"0.5","Cell_No_1","mTOR inhibitor",-0.16474,-0.431,0.991,1070,0.995
"5214",7,"0.5","Cell_No_1","NFkB pathway inhibitor",-0.34122,-0.874,0.595,1181,0.989
"5215",7,"0.5","Cell_No_1","opioid receptor agonist",0.50121,1.27,0.2,468,0.825
"5216",7,"0.5","Cell_No_1","p38 MAPK inhibitor",-0.36353,-0.929,0.507,1021,1
"5217",7,"0.5","Cell_No_1","PARP inhibitor",-0.33977,-0.859,0.614,1332,0.937
"5218",7,"0.5","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.43419,1.1,0.339,304,0.714
"5219",7,"0.5","Cell_No_1","phosphatase inhibitor",0.56531,1.42,0.123,210,0.655
"5220",7,"0.5","Cell_No_1","phosphodiesterase inhibitor",-0.42803,-1.09,0.33,1198,0.976
"5221",7,"0.5","Cell_No_1","PI3K inhibitor",0.25451,0.631,0.891,214,1
"5222",7,"0.5","Cell_No_1","PLK inhibitor",0.51229,1.29,0.208,550,0.842
"5223",7,"0.5","Cell_No_1","potassium channel blocker",-0.42284,-1.11,0.327,1331,1
"5224",7,"0.5","Cell_No_1","PPAR receptor agonist",0.27238,0.706,0.835,108,1
"5225",7,"0.5","Cell_No_1","progesterone receptor agonist",0.2122,0.525,0.959,463,1
"5226",7,"0.5","Cell_No_1","proteasome inhibitor",-0.65185,-1.66,0.047,1130,0.535
"5227",7,"0.5","Cell_No_1","protein synthesis inhibitor",0.32634,0.813,0.672,60,1
"5228",7,"0.5","Cell_No_1","protein tyrosine kinase inhibitor",-0.58928,-1.51,0.0624,1072,0.636
"5229",7,"0.5","Cell_No_1","RAF inhibitor",-0.34789,-0.898,0.56,1188,1
"5230",7,"0.5","Cell_No_1","RET tyrosine kinase inhibitor",-0.22412,-0.579,0.935,1144,0.988
"5231",7,"0.5","Cell_No_1","retinoid receptor agonist",-0.57101,-1.44,0.0964,995,0.7
"5232",7,"0.5","Cell_No_1","ribonucleotide reductase inhibitor",-0.41955,-1.1,0.327,1264,1
"5233",7,"0.5","Cell_No_1","serotonin receptor agonist",0.55099,1.4,0.143,451,0.634
"5234",7,"0.5","Cell_No_1","serotonin receptor antagonist",0.26741,0.672,0.835,217,1
"5235",7,"0.5","Cell_No_1","sodium channel blocker",0.16722,0.422,0.998,186,0.996
"5236",7,"0.5","Cell_No_1","src inhibitor",0.49224,1.25,0.21,465,0.704
"5237",7,"0.5","Cell_No_1","sterol demethylase inhibitor",0.39833,1,0.424,129,0.798
"5238",7,"0.5","Cell_No_1","SYK inhibitor",0.80255,2.05,0.00361,65,0.0412
"5239",7,"0.5","Cell_No_1","TGF beta receptor inhibitor",-0.46406,-1.2,0.272,1166,1
"5240",7,"0.5","Cell_No_1","thymidylate synthase inhibitor",-0.26548,-0.664,0.829,1230,0.987
"5241",7,"0.5","Cell_No_1","topoisomerase inhibitor",-0.43755,-1.1,0.344,1067,1
"5242",7,"0.5","Cell_No_1","tubulin polymerization inhibitor",0.24371,0.606,0.904,259,1
"5243",7,"0.5","Cell_No_1","tyrosine kinase inhibitor",0.20226,0.517,0.971,322,0.992
"5244",7,"0.5","Cell_No_1","VEGFR inhibitor",0.33771,0.867,0.597,286,0.923
"5245",7,"0.5","Cell_No_1","vitamin D receptor agonist",0.35198,0.874,0.605,168,0.938
"5246",7,"0.5","Cell_No_1","40_random_drugs",0.62543,1.6,0.0451,240,0.443
"5247",7,"0.75","Cell_No_1","EGFR inhibitor",0.26215,0.653,0.861,407,1
"5248",7,"0.75","Cell_No_1","Abl kinase inhibitor",0.49597,1.26,0.212,150,0.811
"5249",7,"0.75","Cell_No_1","acetylcholine receptor agonist",-0.32652,-0.86,0.594,1255,1
"5250",7,"0.75","Cell_No_1","acetylcholine receptor antagonist",0.73589,1.82,0.0107,255,0.151
"5251",7,"0.75","Cell_No_1","adenosine receptor antagonist",0.49415,1.25,0.223,6,0.775
"5252",7,"0.75","Cell_No_1","adrenergic receptor agonist",-0.40456,-1.02,0.414,1242,1
"5253",7,"0.75","Cell_No_1","adrenergic receptor antagonist",-0.37114,-0.956,0.494,948,1
"5254",7,"0.75","Cell_No_1","AKT inhibitor",0.67214,1.68,0.0276,185,0.254
"5255",7,"0.75","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.48183,1.21,0.262,282,0.633
"5256",7,"0.75","Cell_No_1","androgen receptor antagonist",-0.33367,-0.847,0.63,1113,1
"5257",7,"0.75","Cell_No_1","antioxidant",0.48731,1.2,0.253,49,0.619
"5258",7,"0.75","Cell_No_1","AP inhibitor",0.36087,0.908,0.543,178,0.9
"5259",7,"0.75","Cell_No_1","ATPase inhibitor",-0.43722,-1.12,0.313,1047,1
"5260",7,"0.75","Cell_No_1","Aurora kinase inhibitor",-0.27636,-0.707,0.819,1211,1
"5261",7,"0.75","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.26061,0.647,0.877,1001,0.98
"5262",7,"0.75","Cell_No_1","bacterial DNA gyrase inhibitor",-0.33719,-0.835,0.644,1173,1
"5263",7,"0.75","Cell_No_1","BCL inhibitor",0.62306,1.55,0.0704,98,0.396
"5264",7,"0.75","Cell_No_1","Bcr.Abl kinase inhibitor",0.58615,1.5,0.0958,316,0.443
"5265",7,"0.75","Cell_No_1","benzodiazepine receptor agonist",0.31612,0.798,0.674,329,0.992
"5266",7,"0.75","Cell_No_1","bromodomain inhibitor",-0.44955,-1.15,0.272,1084,1
"5267",7,"0.75","Cell_No_1","calcium channel blocker",-0.22037,-0.581,0.927,1313,1
"5268",7,"0.75","Cell_No_1","CC chemokine receptor antagonist",0.83164,2.05,0.00183,3,0.0343
"5269",7,"0.75","Cell_No_1","CDK inhibitor",0.25351,0.638,0.888,257,0.968
"5270",7,"0.75","Cell_No_1","CHK inhibitor",-0.26037,-0.689,0.812,1051,1
"5271",7,"0.75","Cell_No_1","cyclooxygenase inhibitor",0.26211,0.651,0.865,451,1
"5272",7,"0.75","Cell_No_1","cytochrome P450 inhibitor",-0.34885,-0.91,0.569,1302,1
"5273",7,"0.75","Cell_No_1","DNA alkylating agent",-0.28209,-0.727,0.791,1097,1
"5274",7,"0.75","Cell_No_1","DNA inhibitor",-0.40127,-1.02,0.39,1154,1
"5275",7,"0.75","Cell_No_1","DNA methyltransferase inhibitor",0.79516,1.98,0.0018,52,0.0512
"5276",7,"0.75","Cell_No_1","DNA polymerase inhibitor",-0.3079,-0.808,0.67,1187,1
"5277",7,"0.75","Cell_No_1","DNA synthesis inhibitor",-0.24803,-0.626,0.88,1277,0.995
"5278",7,"0.75","Cell_No_1","dopamine receptor antagonist",-0.26761,-0.685,0.859,934,0.978
"5279",7,"0.75","Cell_No_1","estrogen receptor agonist",-0.31068,-0.796,0.688,1308,1
"5280",7,"0.75","Cell_No_1","estrogen receptor antagonist",-0.3739,-0.963,0.47,1306,1
"5281",7,"0.75","Cell_No_1","FGFR inhibitor",0.29151,0.725,0.783,253,0.998
"5282",7,"0.75","Cell_No_1","FLT3 inhibitor",-0.21257,-0.548,0.962,1226,0.982
"5283",7,"0.75","Cell_No_1","glucocorticoid receptor agonist",-0.27924,-0.739,0.75,1055,1
"5284",7,"0.75","Cell_No_1","glutamate receptor antagonist",0.36483,0.906,0.564,265,0.873
"5285",7,"0.75","Cell_No_1","glycogen synthase kinase inhibitor",-0.67066,-1.75,0.0264,1096,0.538
"5286",7,"0.75","Cell_No_1","growth factor receptor inhibitor",0.63277,1.57,0.0399,122,0.41
"5287",7,"0.75","Cell_No_1","HCV inhibitor",-0.78271,-2.06,0.00873,1135,0.0887
"5288",7,"0.75","Cell_No_1","HDAC inhibitor",-0.31806,-0.804,0.674,1029,1
"5289",7,"0.75","Cell_No_1","histamine receptor antagonist",0.42606,1.07,0.352,327,0.738
"5290",7,"0.75","Cell_No_1","histone lysine methyltransferase inhibitor",0.48905,1.23,0.237,269,0.671
"5291",7,"0.75","Cell_No_1","HMGCR inhibitor",-0.60683,-1.57,0.0613,1284,0.68
"5292",7,"0.75","Cell_No_1","HSP inhibitor",0.48104,1.21,0.24,352,0.633
"5293",7,"0.75","Cell_No_1","JAK inhibitor",0.44809,1.1,0.351,167,0.748
"5294",7,"0.75","Cell_No_1","KIT inhibitor",0.41603,1.04,0.423,444,0.766
"5295",7,"0.75","Cell_No_1","MDM inhibitor",0.36934,0.931,0.517,222,0.886
"5296",7,"0.75","Cell_No_1","MEK inhibitor",0.24638,0.617,0.885,43,0.967
"5297",7,"0.75","Cell_No_1","MET inhibitor",-0.24145,-0.639,0.872,1017,1
"5298",7,"0.75","Cell_No_1","microtubule inhibitor",-0.27632,-0.72,0.787,889,1
"5299",7,"0.75","Cell_No_1","mTOR inhibitor",-0.15877,-0.417,1,1071,0.997
"5300",7,"0.75","Cell_No_1","NFkB pathway inhibitor",-0.34122,-0.895,0.567,1181,1
"5301",7,"0.75","Cell_No_1","opioid receptor agonist",0.49452,1.23,0.255,477,0.671
"5302",7,"0.75","Cell_No_1","p38 MAPK inhibitor",-0.36427,-0.953,0.492,1022,1
"5303",7,"0.75","Cell_No_1","PARP inhibitor",-0.33977,-0.881,0.553,1332,1
"5304",7,"0.75","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.42666,1.08,0.348,314,0.751
"5305",7,"0.75","Cell_No_1","phosphatase inhibitor",0.47553,1.19,0.254,457,0.605
