"","Simulation Number","Value Added","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"7722",10,"1","Cell_No_1","protein tyrosine kinase inhibitor",-0.28634,-0.74,0.759,1240,0.926
"7723",10,"1","Cell_No_1","RAF inhibitor",-0.57208,-1.46,0.112,1120,0.862
"7724",10,"1","Cell_No_1","RET tyrosine kinase inhibitor",-0.45017,-1.16,0.277,1134,1
"7725",10,"1","Cell_No_1","retinoid receptor agonist",0.35851,0.898,0.573,511,0.996
"7726",10,"1","Cell_No_1","ribonucleotide reductase inhibitor",-0.29486,-0.767,0.724,1261,0.973
"7727",10,"1","Cell_No_1","serotonin receptor agonist",0.51563,1.3,0.182,43,0.78
"7728",10,"1","Cell_No_1","serotonin receptor antagonist",-0.28969,-0.742,0.785,1014,0.951
"7729",10,"1","Cell_No_1","sodium channel blocker",-0.41083,-1.1,0.314,1072,1
"7730",10,"1","Cell_No_1","src inhibitor",0.31465,0.788,0.707,332,1
"7731",10,"1","Cell_No_1","sterol demethylase inhibitor",0.41567,1.06,0.359,565,1
"7732",10,"1","Cell_No_1","SYK inhibitor",0.49118,1.22,0.238,112,0.788
"7733",10,"1","Cell_No_1","TGF beta receptor inhibitor",0.58433,1.47,0.0881,253,0.901
"7734",10,"1","Cell_No_1","thymidylate synthase inhibitor",0.17829,0.454,0.994,225,0.99
"7735",10,"1","Cell_No_1","topoisomerase inhibitor",0.26377,0.665,0.857,166,1
"7736",10,"1","Cell_No_1","tubulin polymerization inhibitor",-0.37666,-0.962,0.475,1217,1
"7737",10,"1","Cell_No_1","tyrosine kinase inhibitor",-0.31603,-0.818,0.67,1213,0.98
"7738",10,"1","Cell_No_1","VEGFR inhibitor",-0.32581,-0.82,0.656,1100,1
"7739",10,"1","Cell_No_1","vitamin D receptor agonist",0.48309,1.21,0.259,519,0.756
"7740",10,"1","Cell_No_1","45_random_drugs",0.78651,1.97,0,221,0.175
"7741",11,"-1","Cell_No_1","EGFR inhibitor",-0.38138,-0.946,0.51,1057,1
"7742",11,"-1","Cell_No_1","Abl kinase inhibitor",-0.33331,-0.832,0.639,1346,0.973
"7743",11,"-1","Cell_No_1","acetylcholine receptor agonist",-0.579,-1.49,0.0793,1175,1
"7744",11,"-1","Cell_No_1","acetylcholine receptor antagonist",0.42913,1.12,0.31,30,1
"7745",11,"-1","Cell_No_1","adenosine receptor antagonist",-0.35978,-0.898,0.555,1210,1
"7746",11,"-1","Cell_No_1","adrenergic receptor agonist",0.29156,0.76,0.72,88,1
"7747",11,"-1","Cell_No_1","adrenergic receptor antagonist",0.31608,0.819,0.667,115,0.998
"7748",11,"-1","Cell_No_1","AKT inhibitor",-0.28903,-0.723,0.776,963,1
"7749",11,"-1","Cell_No_1","ALK tyrosine kinase receptor inhibitor",-0.40576,-1.02,0.394,1081,1
"7750",11,"-1","Cell_No_1","androgen receptor antagonist",-0.56248,-1.37,0.137,1334,1
"7751",11,"-1","Cell_No_1","antioxidant",-0.3484,-0.884,0.569,1324,1
"7752",11,"-1","Cell_No_1","AP inhibitor",-0.5174,-1.29,0.212,1212,0.979
"7753",11,"-1","Cell_No_1","ATPase inhibitor",0.25319,0.655,0.871,42,1
"7754",11,"-1","Cell_No_1","Aurora kinase inhibitor",-0.31308,-0.791,0.706,1011,0.993
"7755",11,"-1","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.59876,1.53,0.0824,226,0.571
"7756",11,"-1","Cell_No_1","bacterial DNA gyrase inhibitor",0.37845,0.946,0.496,413,1
"7757",11,"-1","Cell_No_1","BCL inhibitor",-0.2246,-0.551,0.953,1261,0.989
"7758",11,"-1","Cell_No_1","Bcr.Abl kinase inhibitor",-0.40887,-1.04,0.401,1346,1
"7759",11,"-1","Cell_No_1","benzodiazepine receptor agonist",0.38977,0.984,0.471,331,1
"7760",11,"-1","Cell_No_1","bromodomain inhibitor",-0.28889,-0.749,0.759,913,0.988
"7761",11,"-1","Cell_No_1","calcium channel blocker",-0.46544,-1.16,0.278,1215,1
"7762",11,"-1","Cell_No_1","CC chemokine receptor antagonist",0.65923,1.73,0.0347,465,1
"7763",11,"-1","Cell_No_1","CDK inhibitor",-0.23228,-0.568,0.93,1074,1
"7764",11,"-1","Cell_No_1","CHK inhibitor",-0.63411,-1.58,0.0621,1012,1
"7765",11,"-1","Cell_No_1","cyclooxygenase inhibitor",-0.43031,-1.08,0.347,1191,1
"7766",11,"-1","Cell_No_1","cytochrome P450 inhibitor",-0.20865,-0.506,0.983,1190,0.994
"7767",11,"-1","Cell_No_1","DNA alkylating agent",-0.34445,-0.841,0.65,1113,1
"7768",11,"-1","Cell_No_1","DNA inhibitor",-0.42406,-1.06,0.4,1109,1
"7769",11,"-1","Cell_No_1","DNA methyltransferase inhibitor",0.31705,0.831,0.644,75,1
"7770",11,"-1","Cell_No_1","DNA polymerase inhibitor",0.52988,1.37,0.147,284,0.74
"7771",11,"-1","Cell_No_1","DNA synthesis inhibitor",0.33017,0.846,0.618,33,1
"7772",11,"-1","Cell_No_1","dopamine receptor antagonist",0.21561,0.55,0.957,5,0.982
"7773",11,"-1","Cell_No_1","estrogen receptor agonist",0.2195,0.579,0.925,412,1
"7774",11,"-1","Cell_No_1","estrogen receptor antagonist",-0.30261,-0.761,0.746,1036,0.992
"7775",11,"-1","Cell_No_1","FGFR inhibitor",0.59184,1.53,0.0973,288,0.571
"7776",11,"-1","Cell_No_1","FLT3 inhibitor",-0.24966,-0.625,0.896,1047,1
"7777",11,"-1","Cell_No_1","glucocorticoid receptor agonist",0.30399,0.795,0.703,334,1
"7778",11,"-1","Cell_No_1","glutamate receptor antagonist",-0.37306,-0.944,0.507,1181,1
"7779",11,"-1","Cell_No_1","glycogen synthase kinase inhibitor",-0.54504,-1.35,0.16,1198,0.998
"7780",11,"-1","Cell_No_1","growth factor receptor inhibitor",-0.52832,-1.32,0.178,1345,0.982
"7781",11,"-1","Cell_No_1","HCV inhibitor",-0.54844,-1.35,0.159,1212,0.998
"7782",11,"-1","Cell_No_1","HDAC inhibitor",0.14114,0.372,1,86,0.999
"7783",11,"-1","Cell_No_1","histamine receptor antagonist",-0.25647,-0.637,0.878,956,1
"7784",11,"-1","Cell_No_1","histone lysine methyltransferase inhibitor",0.65795,1.72,0.0365,17,0.58
"7785",11,"-1","Cell_No_1","HMGCR inhibitor",0.44492,1.15,0.289,225,1
"7786",11,"-1","Cell_No_1","HSP inhibitor",-0.22626,-0.573,0.921,997,1
"7787",11,"-1","Cell_No_1","JAK inhibitor",-0.43361,-1.07,0.382,1011,1
"7788",11,"-1","Cell_No_1","KIT inhibitor",0.31383,0.84,0.617,312,1
"7789",11,"-1","Cell_No_1","MDM inhibitor",-0.38535,-0.962,0.499,1158,1
"7790",11,"-1","Cell_No_1","MEK inhibitor",0.22016,0.571,0.926,46,0.996
"7791",11,"-1","Cell_No_1","MET inhibitor",-0.37848,-0.95,0.509,934,1
"7792",11,"-1","Cell_No_1","microtubule inhibitor",-0.54536,-1.36,0.137,1086,1
"7793",11,"-1","Cell_No_1","mTOR inhibitor",0.2372,0.624,0.886,219,1
"7794",11,"-1","Cell_No_1","NFkB pathway inhibitor",-0.45391,-1.15,0.276,1058,1
"7795",11,"-1","Cell_No_1","opioid receptor agonist",0.37792,1.01,0.424,249,1
"7796",11,"-1","Cell_No_1","p38 MAPK inhibitor",-0.34637,-0.879,0.588,1177,1
"7797",11,"-1","Cell_No_1","PARP inhibitor",-0.5809,-1.42,0.123,1263,1
"7798",11,"-1","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.23692,0.617,0.891,312,1
"7799",11,"-1","Cell_No_1","phosphatase inhibitor",0.32085,0.833,0.642,235,1
"7800",11,"-1","Cell_No_1","phosphodiesterase inhibitor",-0.28009,-0.697,0.844,1060,1
"7801",11,"-1","Cell_No_1","PI3K inhibitor",0.3579,0.933,0.507,468,1
"7802",11,"-1","Cell_No_1","PLK inhibitor",-0.34313,-0.84,0.629,1073,0.986
"7803",11,"-1","Cell_No_1","potassium channel blocker",0.5971,1.62,0.055,488,0.642
"7804",11,"-1","Cell_No_1","PPAR receptor agonist",-0.46102,-1.16,0.292,1191,1
"7805",11,"-1","Cell_No_1","progesterone receptor agonist",0.50079,1.33,0.169,212,0.735
"7806",11,"-1","Cell_No_1","proteasome inhibitor",0.49338,1.31,0.177,244,0.694
"7807",11,"-1","Cell_No_1","protein synthesis inhibitor",0.23209,0.607,0.905,340,1
"7808",11,"-1","Cell_No_1","protein tyrosine kinase inhibitor",-0.27134,-0.683,0.839,1028,0.987
"7809",11,"-1","Cell_No_1","RAF inhibitor",-0.22312,-0.556,0.964,880,1
"7810",11,"-1","Cell_No_1","RET tyrosine kinase inhibitor",0.33919,0.865,0.603,168,1
"7811",11,"-1","Cell_No_1","retinoid receptor agonist",-0.27108,-0.689,0.811,1323,1
"7812",11,"-1","Cell_No_1","ribonucleotide reductase inhibitor",-0.3708,-0.911,0.549,1163,1
"7813",11,"-1","Cell_No_1","serotonin receptor agonist",-0.49903,-1.21,0.25,1350,1
"7814",11,"-1","Cell_No_1","serotonin receptor antagonist",-0.31089,-0.781,0.732,1195,0.983
"7815",11,"-1","Cell_No_1","sodium channel blocker",0.3611,0.957,0.489,369,1
"7816",11,"-1","Cell_No_1","src inhibitor",-0.42052,-1.06,0.348,1088,1
"7817",11,"-1","Cell_No_1","sterol demethylase inhibitor",0.22974,0.608,0.926,1042,1
"7818",11,"-1","Cell_No_1","SYK inhibitor",-0.48278,-1.23,0.225,950,1
"7819",11,"-1","Cell_No_1","TGF beta receptor inhibitor",0.57793,1.5,0.0863,290,0.539
"7820",11,"-1","Cell_No_1","thymidylate synthase inhibitor",-0.33792,-0.849,0.645,1271,1
"7821",11,"-1","Cell_No_1","topoisomerase inhibitor",-0.33717,-0.845,0.649,1093,1
"7822",11,"-1","Cell_No_1","tubulin polymerization inhibitor",-0.18604,-0.469,0.982,873,0.987
"7823",11,"-1","Cell_No_1","tyrosine kinase inhibitor",-0.31882,-0.793,0.71,1028,1
"7824",11,"-1","Cell_No_1","VEGFR inhibitor",0.22027,0.575,0.942,182,1
"7825",11,"-1","Cell_No_1","vitamin D receptor agonist",0.3139,0.829,0.623,68,1
"7826",11,"-1","Cell_No_1","45_random_drugs",-0.85464,-2.11,0,1231,0.0382
"7827",11,"-0.75","Cell_No_1","EGFR inhibitor",-0.36888,-0.932,0.499,1068,1
"7828",11,"-0.75","Cell_No_1","Abl kinase inhibitor",-0.31645,-0.808,0.665,1348,0.907
"7829",11,"-0.75","Cell_No_1","acetylcholine receptor agonist",-0.58792,-1.47,0.105,1187,1
"7830",11,"-0.75","Cell_No_1","acetylcholine receptor antagonist",0.42913,1.09,0.338,30,1
"7831",11,"-0.75","Cell_No_1","adenosine receptor antagonist",-0.36796,-0.936,0.518,1221,1
"7832",11,"-0.75","Cell_No_1","adrenergic receptor agonist",0.29156,0.765,0.738,88,1
"7833",11,"-0.75","Cell_No_1","adrenergic receptor antagonist",0.31608,0.835,0.636,115,1
"7834",11,"-0.75","Cell_No_1","AKT inhibitor",-0.34732,-0.898,0.563,971,1
"7835",11,"-0.75","Cell_No_1","ALK tyrosine kinase receptor inhibitor",-0.43611,-1.12,0.319,1093,1
"7836",11,"-0.75","Cell_No_1","androgen receptor antagonist",0.27881,0.716,0.819,976,1
"7837",11,"-0.75","Cell_No_1","antioxidant",-0.35137,-0.883,0.592,1328,0.976
"7838",11,"-0.75","Cell_No_1","AP inhibitor",-0.52558,-1.33,0.188,1223,1
"7839",11,"-0.75","Cell_No_1","ATPase inhibitor",0.25319,0.644,0.86,42,1
"7840",11,"-0.75","Cell_No_1","Aurora kinase inhibitor",-0.35418,-0.899,0.546,1019,1
"7841",11,"-0.75","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.59876,1.59,0.0633,226,0.784
"7842",11,"-0.75","Cell_No_1","bacterial DNA gyrase inhibitor",0.37845,0.959,0.486,413,1
"7843",11,"-0.75","Cell_No_1","BCL inhibitor",-0.2313,-0.572,0.942,1270,0.98
"7844",11,"-0.75","Cell_No_1","Bcr.Abl kinase inhibitor",-0.39031,-0.995,0.437,1348,1
"7845",11,"-0.75","Cell_No_1","benzodiazepine receptor agonist",0.38977,1.02,0.407,331,1
"7846",11,"-0.75","Cell_No_1","bromodomain inhibitor",-0.2941,-0.759,0.755,920,0.941
"7847",11,"-0.75","Cell_No_1","calcium channel blocker",-0.47364,-1.19,0.249,1226,1
"7848",11,"-0.75","Cell_No_1","CC chemokine receptor antagonist",0.65848,1.73,0.0424,466,0.577
"7849",11,"-0.75","Cell_No_1","CDK inhibitor",-0.24056,-0.616,0.896,1085,0.962
"7850",11,"-0.75","Cell_No_1","CHK inhibitor",-0.64006,-1.63,0.0369,1020,0.733
"7851",11,"-0.75","Cell_No_1","cyclooxygenase inhibitor",-0.31984,-0.808,0.658,1203,0.907
"7852",11,"-0.75","Cell_No_1","cytochrome P450 inhibitor",-0.21758,-0.551,0.949,1202,0.973
"7853",11,"-0.75","Cell_No_1","DNA alkylating agent",-0.35343,-0.892,0.55,1125,1
"7854",11,"-0.75","Cell_No_1","DNA inhibitor",-0.43306,-1.11,0.332,1121,1
"7855",11,"-0.75","Cell_No_1","DNA methyltransferase inhibitor",0.31705,0.823,0.661,75,0.98
"7856",11,"-0.75","Cell_No_1","DNA polymerase inhibitor",0.52988,1.4,0.123,284,0.743
"7857",11,"-0.75","Cell_No_1","DNA synthesis inhibitor",0.33017,0.867,0.6,33,1
"7858",11,"-0.75","Cell_No_1","dopamine receptor antagonist",0.22257,0.567,0.941,5,0.995
"7859",11,"-0.75","Cell_No_1","estrogen receptor agonist",0.2195,0.569,0.929,412,1
"7860",11,"-0.75","Cell_No_1","estrogen receptor antagonist",-0.31079,-0.775,0.706,1047,0.94
"7861",11,"-0.75","Cell_No_1","FGFR inhibitor",0.59184,1.52,0.0842,288,0.649
"7862",11,"-0.75","Cell_No_1","FLT3 inhibitor",-0.2579,-0.645,0.88,1058,0.954
"7863",11,"-0.75","Cell_No_1","glucocorticoid receptor agonist",0.27763,0.709,0.788,334,1
"7864",11,"-0.75","Cell_No_1","glutamate receptor antagonist",-0.47151,-1.22,0.226,1193,1
"7865",11,"-0.75","Cell_No_1","glycogen synthase kinase inhibitor",-0.35114,-0.914,0.534,1210,1
"7866",11,"-0.75","Cell_No_1","growth factor receptor inhibitor",-0.3187,-0.821,0.647,1290,0.969
"7867",11,"-0.75","Cell_No_1","HCV inhibitor",-0.55662,-1.41,0.0957,1223,1
"7868",11,"-0.75","Cell_No_1","HDAC inhibitor",0.14624,0.374,1,86,0.999
"7869",11,"-0.75","Cell_No_1","histamine receptor antagonist",-0.26247,-0.666,0.865,964,0.953
"7870",11,"-0.75","Cell_No_1","histone lysine methyltransferase inhibitor",0.65795,1.74,0.0288,17,1
"7871",11,"-0.75","Cell_No_1","HMGCR inhibitor",0.44492,1.19,0.261,225,0.918
"7872",11,"-0.75","Cell_No_1","HSP inhibitor",-0.27841,-0.697,0.826,1005,0.96
"7873",11,"-0.75","Cell_No_1","JAK inhibitor",-0.33935,-0.858,0.626,1019,0.929
"7874",11,"-0.75","Cell_No_1","KIT inhibitor",0.32392,0.877,0.596,312,1
"7875",11,"-0.75","Cell_No_1","MDM inhibitor",0.4162,1.06,0.397,185,1
"7876",11,"-0.75","Cell_No_1","MEK inhibitor",0.22016,0.573,0.92,46,1
"7877",11,"-0.75","Cell_No_1","MET inhibitor",-0.38368,-0.98,0.461,941,1
"7878",11,"-0.75","Cell_No_1","microtubule inhibitor",-0.55431,-1.38,0.142,1098,1
"7879",11,"-0.75","Cell_No_1","mTOR inhibitor",0.2372,0.606,0.921,219,1
"7880",11,"-0.75","Cell_No_1","NFkB pathway inhibitor",-0.44943,-1.1,0.335,1069,1
"7881",11,"-0.75","Cell_No_1","opioid receptor agonist",0.37792,0.98,0.438,249,1
"7882",11,"-0.75","Cell_No_1","p38 MAPK inhibitor",-0.35529,-0.885,0.568,1189,1
"7883",11,"-0.75","Cell_No_1","PARP inhibitor",-0.64958,-1.64,0.049,1271,1
"7884",11,"-0.75","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.24444,0.648,0.887,312,1
"7885",11,"-0.75","Cell_No_1","phosphatase inhibitor",0.32085,0.845,0.629,235,1
"7886",11,"-0.75","Cell_No_1","phosphodiesterase inhibitor",-0.28829,-0.731,0.793,1071,0.961
"7887",11,"-0.75","Cell_No_1","PI3K inhibitor",0.35715,0.916,0.547,469,1
"7888",11,"-0.75","Cell_No_1","PLK inhibitor",-0.35132,-0.888,0.554,1084,1
"7889",11,"-0.75","Cell_No_1","potassium channel blocker",0.59635,1.58,0.0617,489,0.611
"7890",11,"-0.75","Cell_No_1","PPAR receptor agonist",-0.46995,-1.2,0.26,1203,1
"7891",11,"-0.75","Cell_No_1","progesterone receptor agonist",0.50079,1.25,0.214,212,0.937
"7892",11,"-0.75","Cell_No_1","proteasome inhibitor",0.49338,1.27,0.188,244,0.988
"7893",11,"-0.75","Cell_No_1","protein synthesis inhibitor",0.34985,0.902,0.572,394,1
"7894",11,"-0.75","Cell_No_1","protein tyrosine kinase inhibitor",-0.27953,-0.699,0.819,1039,0.982
"7895",11,"-0.75","Cell_No_1","RAF inhibitor",0.20657,0.548,0.959,168,0.981
"7896",11,"-0.75","Cell_No_1","RET tyrosine kinase inhibitor",0.33919,0.886,0.594,168,1
"7897",11,"-0.75","Cell_No_1","retinoid receptor agonist",-0.27406,-0.69,0.828,1327,0.947
"7898",11,"-0.75","Cell_No_1","ribonucleotide reductase inhibitor",-0.38286,-0.986,0.457,1175,1
"7899",11,"-0.75","Cell_No_1","serotonin receptor agonist",-0.34443,-0.864,0.607,1155,0.947
"7900",11,"-0.75","Cell_No_1","serotonin receptor antagonist",0.36407,0.959,0.465,159,1
"7901",11,"-0.75","Cell_No_1","sodium channel blocker",0.47482,1.23,0.25,369,0.897
"7902",11,"-0.75","Cell_No_1","src inhibitor",-0.4178,-1.04,0.394,1101,1
"7903",11,"-0.75","Cell_No_1","sterol demethylase inhibitor",0.22156,0.578,0.942,1053,1
"7904",11,"-0.75","Cell_No_1","SYK inhibitor",-0.48873,-1.24,0.229,958,1
"7905",11,"-0.75","Cell_No_1","TGF beta receptor inhibitor",0.57793,1.49,0.11,290,0.618
"7906",11,"-0.75","Cell_No_1","thymidylate synthase inhibitor",-0.3461,-0.881,0.59,1282,0.946
"7907",11,"-0.75","Cell_No_1","topoisomerase inhibitor",-0.3686,-0.957,0.456,1106,1
"7908",11,"-0.75","Cell_No_1","tubulin polymerization inhibitor",-0.19133,-0.498,0.982,880,0.978
"7909",11,"-0.75","Cell_No_1","tyrosine kinase inhibitor",-0.32099,-0.819,0.675,1039,0.943
"7910",11,"-0.75","Cell_No_1","VEGFR inhibitor",0.2198,0.569,0.965,182,1
"7911",11,"-0.75","Cell_No_1","vitamin D receptor agonist",0.3139,0.825,0.628,68,1
"7912",11,"-0.75","Cell_No_1","45_random_drugs",-0.77023,-1.98,0,1169,0.17
"7913",11,"-0.5","Cell_No_1","EGFR inhibitor",-0.38179,-0.966,0.466,1073,1
"7914",11,"-0.5","Cell_No_1","Abl kinase inhibitor",0.34269,0.907,0.543,314,1
"7915",11,"-0.5","Cell_No_1","acetylcholine receptor agonist",-0.59387,-1.54,0.0835,1195,0.776
"7916",11,"-0.5","Cell_No_1","acetylcholine receptor antagonist",0.42913,1.14,0.294,30,1
"7917",11,"-0.5","Cell_No_1","adenosine receptor antagonist",-0.37317,-0.955,0.508,1228,1
"7918",11,"-0.5","Cell_No_1","adrenergic receptor agonist",0.29081,0.75,0.743,89,1
"7919",11,"-0.5","Cell_No_1","adrenergic receptor antagonist",0.31533,0.819,0.648,116,1
"7920",11,"-0.5","Cell_No_1","AKT inhibitor",0.20751,0.544,0.963,127,1
"7921",11,"-0.5","Cell_No_1","ALK tyrosine kinase receptor inhibitor",-0.27887,-0.73,0.775,1098,1
"7922",11,"-0.5","Cell_No_1","androgen receptor antagonist",-0.42897,-1.12,0.34,1295,0.963
"7923",11,"-0.5","Cell_No_1","antioxidant",-0.35658,-0.935,0.485,1335,1
"7924",11,"-0.5","Cell_No_1","AP inhibitor",-0.53079,-1.38,0.14,1230,0.732
"7925",11,"-0.5","Cell_No_1","ATPase inhibitor",0.25319,0.646,0.853,42,1
"7926",11,"-0.5","Cell_No_1","Aurora kinase inhibitor",-0.31545,-0.801,0.699,1026,1
"7927",11,"-0.5","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.59727,1.53,0.089,228,0.89
"7928",11,"-0.5","Cell_No_1","bacterial DNA gyrase inhibitor",0.37697,0.989,0.444,415,1
"7929",11,"-0.5","Cell_No_1","BCL inhibitor",-0.23726,-0.6,0.914,1278,0.987
"7930",11,"-0.5","Cell_No_1","Bcr.Abl kinase inhibitor",0.20808,0.546,0.946,314,1
"7931",11,"-0.5","Cell_No_1","benzodiazepine receptor agonist",0.38828,1,0.411,333,1
"7932",11,"-0.5","Cell_No_1","bromodomain inhibitor",-0.30004,-0.745,0.76,928,1
"7933",11,"-0.5","Cell_No_1","calcium channel blocker",-0.47886,-1.22,0.249,1233,0.907
"7934",11,"-0.5","Cell_No_1","CC chemokine receptor antagonist",0.65774,1.68,0.0251,467,0.863
"7935",11,"-0.5","Cell_No_1","CDK inhibitor",-0.24432,-0.627,0.9,1090,1
"7936",11,"-0.5","Cell_No_1","CHK inhibitor",-0.64527,-1.66,0.0427,1027,0.839
"7937",11,"-0.5","Cell_No_1","cyclooxygenase inhibitor",0.22882,0.601,0.909,255,1
"7938",11,"-0.5","Cell_No_1","cytochrome P450 inhibitor",-0.22279,-0.57,0.938,1209,0.988
"7939",11,"-0.5","Cell_No_1","DNA alkylating agent",-0.35866,-0.902,0.561,1132,1
"7940",11,"-0.5","Cell_No_1","DNA inhibitor",-0.43756,-1.12,0.32,1127,0.963
"7941",11,"-0.5","Cell_No_1","DNA methyltransferase inhibitor",0.3163,0.822,0.684,76,1
"7942",11,"-0.5","Cell_No_1","DNA polymerase inhibitor",0.52839,1.36,0.162,286,0.96
"7943",11,"-0.5","Cell_No_1","DNA synthesis inhibitor",0.33017,0.867,0.576,33,1
"7944",11,"-0.5","Cell_No_1","dopamine receptor antagonist",0.2754,0.714,0.78,5,1
"7945",11,"-0.5","Cell_No_1","estrogen receptor agonist",0.21801,0.561,0.962,414,1
"7946",11,"-0.5","Cell_No_1","estrogen receptor antagonist",-0.31451,-0.807,0.646,1052,1
"7947",11,"-0.5","Cell_No_1","FGFR inhibitor",0.59035,1.49,0.0941,290,0.693
"7948",11,"-0.5","Cell_No_1","FLT3 inhibitor",-0.26165,-0.674,0.846,1063,1
"7949",11,"-0.5","Cell_No_1","glucocorticoid receptor agonist",0.31557,0.823,0.647,336,1
"7950",11,"-0.5","Cell_No_1","glutamate receptor antagonist",-0.53375,-1.38,0.149,1201,0.732
"7951",11,"-0.5","Cell_No_1","glycogen synthase kinase inhibitor",0.34964,0.924,0.532,168,1
"7952",11,"-0.5","Cell_No_1","growth factor receptor inhibitor",-0.27966,-0.729,0.766,1275,1
"7953",11,"-0.5","Cell_No_1","HCV inhibitor",-0.56182,-1.43,0.123,1230,0.975
"7954",11,"-0.5","Cell_No_1","HDAC inhibitor",0.14268,0.367,1,87,0.999
"7955",11,"-0.5","Cell_No_1","histamine receptor antagonist",-0.26922,-0.673,0.847,973,0.985
"7956",11,"-0.5","Cell_No_1","histone lysine methyltransferase inhibitor",0.65795,1.7,0.0266,17,1
"7957",11,"-0.5","Cell_No_1","HMGCR inhibitor",0.44343,1.17,0.264,227,1
"7958",11,"-0.5","Cell_No_1","HSP inhibitor",0.20316,0.526,0.97,348,0.99
"7959",11,"-0.5","Cell_No_1","JAK inhibitor",-0.27784,-0.72,0.808,1026,1
"7960",11,"-0.5","Cell_No_1","KIT inhibitor",0.41693,1.07,0.368,314,1
"7961",11,"-0.5","Cell_No_1","MDM inhibitor",0.44216,1.13,0.292,187,1
"7962",11,"-0.5","Cell_No_1","MEK inhibitor",0.22016,0.562,0.953,46,1
"7963",11,"-0.5","Cell_No_1","MET inhibitor",-0.39037,-1,0.451,950,1
"7964",11,"-0.5","Cell_No_1","microtubule inhibitor",-0.55878,-1.42,0.128,1104,0.843
"7965",11,"-0.5","Cell_No_1","mTOR inhibitor",0.23569,0.606,0.91,221,1
"7966",11,"-0.5","Cell_No_1","NFkB pathway inhibitor",-0.49288,-1.28,0.203,1074,0.822
"7967",11,"-0.5","Cell_No_1","opioid receptor agonist",0.37643,0.986,0.432,251,1
"7968",11,"-0.5","Cell_No_1","p38 MAPK inhibitor",-0.36125,-0.935,0.509,1197,1
"7969",11,"-0.5","Cell_No_1","PARP inhibitor",-0.61152,-1.55,0.0692,1279,0.988
"7970",11,"-0.5","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.31171,0.816,0.665,314,1
"7971",11,"-0.5","Cell_No_1","phosphatase inhibitor",0.31936,0.852,0.601,237,1
"7972",11,"-0.5","Cell_No_1","phosphodiesterase inhibitor",-0.29202,-0.756,0.741,1076,1
"7973",11,"-0.5","Cell_No_1","PI3K inhibitor",0.35639,0.918,0.535,470,1
"7974",11,"-0.5","Cell_No_1","PLK inhibitor",-0.35504,-0.908,0.535,1089,1
"7975",11,"-0.5","Cell_No_1","potassium channel blocker",0.59561,1.57,0.0699,490,1
"7976",11,"-0.5","Cell_No_1","PPAR receptor agonist",-0.47516,-1.21,0.24,1210,0.858
"7977",11,"-0.5","Cell_No_1","progesterone receptor agonist",0.4993,1.31,0.176,214,0.992
"7978",11,"-0.5","Cell_No_1","proteasome inhibitor",0.49189,1.25,0.224,246,1
"7979",11,"-0.5","Cell_No_1","protein synthesis inhibitor",0.25807,0.679,0.82,342,1
"7980",11,"-0.5","Cell_No_1","protein tyrosine kinase inhibitor",-0.28325,-0.736,0.782,1044,1
"7981",11,"-0.5","Cell_No_1","RAF inhibitor",0.22407,0.573,0.926,170,1
"7982",11,"-0.5","Cell_No_1","RET tyrosine kinase inhibitor",0.3377,0.87,0.591,170,1
"7983",11,"-0.5","Cell_No_1","retinoid receptor agonist",-0.27927,-0.715,0.784,1334,1
"7984",11,"-0.5","Cell_No_1","ribonucleotide reductase inhibitor",-0.33136,-0.851,0.592,1136,1
"7985",11,"-0.5","Cell_No_1","serotonin receptor agonist",0.35575,0.939,0.488,265,1
"7986",11,"-0.5","Cell_No_1","serotonin receptor antagonist",0.30894,0.78,0.711,161,1
"7987",11,"-0.5","Cell_No_1","sodium channel blocker",0.35023,0.937,0.479,371,1
"7988",11,"-0.5","Cell_No_1","src inhibitor",-0.28769,-0.742,0.765,1107,1
"7989",11,"-0.5","Cell_No_1","sterol demethylase inhibitor",0.21784,0.565,0.95,1058,1
"7990",11,"-0.5","Cell_No_1","SYK inhibitor",-0.49541,-1.29,0.172,967,0.886
"7991",11,"-0.5","Cell_No_1","TGF beta receptor inhibitor",0.57644,1.49,0.0809,292,0.693
"7992",11,"-0.5","Cell_No_1","thymidylate synthase inhibitor",-0.34981,-0.907,0.54,1287,1
"7993",11,"-0.5","Cell_No_1","topoisomerase inhibitor",-0.24137,-0.62,0.888,1112,0.994
"7994",11,"-0.5","Cell_No_1","tubulin polymerization inhibitor",-0.19511,-0.495,0.97,885,0.98
"7995",11,"-0.5","Cell_No_1","tyrosine kinase inhibitor",-0.2702,-0.692,0.84,1044,1
"7996",11,"-0.5","Cell_No_1","VEGFR inhibitor",-0.21875,-0.563,0.938,1068,0.969
"7997",11,"-0.5","Cell_No_1","vitamin D receptor agonist",0.3139,0.805,0.663,68,1
"7998",11,"-0.5","Cell_No_1","45_random_drugs",-0.66403,-1.72,0.0241,1092,1
