"","Simulation Number","Value Added","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"9025",12,"0.25","Cell_No_1","topoisomerase inhibitor",-0.35077,-0.893,0.57,1188,1
"9026",12,"0.25","Cell_No_1","tubulin polymerization inhibitor",0.20341,0.511,0.985,194,0.975
"9027",12,"0.25","Cell_No_1","tyrosine kinase inhibitor",-0.23591,-0.609,0.924,1065,0.982
"9028",12,"0.25","Cell_No_1","VEGFR inhibitor",0.24353,0.608,0.911,264,0.981
"9029",12,"0.25","Cell_No_1","vitamin D receptor agonist",0.39029,0.997,0.439,241,1
"9030",12,"0.25","Cell_No_1","20_random_drugs",0.52468,1.33,0.154,471,1
"9031",12,"0.5","Cell_No_1","EGFR inhibitor",0.22698,0.57,0.944,216,0.966
"9032",12,"0.5","Cell_No_1","Abl kinase inhibitor",-0.41026,-1.05,0.374,1123,1
"9033",12,"0.5","Cell_No_1","acetylcholine receptor agonist",0.74668,1.89,0.0117,138,0.359
"9034",12,"0.5","Cell_No_1","acetylcholine receptor antagonist",-0.72209,-1.83,0.0139,1017,0.578
"9035",12,"0.5","Cell_No_1","adenosine receptor antagonist",-0.39659,-1.03,0.427,893,1
"9036",12,"0.5","Cell_No_1","adrenergic receptor agonist",0.41628,1.06,0.369,227,1
"9037",12,"0.5","Cell_No_1","adrenergic receptor antagonist",0.39049,0.978,0.475,286,0.99
"9038",12,"0.5","Cell_No_1","AKT inhibitor",-0.42556,-1.08,0.353,1155,1
"9039",12,"0.5","Cell_No_1","ALK tyrosine kinase receptor inhibitor",-0.31735,-0.811,0.667,1025,1
"9040",12,"0.5","Cell_No_1","androgen receptor antagonist",-0.4711,-1.22,0.228,1034,1
"9041",12,"0.5","Cell_No_1","antioxidant",-0.27018,-0.676,0.842,976,0.991
"9042",12,"0.5","Cell_No_1","AP inhibitor",0.43792,1.1,0.349,762,1
"9043",12,"0.5","Cell_No_1","ATPase inhibitor",0.3626,0.917,0.534,371,0.964
"9044",12,"0.5","Cell_No_1","Aurora kinase inhibitor",0.31989,0.809,0.696,224,1
"9045",12,"0.5","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.29552,0.755,0.756,445,0.992
"9046",12,"0.5","Cell_No_1","bacterial DNA gyrase inhibitor",-0.45079,-1.17,0.277,1016,1
"9047",12,"0.5","Cell_No_1","BCL inhibitor",0.39282,1,0.434,291,1
"9048",12,"0.5","Cell_No_1","Bcr.Abl kinase inhibitor",-0.34397,-0.905,0.568,1123,0.983
"9049",12,"0.5","Cell_No_1","benzodiazepine receptor agonist",0.41421,1.03,0.383,273,1
"9050",12,"0.5","Cell_No_1","bromodomain inhibitor",-0.28511,-0.701,0.809,1210,1
"9051",12,"0.5","Cell_No_1","calcium channel blocker",-0.35873,-0.912,0.546,1192,1
"9052",12,"0.5","Cell_No_1","CC chemokine receptor antagonist",0.35959,0.93,0.523,221,1
"9053",12,"0.5","Cell_No_1","CDK inhibitor",-0.36401,-0.919,0.533,1171,1
"9054",12,"0.5","Cell_No_1","CHK inhibitor",0.24176,0.621,0.885,295,0.991
"9055",12,"0.5","Cell_No_1","cyclooxygenase inhibitor",0.29751,0.753,0.734,334,0.94
"9056",12,"0.5","Cell_No_1","cytochrome P450 inhibitor",0.52882,1.36,0.152,5,1
"9057",12,"0.5","Cell_No_1","DNA alkylating agent",-0.36237,-0.913,0.551,1074,1
"9058",12,"0.5","Cell_No_1","DNA inhibitor",-0.37162,-0.937,0.495,1214,1
"9059",12,"0.5","Cell_No_1","DNA methyltransferase inhibitor",0.39302,1,0.419,128,1
"9060",12,"0.5","Cell_No_1","DNA polymerase inhibitor",-0.24424,-0.61,0.903,1018,0.985
"9061",12,"0.5","Cell_No_1","DNA synthesis inhibitor",-0.36621,-0.92,0.487,1324,1
"9062",12,"0.5","Cell_No_1","dopamine receptor antagonist",-0.20621,-0.529,0.965,989,0.993
"9063",12,"0.5","Cell_No_1","estrogen receptor agonist",0.39047,0.995,0.447,65,1
"9064",12,"0.5","Cell_No_1","estrogen receptor antagonist",-0.37505,-0.949,0.491,1186,1
"9065",12,"0.5","Cell_No_1","FGFR inhibitor",-0.57954,-1.47,0.0891,1020,0.995
"9066",12,"0.5","Cell_No_1","FLT3 inhibitor",-0.42529,-1.1,0.316,1277,1
"9067",12,"0.5","Cell_No_1","glucocorticoid receptor agonist",0.35196,0.885,0.571,166,0.962
"9068",12,"0.5","Cell_No_1","glutamate receptor antagonist",0.29546,0.753,0.755,327,0.94
"9069",12,"0.5","Cell_No_1","glycogen synthase kinase inhibitor",0.33539,0.837,0.625,310,1
"9070",12,"0.5","Cell_No_1","growth factor receptor inhibitor",-0.2863,-0.739,0.759,1156,1
"9071",12,"0.5","Cell_No_1","HCV inhibitor",0.48301,1.24,0.22,156,1
"9072",12,"0.5","Cell_No_1","HDAC inhibitor",-0.28275,-0.714,0.802,1252,1
"9073",12,"0.5","Cell_No_1","histamine receptor antagonist",-0.35891,-0.934,0.534,1256,1
"9074",12,"0.5","Cell_No_1","histone lysine methyltransferase inhibitor",-0.4623,-1.18,0.265,996,1
"9075",12,"0.5","Cell_No_1","HMGCR inhibitor",0.51727,1.33,0.161,267,1
"9076",12,"0.5","Cell_No_1","HSP inhibitor",0.23109,0.597,0.928,430,0.967
"9077",12,"0.5","Cell_No_1","JAK inhibitor",-0.4861,-1.21,0.268,1177,1
"9078",12,"0.5","Cell_No_1","KIT inhibitor",0.31825,0.79,0.681,337,0.99
"9079",12,"0.5","Cell_No_1","MDM inhibitor",0.6104,1.58,0.0659,343,0.907
"9080",12,"0.5","Cell_No_1","MEK inhibitor",0.28984,0.745,0.794,17,0.927
"9081",12,"0.5","Cell_No_1","MET inhibitor",0.55805,1.4,0.118,432,1
"9082",12,"0.5","Cell_No_1","microtubule inhibitor",0.32641,0.793,0.673,223,1
"9083",12,"0.5","Cell_No_1","mTOR inhibitor",-0.28648,-0.727,0.815,1066,1
"9084",12,"0.5","Cell_No_1","NFkB pathway inhibitor",0.35724,0.907,0.544,120,0.949
"9085",12,"0.5","Cell_No_1","opioid receptor agonist",-0.41753,-1.06,0.373,1105,1
"9086",12,"0.5","Cell_No_1","p38 MAPK inhibitor",-0.63966,-1.6,0.0657,1051,0.755
"9087",12,"0.5","Cell_No_1","PARP inhibitor",0.27595,0.706,0.818,499,0.961
"9088",12,"0.5","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",-0.26381,-0.67,0.833,1140,0.971
"9089",12,"0.5","Cell_No_1","phosphatase inhibitor",0.31121,0.779,0.721,321,0.98
"9090",12,"0.5","Cell_No_1","phosphodiesterase inhibitor",-0.48519,-1.24,0.215,1167,1
"9091",12,"0.5","Cell_No_1","PI3K inhibitor",-0.25951,-0.647,0.86,1066,0.972
"9092",12,"0.5","Cell_No_1","PLK inhibitor",0.38591,0.979,0.469,153,1
"9093",12,"0.5","Cell_No_1","potassium channel blocker",0.39465,0.993,0.425,66,1
"9094",12,"0.5","Cell_No_1","PPAR receptor agonist",-0.26836,-0.678,0.822,1211,1
"9095",12,"0.5","Cell_No_1","progesterone receptor agonist",0.38156,0.957,0.497,65,0.994
"9096",12,"0.5","Cell_No_1","proteasome inhibitor",-0.29986,-0.783,0.704,900,1
"9097",12,"0.5","Cell_No_1","protein synthesis inhibitor",-0.16938,-0.444,0.996,1197,0.994
"9098",12,"0.5","Cell_No_1","protein tyrosine kinase inhibitor",-0.46014,-1.16,0.293,1208,1
"9099",12,"0.5","Cell_No_1","RAF inhibitor",0.32775,0.83,0.62,208,1
"9100",12,"0.5","Cell_No_1","RET tyrosine kinase inhibitor",0.5248,1.32,0.182,337,1
"9101",12,"0.5","Cell_No_1","retinoid receptor agonist",-0.35195,-0.902,0.565,1325,0.947
"9102",12,"0.5","Cell_No_1","ribonucleotide reductase inhibitor",0.41788,1.05,0.375,177,1
"9103",12,"0.5","Cell_No_1","serotonin receptor agonist",-0.29184,-0.754,0.729,940,1
"9104",12,"0.5","Cell_No_1","serotonin receptor antagonist",0.26795,0.683,0.852,382,0.969
"9105",12,"0.5","Cell_No_1","sodium channel blocker",0.65288,1.65,0.0345,110,0.948
"9106",12,"0.5","Cell_No_1","src inhibitor",-0.29819,-0.734,0.766,1272,1
"9107",12,"0.5","Cell_No_1","sterol demethylase inhibitor",0.24383,0.629,0.889,503,1
"9108",12,"0.5","Cell_No_1","SYK inhibitor",-0.7244,-1.82,0.0103,1335,0.313
"9109",12,"0.5","Cell_No_1","TGF beta receptor inhibitor",0.3829,0.986,0.434,836,1
"9110",12,"0.5","Cell_No_1","thymidylate synthase inhibitor",0.36466,0.927,0.537,48,0.98
"9111",12,"0.5","Cell_No_1","topoisomerase inhibitor",-0.35001,-0.898,0.554,1187,0.918
"9112",12,"0.5","Cell_No_1","tubulin polymerization inhibitor",0.20114,0.507,0.974,197,0.977
"9113",12,"0.5","Cell_No_1","tyrosine kinase inhibitor",-0.23516,-0.587,0.917,1064,0.981
"9114",12,"0.5","Cell_No_1","VEGFR inhibitor",0.24277,0.618,0.915,265,0.97
"9115",12,"0.5","Cell_No_1","vitamin D receptor agonist",0.38955,0.98,0.448,242,1
"9116",12,"0.5","Cell_No_1","20_random_drugs",0.48739,1.23,0.23,441,1
"9117",12,"0.75","Cell_No_1","EGFR inhibitor",0.29468,0.752,0.759,223,0.99
"9118",12,"0.75","Cell_No_1","Abl kinase inhibitor",-0.41101,-1.05,0.372,1124,1
"9119",12,"0.75","Cell_No_1","acetylcholine receptor agonist",0.74297,1.88,0,143,0.177
"9120",12,"0.75","Cell_No_1","acetylcholine receptor antagonist",-0.72357,-1.85,0.0124,1019,0.226
"9121",12,"0.75","Cell_No_1","adenosine receptor antagonist",-0.39808,-1.01,0.425,895,1
"9122",12,"0.75","Cell_No_1","adrenergic receptor agonist",0.41104,1.03,0.395,234,1
"9123",12,"0.75","Cell_No_1","adrenergic receptor antagonist",0.38563,0.96,0.497,293,1
"9124",12,"0.75","Cell_No_1","AKT inhibitor",-0.42631,-1.07,0.343,1156,1
"9125",12,"0.75","Cell_No_1","ALK tyrosine kinase receptor inhibitor",-0.31884,-0.804,0.697,1027,1
"9126",12,"0.75","Cell_No_1","androgen receptor antagonist",-0.47258,-1.21,0.219,1036,1
"9127",12,"0.75","Cell_No_1","antioxidant",-0.27167,-0.689,0.817,978,1
"9128",12,"0.75","Cell_No_1","AP inhibitor",0.43643,1.1,0.341,764,1
"9129",12,"0.75","Cell_No_1","ATPase inhibitor",0.35812,0.889,0.603,377,0.943
"9130",12,"0.75","Cell_No_1","Aurora kinase inhibitor",0.31462,0.785,0.678,231,0.989
"9131",12,"0.75","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.37163,0.943,0.521,449,1
"9132",12,"0.75","Cell_No_1","bacterial DNA gyrase inhibitor",-0.45228,-1.14,0.299,1018,1
"9133",12,"0.75","Cell_No_1","BCL inhibitor",0.38761,0.989,0.446,298,1
"9134",12,"0.75","Cell_No_1","Bcr.Abl kinase inhibitor",-0.34472,-0.868,0.606,1124,1
"9135",12,"0.75","Cell_No_1","benzodiazepine receptor agonist",0.40898,1.03,0.402,280,1
"9136",12,"0.75","Cell_No_1","bromodomain inhibitor",-0.28585,-0.712,0.81,1211,1
"9137",12,"0.75","Cell_No_1","calcium channel blocker",-0.35947,-0.916,0.533,1193,1
"9138",12,"0.75","Cell_No_1","CC chemokine receptor antagonist",0.35439,0.9,0.584,228,0.99
"9139",12,"0.75","Cell_No_1","CDK inhibitor",-0.36476,-0.94,0.519,1172,1
"9140",12,"0.75","Cell_No_1","CHK inhibitor",0.23655,0.594,0.919,302,0.966
"9141",12,"0.75","Cell_No_1","cyclooxygenase inhibitor",0.29224,0.732,0.766,341,0.966
"9142",12,"0.75","Cell_No_1","cytochrome P450 inhibitor",0.52733,1.32,0.178,7,1
"9143",12,"0.75","Cell_No_1","DNA alkylating agent",-0.36386,-0.934,0.534,1076,1
"9144",12,"0.75","Cell_No_1","DNA inhibitor",-0.37237,-0.957,0.502,1215,1
"9145",12,"0.75","Cell_No_1","DNA methyltransferase inhibitor",0.3893,0.995,0.428,133,1
"9146",12,"0.75","Cell_No_1","DNA polymerase inhibitor",-0.24573,-0.629,0.898,1020,0.996
"9147",12,"0.75","Cell_No_1","DNA synthesis inhibitor",-0.36621,-0.936,0.512,1324,1
"9148",12,"0.75","Cell_No_1","dopamine receptor antagonist",-0.20771,-0.529,0.97,991,0.994
"9149",12,"0.75","Cell_No_1","estrogen receptor agonist",0.3875,0.978,0.463,69,1
"9150",12,"0.75","Cell_No_1","estrogen receptor antagonist",-0.37579,-0.955,0.498,1187,1
"9151",12,"0.75","Cell_No_1","FGFR inhibitor",-0.58103,-1.52,0.0895,1022,0.8
"9152",12,"0.75","Cell_No_1","FLT3 inhibitor",-0.42529,-1.08,0.367,1277,1
"9153",12,"0.75","Cell_No_1","glucocorticoid receptor agonist",0.34669,0.869,0.61,173,0.95
"9154",12,"0.75","Cell_No_1","glutamate receptor antagonist",0.29023,0.722,0.791,334,0.956
"9155",12,"0.75","Cell_No_1","glycogen synthase kinase inhibitor",0.36519,0.904,0.541,317,1
"9156",12,"0.75","Cell_No_1","growth factor receptor inhibitor",-0.28705,-0.735,0.774,1157,1
"9157",12,"0.75","Cell_No_1","HCV inhibitor",0.33401,0.84,0.657,481,0.977
"9158",12,"0.75","Cell_No_1","HDAC inhibitor",-0.27825,-0.702,0.806,1252,1
"9159",12,"0.75","Cell_No_1","histamine receptor antagonist",-0.35891,-0.927,0.544,1256,1
"9160",12,"0.75","Cell_No_1","histone lysine methyltransferase inhibitor",0.27832,0.696,0.832,161,0.945
"9161",12,"0.75","Cell_No_1","HMGCR inhibitor",0.51207,1.26,0.226,274,1
"9162",12,"0.75","Cell_No_1","HSP inhibitor",0.2262,0.565,0.954,436,0.967
"9163",12,"0.75","Cell_No_1","JAK inhibitor",-0.48685,-1.22,0.233,1178,1
"9164",12,"0.75","Cell_No_1","KIT inhibitor",0.313,0.789,0.717,344,1
"9165",12,"0.75","Cell_No_1","MDM inhibitor",0.60445,1.51,0.0794,351,0.95
"9166",12,"0.75","Cell_No_1","MEK inhibitor",0.28684,0.75,0.778,21,0.965
"9167",12,"0.75","Cell_No_1","MET inhibitor",0.55433,1.43,0.121,437,1
"9168",12,"0.75","Cell_No_1","microtubule inhibitor",0.32119,0.801,0.712,230,1
"9169",12,"0.75","Cell_No_1","mTOR inhibitor",-0.28799,-0.714,0.821,1068,1
"9170",12,"0.75","Cell_No_1","NFkB pathway inhibitor",0.35351,0.895,0.566,125,0.965
"9171",12,"0.75","Cell_No_1","opioid receptor agonist",-0.41901,-1.08,0.356,1107,1
"9172",12,"0.75","Cell_No_1","p38 MAPK inhibitor",-0.64115,-1.64,0.0275,1053,0.588
"9173",12,"0.75","Cell_No_1","PARP inhibitor",0.27297,0.699,0.821,503,0.965
"9174",12,"0.75","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",-0.26456,-0.668,0.845,1141,1
"9175",12,"0.75","Cell_No_1","phosphatase inhibitor",0.30701,0.782,0.706,459,0.965
"9176",12,"0.75","Cell_No_1","phosphodiesterase inhibitor",-0.48593,-1.26,0.197,1168,1
"9177",12,"0.75","Cell_No_1","PI3K inhibitor",-0.26103,-0.65,0.884,1068,1
"9178",12,"0.75","Cell_No_1","PLK inhibitor",0.38219,0.956,0.49,158,1
"9179",12,"0.75","Cell_No_1","potassium channel blocker",0.39167,0.998,0.421,70,1
"9180",12,"0.75","Cell_No_1","PPAR receptor agonist",-0.2691,-0.683,0.825,1212,1
"9181",12,"0.75","Cell_No_1","progesterone receptor agonist",0.37858,0.931,0.507,69,1
"9182",12,"0.75","Cell_No_1","proteasome inhibitor",-0.23543,-0.603,0.931,883,0.996
"9183",12,"0.75","Cell_No_1","protein synthesis inhibitor",-0.17062,-0.436,0.994,1101,0.994
"9184",12,"0.75","Cell_No_1","protein tyrosine kinase inhibitor",-0.46089,-1.23,0.205,1209,1
"9185",12,"0.75","Cell_No_1","RAF inhibitor",0.43764,1.09,0.368,215,1
"9186",12,"0.75","Cell_No_1","RET tyrosine kinase inhibitor",0.5196,1.31,0.174,344,1
"9187",12,"0.75","Cell_No_1","retinoid receptor agonist",-0.35195,-0.909,0.53,1325,0.996
"9188",12,"0.75","Cell_No_1","ribonucleotide reductase inhibitor",0.53827,1.31,0.2,184,1
"9189",12,"0.75","Cell_No_1","serotonin receptor agonist",-0.29333,-0.724,0.773,942,1
"9190",12,"0.75","Cell_No_1","serotonin receptor antagonist",0.26347,0.654,0.862,388,0.975
"9191",12,"0.75","Cell_No_1","sodium channel blocker",0.64914,1.65,0.0278,115,0.633
"9192",12,"0.75","Cell_No_1","src inhibitor",-0.29819,-0.754,0.748,1272,1
"9193",12,"0.75","Cell_No_1","sterol demethylase inhibitor",0.24086,0.612,0.914,507,0.995
"9194",12,"0.75","Cell_No_1","SYK inhibitor",-0.7244,-1.86,0.0158,1335,0.423
"9195",12,"0.75","Cell_No_1","TGF beta receptor inhibitor",0.38141,0.941,0.509,838,1
"9196",12,"0.75","Cell_No_1","thymidylate synthase inhibitor",0.36168,0.912,0.527,52,1
"9197",12,"0.75","Cell_No_1","topoisomerase inhibitor",-0.35077,-0.893,0.584,1188,0.988
"9198",12,"0.75","Cell_No_1","tubulin polymerization inhibitor",0.19585,0.488,0.976,204,0.983
"9199",12,"0.75","Cell_No_1","tyrosine kinase inhibitor",-0.23667,-0.598,0.926,1066,0.974
"9200",12,"0.75","Cell_No_1","VEGFR inhibitor",0.23745,0.595,0.915,272,0.987
"9201",12,"0.75","Cell_No_1","vitamin D receptor agonist",0.38434,0.957,0.482,249,1
"9202",12,"0.75","Cell_No_1","20_random_drugs",0.76871,1.92,0.00432,198,0.246
"9203",12,"1","Cell_No_1","EGFR inhibitor",0.27933,0.699,0.836,225,0.945
"9204",12,"1","Cell_No_1","Abl kinase inhibitor",-0.41101,-1.03,0.416,1124,1
"9205",12,"1","Cell_No_1","acetylcholine receptor agonist",0.73851,1.87,0.00198,149,0.187
"9206",12,"1","Cell_No_1","acetylcholine receptor antagonist",-0.72357,-1.85,0.0146,1019,0.246
"9207",12,"1","Cell_No_1","adenosine receptor antagonist",-0.39808,-1.02,0.434,895,1
"9208",12,"1","Cell_No_1","adrenergic receptor agonist",0.40955,1.04,0.376,236,1
"9209",12,"1","Cell_No_1","adrenergic receptor antagonist",0.36348,0.93,0.535,296,1
"9210",12,"1","Cell_No_1","AKT inhibitor",-0.42631,-1.06,0.373,1156,1
"9211",12,"1","Cell_No_1","ALK tyrosine kinase receptor inhibitor",-0.31884,-0.817,0.695,1027,1
"9212",12,"1","Cell_No_1","androgen receptor antagonist",-0.47258,-1.2,0.245,1036,1
"9213",12,"1","Cell_No_1","antioxidant",-0.27167,-0.689,0.819,978,1
"9214",12,"1","Cell_No_1","AP inhibitor",0.43569,1.08,0.356,765,1
"9215",12,"1","Cell_No_1","ATPase inhibitor",0.35587,0.893,0.576,380,0.949
"9216",12,"1","Cell_No_1","Aurora kinase inhibitor",0.31312,0.791,0.732,233,0.99
"9217",12,"1","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.37,0.926,0.534,451,0.988
"9218",12,"1","Cell_No_1","bacterial DNA gyrase inhibitor",-0.45228,-1.15,0.287,1018,1
"9219",12,"1","Cell_No_1","BCL inhibitor",0.38538,0.967,0.5,301,1
"9220",12,"1","Cell_No_1","Bcr.Abl kinase inhibitor",-0.34472,-0.878,0.573,1124,0.965
"9221",12,"1","Cell_No_1","benzodiazepine receptor agonist",0.40674,1.02,0.416,283,1
"9222",12,"1","Cell_No_1","bromodomain inhibitor",-0.28585,-0.714,0.792,1211,1
"9223",12,"1","Cell_No_1","calcium channel blocker",-0.35947,-0.893,0.587,1193,1
"9224",12,"1","Cell_No_1","CC chemokine receptor antagonist",0.3529,0.899,0.556,230,0.972
"9225",12,"1","Cell_No_1","CDK inhibitor",-0.36476,-0.922,0.513,1172,1
"9226",12,"1","Cell_No_1","CHK inhibitor",0.23432,0.595,0.932,305,0.944
"9227",12,"1","Cell_No_1","cyclooxygenase inhibitor",0.28999,0.709,0.816,344,0.956
"9228",12,"1","Cell_No_1","cytochrome P450 inhibitor",0.52733,1.32,0.19,7,1
"9229",12,"1","Cell_No_1","DNA alkylating agent",-0.36386,-0.912,0.526,1076,1
"9230",12,"1","Cell_No_1","DNA inhibitor",-0.37237,-0.949,0.506,1215,1
"9231",12,"1","Cell_No_1","DNA methyltransferase inhibitor",0.38558,0.972,0.449,138,1
"9232",12,"1","Cell_No_1","DNA polymerase inhibitor",-0.24573,-0.623,0.889,1020,0.997
"9233",12,"1","Cell_No_1","DNA synthesis inhibitor",-0.36621,-0.904,0.545,1324,1
"9234",12,"1","Cell_No_1","dopamine receptor antagonist",-0.20771,-0.535,0.972,991,1
"9235",12,"1","Cell_No_1","estrogen receptor agonist",0.38452,0.958,0.491,73,1
"9236",12,"1","Cell_No_1","estrogen receptor antagonist",-0.37579,-0.945,0.492,1187,1
"9237",12,"1","Cell_No_1","FGFR inhibitor",-0.58103,-1.47,0.0957,1022,0.997
"9238",12,"1","Cell_No_1","FLT3 inhibitor",-0.42529,-1.09,0.34,1277,1
"9239",12,"1","Cell_No_1","glucocorticoid receptor agonist",0.34367,0.872,0.589,177,0.925
"9240",12,"1","Cell_No_1","glutamate receptor antagonist",0.28799,0.718,0.803,337,0.996
"9241",12,"1","Cell_No_1","glycogen synthase kinase inhibitor",0.36993,0.91,0.536,320,0.986
"9242",12,"1","Cell_No_1","growth factor receptor inhibitor",-0.28705,-0.728,0.783,1157,1
"9243",12,"1","Cell_No_1","HCV inhibitor",0.55466,1.38,0.133,167,1
"9244",12,"1","Cell_No_1","HDAC inhibitor",-0.27296,-0.685,0.84,1252,1
"9245",12,"1","Cell_No_1","histamine receptor antagonist",-0.35891,-0.882,0.573,1256,0.996
"9246",12,"1","Cell_No_1","histone lysine methyltransferase inhibitor",-0.49905,-1.27,0.214,998,1
"9247",12,"1","Cell_No_1","HMGCR inhibitor",0.51058,1.28,0.194,276,0.982
"9248",12,"1","Cell_No_1","HSP inhibitor",0.28391,0.709,0.804,185,0.956
"9249",12,"1","Cell_No_1","JAK inhibitor",-0.48685,-1.23,0.231,1178,1
"9250",12,"1","Cell_No_1","KIT inhibitor",0.31076,0.785,0.713,347,0.97
"9251",12,"1","Cell_No_1","MDM inhibitor",0.60296,1.49,0.0878,353,1
"9252",12,"1","Cell_No_1","MEK inhibitor",0.28759,0.735,0.79,20,0.998
"9253",12,"1","Cell_No_1","MET inhibitor",0.55284,1.39,0.136,439,1
"9254",12,"1","Cell_No_1","microtubule inhibitor",0.3197,0.816,0.665,232,0.973
"9255",12,"1","Cell_No_1","mTOR inhibitor",-0.28799,-0.734,0.774,1068,1
"9256",12,"1","Cell_No_1","NFkB pathway inhibitor",0.34977,0.869,0.589,130,0.9
"9257",12,"1","Cell_No_1","opioid receptor agonist",-0.41901,-1.05,0.385,1107,1
"9258",12,"1","Cell_No_1","p38 MAPK inhibitor",-0.64115,-1.64,0.047,1053,0.589
"9259",12,"1","Cell_No_1","PARP inhibitor",0.27148,0.672,0.864,505,0.957
"9260",12,"1","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",-0.26456,-0.659,0.851,1141,0.983
"9261",12,"1","Cell_No_1","phosphatase inhibitor",0.30552,0.766,0.725,461,0.975
"9262",12,"1","Cell_No_1","phosphodiesterase inhibitor",-0.48593,-1.23,0.231,1168,1
"9263",12,"1","Cell_No_1","PI3K inhibitor",-0.26103,-0.663,0.87,1068,1
"9264",12,"1","Cell_No_1","PLK inhibitor",0.37773,0.995,0.425,164,1
"9265",12,"1","Cell_No_1","potassium channel blocker",0.3887,0.965,0.491,74,1
"9266",12,"1","Cell_No_1","PPAR receptor agonist",-0.2691,-0.687,0.835,1212,1
"9267",12,"1","Cell_No_1","progesterone receptor agonist",0.3756,0.955,0.494,73,1
"9268",12,"1","Cell_No_1","proteasome inhibitor",-0.18392,-0.468,0.996,247,1
"9269",12,"1","Cell_No_1","protein synthesis inhibitor",-0.17062,-0.446,0.994,1101,0.993
"9270",12,"1","Cell_No_1","protein tyrosine kinase inhibitor",-0.46089,-1.17,0.282,1209,1
"9271",12,"1","Cell_No_1","RAF inhibitor",0.42243,1.08,0.367,217,1
"9272",12,"1","Cell_No_1","RET tyrosine kinase inhibitor",0.51736,1.29,0.165,347,1
"9273",12,"1","Cell_No_1","retinoid receptor agonist",-0.35195,-0.885,0.574,1325,1
"9274",12,"1","Cell_No_1","ribonucleotide reductase inhibitor",0.4992,1.25,0.215,188,0.974
"9275",12,"1","Cell_No_1","serotonin receptor agonist",-0.29333,-0.741,0.76,942,1
"9276",12,"1","Cell_No_1","serotonin receptor antagonist",0.26123,0.64,0.855,391,0.969
"9277",12,"1","Cell_No_1","sodium channel blocker",0.64541,1.6,0.0497,120,0.793
"9278",12,"1","Cell_No_1","src inhibitor",-0.29819,-0.771,0.735,1272,1
"9279",12,"1","Cell_No_1","sterol demethylase inhibitor",0.23937,0.624,0.889,509,0.963
"9280",12,"1","Cell_No_1","SYK inhibitor",-0.7244,-1.87,0.00823,1335,0.41
"9281",12,"1","Cell_No_1","TGF beta receptor inhibitor",0.38067,0.947,0.503,839,1
"9282",12,"1","Cell_No_1","thymidylate synthase inhibitor",0.35871,0.875,0.581,56,0.952
"9283",12,"1","Cell_No_1","topoisomerase inhibitor",-0.35077,-0.895,0.545,1188,1
"9284",12,"1","Cell_No_1","tubulin polymerization inhibitor",0.19434,0.488,0.989,206,0.983
"9285",12,"1","Cell_No_1","tyrosine kinase inhibitor",-0.23667,-0.606,0.92,1066,0.988
"9286",12,"1","Cell_No_1","VEGFR inhibitor",0.23593,0.595,0.949,274,0.944
"9287",12,"1","Cell_No_1","vitamin D receptor agonist",0.38211,0.972,0.473,252,1
"9288",12,"1","Cell_No_1","20_random_drugs",0.83752,2.08,0,139,0.0305
"9289",13,"-1","Cell_No_1","EGFR inhibitor",-0.37819,-0.942,0.521,911,0.998
"9290",13,"-1","Cell_No_1","Abl kinase inhibitor",-0.1968,-0.486,0.987,1039,0.984
"9291",13,"-1","Cell_No_1","acetylcholine receptor agonist",0.21239,0.564,0.935,303,0.994
"9292",13,"-1","Cell_No_1","acetylcholine receptor antagonist",-0.73475,-1.84,0.00703,1173,0.15
"9293",13,"-1","Cell_No_1","adenosine receptor antagonist",0.35921,0.946,0.49,100,0.89
"9294",13,"-1","Cell_No_1","adrenergic receptor agonist",0.31981,0.834,0.629,297,0.861
"9295",13,"-1","Cell_No_1","adrenergic receptor antagonist",-0.33946,-0.851,0.626,1105,0.995
"9296",13,"-1","Cell_No_1","AKT inhibitor",-0.37778,-0.942,0.499,966,0.998
"9297",13,"-1","Cell_No_1","ALK tyrosine kinase receptor inhibitor",-0.48019,-1.19,0.254,1134,0.942
"9298",13,"-1","Cell_No_1","androgen receptor antagonist",-0.35094,-0.883,0.572,1306,1
"9299",13,"-1","Cell_No_1","antioxidant",0.60396,1.55,0.0835,338,1
"9300",13,"-1","Cell_No_1","AP inhibitor",-0.66109,-1.69,0.0314,988,0.256
"9301",13,"-1","Cell_No_1","ATPase inhibitor",0.25342,0.654,0.871,319,0.983
"9302",13,"-1","Cell_No_1","Aurora kinase inhibitor",-0.24655,-0.629,0.902,846,0.962
"9303",13,"-1","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.33986,0.873,0.598,221,0.906
"9304",13,"-1","Cell_No_1","bacterial DNA gyrase inhibitor",-0.26452,-0.657,0.856,1171,1
"9305",13,"-1","Cell_No_1","BCL inhibitor",0.40037,1.03,0.403,1,0.858
