pert_iname,norm_cs,moa
cilastatin,0.681775,Dehydropeptidase inhibitor
cilazapril,0.60095,ACE inhibitor
cilengitide,0.365925,Integrin inhibitor
cilomilast,0.07575,Phosphodiesterase inhibitor
cilostamide,-0.002685714,Phosphodiesterase inhibitor
cilostazol,-0.054527273,Phosphodiesterase inhibitor
cimaterol,0.1121875,Adrenergic receptor agonist
cimetidine,-0.07995,Histamine receptor antagonist
cinacalcet,-0.083728571,Calcium channel activator
cinaciguat,0.331,Guanylate cyclase activator
cinanserin,0.07596,Serotonin receptor antagonist
cinchocaine,-0.3582,Sodium channel inhibitor
cinchonine,-0.06826,P-glycoprotein inhibitor
cinepazide,-0.06515,Calcium channel activator
cinnarizine,-0.292442857,Calcium channel blocker
cinobufagin,-0.216428571,Na/K-ATPase inhibitor
cinoxacin,-0.113611111,Bacterial DNA Gyrase inhibitor
ciprofibrate,0.2729,PPAR receptor agonist
ciprofloxacin,0.01288,Bacterial DNA Gyrase inhibitor
ciproxifan,0.7783,Histamine receptor antagonist
cirazoline,0.447257143,Adrenergic receptor agonist
cisapride,-0.110711765,Serotonin receptor agonist
citalopram,0.210566667,Serotonin receptor antagonist
CITCO,-0.120914286,CAR agonist
citiolone,-0.9892,Mucolytic
CL-218872,-0.166845455,GABA receptor agonist
CL-82198,-0.221055556,Metalloproteinase inhibitor
cladribine,-0.212075,Adenosine deaminase inhibitor|Ribonucleoside reductase inhibitor
clebopride,0.2622,Dopamine receptor antagonist
clemastine,0.149977778,Histamine receptor antagonist
clemizole,-0.17924,HCV inhibitor
clenbuterol,-0.052,Adrenergic receptor agonist
clidinium,-1.2361,Acetylcholine receptor antagonist
climbazole,0.067025,Enzyme inducer
clinafloxacin,-0.2678,Bacterial DNA Gyrase inhibitor
clindamycin,0.0982,Protein synthesis inhibitor
clinofibrate,0.60836,Lipase inhibitor
clioquinol,0.23606,Chelating agent
clobenpropit,-0.0371875,Histamine receptor antagonist
clobetasol,0.12469,Glucocorticoid receptor agonist
clocortolone-pivalate,-0.181927273,Steroid
clodronic-acid,0,Bone resorption inhibitor
clofarabine,-0.120322222,Ribonucleoside reductase inhibitor
clofazimine,-0.073955556,Bacterial DNA inhibitor
clofibrate,-0.2965,PPAR receptor agonist
clofibric-acid,-0.297293333,PPAR receptor agonist
clofilium,1.2811,Potassium channel antagonist
clofoctol,0.23492,Bacterial protein synthesis inhibitor
clomethiazole,0.01341,GABA receptor antagonist|GABA receptor modulator
clomifene,0.53625,Estrogen receptor antagonist
clomipramine,0.1388,Serotonin receptor antagonist
clonazepam,-0.014144444,GABA receptor agonist
clonidine,-0.086278947,Adrenergic receptor agonist
clopamide,0,Sodium/chloride cotransporter inhibitor
cloperastine,-1.02,Antitussive
clopidogrel,0.596628571,Purinergic receptor antagonist
clorgiline,0,Monoamine oxidase inhibitor
clorsulon,0,Glycolysis inhibitor
closantel,0.0835,Chitin inhibitor|NFKB inhibitor
clotrimazole,0.166057143,Cytochrome P450 inhibitor|Imidazoline ligand
cloxacillin,-0.989,Bacterial cell wall synthesis inhibitor
clozapine,0.240292308,Serotonin receptor antagonist|Dopamine receptor antagonist
CMPD-1,-0.041942857,P38 MAPK inhibitor
CNQX,0.01435,Glutamate receptor antagonist
CNX-774,0.650930769,BTK inhibitor
CO-101244,-0.511671429,Ionotropic glutamate receptor antagonist
CO-102862,-0.1592375,Sodium channel inhibitor
cobicistat,0.2119,Cytochrome P450 inhibitor
cobimetinib,1.003518182,MEK inhibitor
COL-3,-1.5663,Matrix metalloprotease inhibitor
colchicine,-0.680625,Tubulin inhibitor
colforsin,0.09852,Adenylyl cyclase activator
colforsin-daproate,0,Adenylyl cyclase activator
compound-w,-0.41775,Beta secretase inhibitor
conivaptan,-0.487275,Vasopressin receptor antagonist
copanlisib,1.428877778,PI3K inhibitor
cordycepin,0.18494,DNA inhibitor
cortisol,-1.2781,Glucocorticoid receptor agonist
cortisone,0.07625,Androgen receptor antagonist
cortisone-acetate,-0.120769231,Glucocorticoid receptor agonist
corynanthine,-0.023671429,Adrenergic receptor antagonist
cosmosiin,-0.1995,Cytochrome P450 inhibitor
costunolide,-1.3164,Telomerase inhibitor
cotinine,0.067925,Nicotinic receptor agonist
coumaric-acid,-0.485016667,Antioxidant
coumarin,-0.298,Vitamin K antagonist
coumestrol,-0.41662,Estrogen receptor agonist
coumophos,1.07685,Cholinesterase inhibitor
CP-466722,-0.214322727,ATM kinase inhibitor
CP-55940,-0.4890875,Cannabinoid receptor agonist
CP-673451,0.1874,PDGFR inhibitor
CP-724714,0.14880625,Tyrosine kinase inhibitor|EGFR inhibitor
CP-91149,0.642,Glycogen phosphorylase inhibitor
CP-93129,-0.0516,Serotonin receptor agonist
CP-94253,0.087011111,Serotonin receptor agonist
CP-945598,1.181275,Cannabinoid receptor antagonist
CPI-1189,-0.240625,TNF inhibitor
CPI-360,-0.43185,Histone lysine methyltransferase inhibitor
CPI-613,-0.4105,PDK inhibitor
crenolanib,0,PDGFR inhibitor
crizotinib,0.475029167,ALK inhibitor
cromoglicic-acid,0,Immunosuppressant
crotamiton,-0.10515,Antipruritic
CS-110266,0.59165,Dopamine receptor agonist
CS-1657,0.363671429,PARP inhibitor
CS-917,0.0473,Fructose biphosphate inhibitor
CT-7758,-0.30449,Integrin inhibitor
CTB,-0.325873333,Histone Acetyltransferase activator
CTPB,0.9134,Histone Acetyltransferase activator
CTS-1027,-0.54918,Metalloproteinase inhibitor
curcumin,-0.360314286,Cyclooxygenase inhibitor|Histone acetyltransferase inhibitor|Lipoxygenase inhibitor|NFKB inhibitor
cutamesine,-0.34285,Sigma receptor agonist
CV-1808,-0.209475,Adenosine receptor agonist
CX-4945,-0.04496,Casein kinase inhibitor
CX-516,-0.3623,Glutamate receptor antagonist
CX-5461,0.38440625,RNA polymerase inhibitor
cyanoquinoline-11,-0.427461538,Kinase inhibitor
cyclazosin,-0.515066667,Adrenergic receptor antagonist
cyclizine,-0.275916667,Histamine receptor antagonist
cyclobenzaprine,0.36282,Adrenergic receptor agonist|Serotonin receptor agonist
cycloheximide,0.3005,Protein synthesis inhibitor
cyclopamine,-0.1187625,Smoothened receptor antagonist
cyclopenthiazide,-0.128783333,Thiazide diuretic
cyclopentolate,0.04225,Acetylcholine receptor antagonist
cyclophosphamide,-0.457446667,DNA alkylating agent
cyclopiazonic-acid,-0.0565,ATPase inhibitor
cycloserine,0,Glutamate receptor agonist
cyclosporin-a,-0.220711538,Calcineurin inhibitor
cyproheptadine,-0.54509,Histamine receptor antagonist
CYT-387,-0.043554545,JAK inhibitor
CYT-997,-0.96811,Tubulin inhibitor
cytarabine,-0.160525,Ribonucleoside reductase inhibitor
cytisine,-0.395172727,Acetylcholine receptor agonist
cytochalasin-d,0.4004,Tubulin inhibitor
cytosporone-b,-0.131423077,NUR77 receptor agonist
D-4476,0.075095238,TGF-beta receptor inhibitor
D-609,-0.75985,Phospholipase inhibitor
D-64131,-0.893441667,Tubulin inhibitor
D-64406,0.080257143,PDGFR inhibitor
D-serine,0.315075,Glutamate receptor agonist
dabigatran-etexilate,-0.277422222,Thrombin inhibitor|Serine protease inhibitor
dabrafenib,-0.06481875,RAF inhibitor
dacarbazine,-0.083742857,DNA alkylating agent
dacinostat,0.637475,HDAC inhibitor
dacomitinib,0.382185714,EGFR inhibitor
dactinomycin,1.014966667,RNA polymerase inhibitor
daidzein,-0.348533333,Estrogen receptor agonist
dalargin,0.3501,Opioid receptor agonist
dalcetrapib,0.07472,Cholesterol inhibitor
dalfampridine,-0.03416,Potassium channel antagonist
daminozide,-0.60519375,KDM2A inhibitor
damnacanthal,-0.276633333,Src inhibitor
danazol,-0.43075,Estrogen receptor antagonist|Progesterone receptor agonist
danegaptide,0,Gap junction modulator
dantrolene,-0.268672727,Calcium channel blocker
dantron,0.174922222,Laxative
danusertib,0.844125,Aurora kinase inhibitor|FGFR inhibitor
dapagliflozin,-0.4042,Sodium/glucose cotransporter inhibitor
daphnetin,-0.3372,Protein kinase inhibitor
dapivirine,0.15638,Non-nucleoside reverse transcriptase inhibitor
dapsone,-0.050246154,Bacterial antifolate
DAPT-GSI-IX,0.609285714,Gamma secretase inhibitor
darapladib,0.54898,Phospholipase inhibitor
darifenacin,-0.100616667,Acetylcholine receptor antagonist
darinaparsin,-0.138635714,Apoptosis stimulant
darunavir,-0.337514286,HIV inhibitor
dasabuvir,-0.131885714,HCV inhibitor
dasatinib,1.054676923,KIT inhibitor|Bcr-Abl inhibitor|Ephrin inhibitor|PDGFR inhibitor|Src inhibitor|Tyrosine kinase inhibitor
DASB,0,Serotonin receptor antagonist
DAU-5884,-0.322183333,Acetylcholine receptor antagonist
daunorubicin,0.46866875,RNA synthesis inhibitor|Topoisomerase inhibitor
dazmegrel,0,Thromboxane synthase inhibitor
dazoxiben,-0.065477778,Thromboxane synthase inhibitor
DBeQ,-0.081414286,ATPase inhibitor
DCPIB,-0.126822222,Chloride channel blocker|Gap junction modulator|Glutamate inhibitor
DDR1-IN-1,0,Discoidin domain receptor inhibitor
debrisoquine,0.07145,Norepinephrine inhibitor
decafluorobutane,-0.154166667,Contrast agent
decitabine,-0.241784211,DNA inhibitor
defactinib,0.030216667,Focal adhesion kinase inhibitor
deferasirox,0.349783333,Chelating agent
deferiprone,-0.15905,Chelating agent
deferoxamine-mesylate,-1.5988,Chelating agent|Antimetabolite|Beta amyloid inhibitor|Iron absorption inhibitor
deflazacort,-0.7105,Glucocorticoid receptor agonist
deforolimus,1.59574,MTOR inhibitor
deguelin,0.2439625,NADPH inhibitor
dehydrocholate,0.06025,Choleretic agent
dehydroepiandrosterone,0.398928571,Protein synthesis stimulant
delanzomib,0.09569,Proteasome inhibitor
delapril,-0.82755,ACE inhibitor
delcorine,-0.071988889,Antiarrhythmic|Ganglionic blocker
delivert,-0.72504,Angiotensin receptor agonist
deltaline,-0.6951125,Acetylcholine receptor antagonist
demecarium,0.90165,Acetylcholinesterase inhibitor
denbufylline,0.082155556,Phosphodiesterase inhibitor
deoxycorticosterone-acetate,-0.030975,Progestogen hormone
dephostatin,-0.514916667,Tyrosine phosphatase inhibitor
depomedrol,-0.455285714,Glucocorticoid receptor agonist
deptropine,0,Histamine receptor antagonist
depudecin,-0.15112,HDAC inhibitor
dequalinium,-0.370077778,PKC inhibitor
deracoxib,0.002314286,Cyclooxygenase inhibitor
deserpidine,-1.1264,ACE inhibitor
desipramine,0.1114,Tricyclic antidepressant
desloratadine,0.81522,Histamine receptor antagonist
desmethylclozapine,0.22887,Acetylcholine receptor agonist
desmopressin-acetate,-0.390228571,Vasopressin receptor agonist
desoxycortone,-0.39609,Mineralocorticoid receptor agonist
desoxypeganine,0.078166667,Acetylcholinesterase inhibitor|Monoamine oxidase inhibitor
desvenlafaxine,-0.099633333,Serotonin receptor antagonist
devazepide,-0.213233333,CCK receptor antagonist
dexamethasone,0.05298,Glucocorticoid receptor agonist
dexamethasone-acetate,0.2636,Glucocorticoid receptor agonist|Corticosteroid agonist|Cytochrome P450 inhibitor
dexbrompheniramine,-0.34756,Histamine receptor antagonist
dexchlorpheniramine,0.029066667,Histamine receptor antagonist
dexfenfluramine,-0.348209091,Serotonin receptor agonist
dexketoprofen,0.04125,Cyclooxygenase inhibitor
dexloxiglumide,0.849066667,CCK receptor antagonist
dexniguldipine,-0.086955556,Calmodulin inhibitor
dextrorphan,0.689,Glutamate receptor antagonist
DG-041,-0.064716667,Prostanoid receptor antagonist
DH-97,-0.149742857,Melatonin receptor antagonist
diacerein,0.0979375,Interleukin inhibitor
diazepam,-0.054433333,Benzodiazepine receptor agonist
diazoxide,-0.342007692,Potassium channel activator
dibenzepin,-0.2517125,Norepinephrine inhibitor
dibenzoylmethane,-0.190716667,Carcinogen
dibutyrylcyclic-gmp,-0.311275,CGMP analog
dichloroacetic-acid,0.734966667,PDK inhibitor
dichlorobenzamil,1.21786,Sodium channel inhibitor
dichlorodiamine-platinum,-1.2876,Carcinogen
dichlorvos,-0.8772,Acetylcholinesterase inhibitor
diclofenac,-0.139541667,Cyclooxygenase inhibitor
diclofenamide,-0.53905,Carbonic anhydrase inhibitor
diclofensine,-0.14112,Dopamine receptor antagonist
dicloxacillin,-0.097166667,Bacterial cell wall synthesis inhibitor
dicoumarol,0.524571429,NADPH inhibitor
dictamnine,0.411775,Furoquinoline alkaloid
dicyclohexylurea,-0.526475,Epoxide hydolase inhibitor
dicycloverine,0.269525,Acetylcholine receptor antagonist
didanosine,0.5008,Nucleoside reverse transcriptase inhibitor
dideoxyadenosine,-0.43492,Nucleoside reverse transcriptase inhibitor
dieldrin,0.291433333,Enhancer of synaptic activity
dienestrol,-0.481788889,Estrogen receptor agonist
dienogest,0.092990909,Progesterone receptor agonist
diethylcarbamazine,-0.401472727,Lipoxygenase inhibitor
diethyltoluamide,-0.1054,"DEET, activator of fly antenna ionotropic receptor IR40a"
diflorasone,-0.41235,Glucocorticoid receptor agonist
diflunisal,0.117375,Prostanoid receptor antagonist
digitoxigenin,0.240514286,Na/K-ATPase inhibitor
digitoxin,-0.1763125,Na/K-ATPase inhibitor
digoxigenin,-0.323871429,Na/K-ATPase inhibitor
digoxin,-0.361823529,Na/K-ATPase inhibitor
dihydrexidine,0.368542857,Dopamine receptor agonist
dihydrocapsaicin,0,TRPV agonist
dihydrodeoxygedunin,-0.183,Growth factor receptor activator
dihydrosamidin,-0.1876375,Nitric oxide production inhibitor|Phospholipase inhibitor|Platelet activating factor receptor antagonist
dihydroxyphenylglycine,0.342966667,Glutamate receptor agonist
dilazep,-0.363355556,Adenosine receptor antagonist
diloxanide,-0.351657143,Protein synthesis inhibitor
diltiazem,0.1506,Calcium channel blocker
dimaprit,0,Histamine receptor agonist
dimenhydrinate,-0.45255,Histamine receptor antagonist
dimercaptosuccinic-acid,-0.140733333,Chelating agent
dimesna,-0.01625,Tubulin inhibitor
dimethyl-fumarate,0.097025,NRF2 activator|KEAP1 ligand|NFKB inhibitor
dimetridazole,0.8885,Bacterial DNA inhibitor
diminazene-aceturate,-0.44992,ACE inhibitor|DNA intercalating agent|Topoisomerase inhibitor
dimpylate,-0.625933333,Acetylcholinesterase inhibitor
dinaciclib,-0.032983333,CDK inhibitor
dinoprost,-0.063966667,Prostacyclin analog
dinoprostone,-0.220833333,Prostanoid receptor agonist
dioscin,1.26175,Apoptosis stimulant
diosmin,-0.26899,Aryl hydrocarbon receptor agonist|Capillary stabilizing agent
dioxybenzone,0.3553875,Topical sunscreen agent
diperodon,0,Anesthetic - local
diphemanil,-0.315557143,Acetylcholine receptor antagonist
diphencyprone,-0.781466667,Immunostimulant
diphenhydramine,-0.189175,Histamine receptor antagonist
diphenidol,-0.22406,Acetylcholine receptor agonist
diphenoxylate,-0.341625,Opioid receptor agonist
diphenyleneiodonium,0.783316667,Nitric oxide synthase inhibitor
diphenylpyraline,0.19925,Dopamine receptor antagonist
dipivefrine,-0.0034,Adrenergic receptor agonist
dipraglurant,-0.05315,Glutamate receptor antagonist
dipropyl-5ct,-0.266175,Serotonin receptor agonist
dipropyl-dopamine,-0.01446,Dopamine receptor agonist
diprotin-a,-0.380275,Dipeptidyl peptidase inhibitor
dipyridamole,-0.09862,Phosphodiesterase inhibitor
dirithromycin,0.6977,Bacterial 50S ribosomal subunit inhibitor
disopyramide,-0.37561,Sodium channel inhibitor
disulfiram,-0.3797625,Aldehyde dehydrogenase inhibitor|DNA methyltransferase inhibitor|TRPV agonist
ditolylguanidine,0.084522222,Sigma receptor agonist
DL-PDMP,0.14992,Glucosyltransferase inhibitor
DMAB-anabaseine,0.067222222,Adrenergic receptor agonist
DMBI,0.806385714,PDGFR inhibitor|VEGFR inhibitor
DMH1,-0.58085,ALK inhibitor
DMP-543,0.014,Acetylcholine receptor agonist
DMP-777,0.011363636,Elastase inhibitor
dobutamine,-0.3127,Adrenergic receptor agonist
docetaxel,-0.117575,Tubulin inhibitor
doconexent,-0.413781818,PPAR receptor agonist
docosatrienoic-acid,-0.0031375,LTB4 inhibitor
dofequidar,-0.07075,MRP inhibitor|P-glycoprotein inhibitor
dofetilide,0.4308,Potassium channel antagonist
dolasetron,-0.284378571,Serotonin receptor antagonist
dolastatin-10,-1.274625,Tubulin inhibitor|Immunostimulant
dolutegravir,0.21595,HIV inhibitor
domperidone,-0.5625125,Dopamine receptor antagonist
donepezil,-0.034058333,Acetylcholinesterase inhibitor
donitriptan,-0.334314286,Serotonin receptor agonist
dopamine,-0.2042,Dopamine receptor agonist
doramapimod,-0.379282353,P38 MAPK inhibitor
dorsomorphin,0.48635625,AMPK inhibitor
dorzolamide,-0.343633333,Carbonic anhydrase inhibitor
dosulepin,0.114844444,Norepinephrine inhibitor|Serotonin reuptake inhibitor|Tricyclic antidepressant
dovitinib,0.308692857,EGFR inhibitor|FGFR inhibitor|FLT3 inhibitor|PDGFR inhibitor|VEGFR inhibitor
doxapram,0.16761,Potassium channel antagonist
doxazosin,-0.17546,Adrenergic receptor antagonist
doxepin,-0.397091667,Histamine receptor antagonist
doxifluridine,0.025733333,Thymidylate synthase inhibitor
doxofylline,-0.287133333,Adenosine receptor antagonist
doxorubicin,0.534154545,Topoisomerase inhibitor
doxycycline,0.120285714,Bacterial 30S ribosomal subunit inhibitor
doxylamine,-0.4103,Histamine receptor antagonist
DPCPX,0.48524,Adenosine receptor antagonist
DPI-201106,0.063490909,Sodium channel activator
dpn,-0.2639,Estrogen receptor agonist
DPO-1,-0.2667625,Potassium channel antagonist
DPPE,0.176971429,Histamine receptor antagonist
DR-2313,-0.2554,PARP inhibitor
dronedarone,0,Adrenergic receptor antagonist
droperidol,-0.043421429,Dopamine receptor antagonist
dropropizine,-0.095666667,Antitussive
drospirenone,-0.326166667,Mineralocorticoid receptor antagonist
drotaverine,1.5027,Phosphodiesterase inhibitor
droxidopa,0,Norepinephrine inhibitor
droxinostat,-0.4021375,HDAC inhibitor
DU-728,0.164725,Structural glycoprotein antagonist
dubinidine,0.7478,Antiepileptic
duloxetine,-0.154066667,Norepinephrine inhibitor|Serotonin reuptake inhibitor
DUP-697,0.584616667,Cyclooxygenase inhibitor
dutasteride,-0.300575,5-alpha reductase inhibitor
DY-131,0.374142857,Estrogen receptor agonist
dyclonine,-0.5084,Sodium channel inhibitor
dydrogesterone,-0.3785,Progesterone receptor agonist
dynasore,0.61635,Dynamin inhibitor
dyphylline,1.1164,Adenosine receptor antagonist|Phosphodiesterase inhibitor
E-2012,-0.3623,Gamma secretase inhibitor
E-4031,-0.272214286,Potassium channel antagonist
E-7438,-0.31699375,Histone lysine methyltransferase inhibitor
E-7449,1.4904,PARP inhibitor
ebelactone-b,-0.2666625,Lipase inhibitor
EBPC,0.343528571,Aldose reductase inhibitor
ebselen,0.1048375,Cyclooxygenase inhibitor|Glutathione peroxidase agonist|H+/K+-ATPase inhibitor|Nitric oxide synthase inhibitor
ecabet,0.8708,Gastrin inhibitor|Urease inhibitor
econazole,-0.06299375,Lanosterol demethylase inhibitor|Bacterial cell wall synthesis inhibitor|Sterol demethylase inhibitor
ecopipam,0.418955556,Dopamine receptor antagonist
edaravone,-0.43565625,Nootropic agent
edoxaban,0.4474,Coagulation factor inhibitor
edoxudine,0.032366667,DNA inhibitor
edrophonium,0.47225,Acetylcholinesterase inhibitor
efaproxiral,-0.603316667,Haemoglobin oxygen release stimulant
efatutazone,-0.2314,PPAR receptor agonist
efavirenz,0.19138,HIV inhibitor
eflornithine,-0.1482,Ornithine decarboxylase inhibitor
EGF-816,0.6031,EGFR inhibitor
EHNA,-0.45496,Adenosine deaminase inhibitor
EI-231,0.20655,Casein kinase inhibitor
EI-247,-0.425533333,IGF-1 inhibitor
EI-273,-0.042885714,PKC inhibitor
EI1,-0.033,Histone lysine methyltransferase inhibitor
eicosatetraynoic-acid,-0.2394625,Cyclooxygenase inhibitor|Lipoxygenase inhibitor
eicosatrienoic-acid,-0.317983333,Vasodilator
elacridar,0.22708,P-glycoprotein inhibitor
elesclomol,0.011721429,Oxidizing agent
eliprodil,0.171375,Glutamate receptor antagonist
ellagic-acid,0.032577778,Glutathione transferase inhibitor|Aldose reductase inhibitor|Beta secretase inhibitor|HCV inhibitor|HIV inhibitor|Quorum sensing signaling modulator|Reverse transcriptase inhibitor
ellipticine,0.349271429,Topoisomerase inhibitor
eltrombopag,0,Thrombopoietin receptor agonist
elvitegravir,0.346657143,HIV inhibitor
embelin,0.0354625,HCV inhibitor|XIAP inhibitor
EMD-1214063,-0.4004,HGF receptor inhibitor
EMD-386088,0.137466667,Serotonin receptor agonist
EMD-53998,0.1169625,Phosphodiesterase inhibitor
EMD-84,-0.41075,Angiotensin receptor antagonist
emedastine,-0.05702,Histamine receptor antagonist
emetine,0.18157,Protein synthesis inhibitor
EMF-BCA1-57,0.0754,Caspase inhibitor
EMF-BCA1-60,-0.378185714,Caspase inhibitor
EMF-BCA1-64,-0.241527273,Caspase inhibitor
emodic-acid,0.4803,Laxative
emodin,0.34665,11-beta-HSD1 inhibitor
empagliflozin,-0.14944,Sodium channel inhibitor
emtricitabine,-0.255825,Nucleoside reverse transcriptase inhibitor
enalapril,-0.085475,ACE inhibitor
enalaprilat,0.32862,ACE inhibitor
endo-IWR-1,0.282646667,PARP inhibitor
ENMD-2076,0.8994875,Aurora kinase inhibitor|FLT3 inhibitor|VEGFR inhibitor
enobosarm,0.3368,Androgen receptor antagonist
enoxacin,0.089111111,Bacterial DNA Gyrase inhibitor
enoximone,-1.07065,Phosphodiesterase inhibitor
enoxolone,-0.11688,Gap junction modulator
enprofylline,0.0532,Phosphodiesterase inhibitor
enrofloxacin,0.091142857,Bacterial DNA inhibitor
entacapone,-0.1807,Catechol O methyltransferase inhibitor
entecavir,-0.391411111,DNA inhibitor|Reverse transcriptase inhibitor
entinostat,0.019717647,HDAC inhibitor
enzalutamide,-0.160246667,Androgen receptor antagonist
enzastaurin,-0.612820833,PKC inhibitor
EO-1428,0.37714,P38 MAPK inhibitor
eperezolid,-0.25395,Bacterial 30S ribosomal subunit inhibitor
epibatidine,0.0335,Acetylcholine receptor agonist
epicatechin,0.540725,Bacterial DNA inhibitor
epinastine,-0.636625,Histamine receptor antagonist
epinephrine,0.099516667,Adrenergic receptor agonist|Neurotransmitter
epirizole,0.051088889,Cyclooxygenase inhibitor
epirubicin,0.76996875,Topoisomerase inhibitor
epitiostanol,-0.348225,Androgen receptor agonist
eplerenone,-0.639716667,Cytochrome P450 inhibitor
epothilone,-0.15855,Tubulin inhibitor
epothilone-a,-0.312742857,Tubulin inhibitor
epothilone-b,-0.2524375,Tubulin inhibitor
epoxycholesterol,-0.112283333,LXR agonist
eprosartan,-0.25926,Angiotensin receptor antagonist
eptifibatide,-0.75804,Platelet aggregation inhibitor
EPZ-004777,0.2636,DOT1L inhibitor
EPZ-005687,-0.54175,Histone lysine methyltransferase inhibitor
EPZ-015666,-0.01586,PRMT inhibitor
EPZ-020411,0.0735,PRMT inhibitor
EPZ-5676,0.028833333,DOT1L inhibitor
equilin,-0.494188889,Estrogen receptor agonist
equol,-0.076436364,Estrogen receptor agonist
ER-27319,0.983785714,Syk inhibitor
erastin,0.182635714,Ion channel antagonist
erbstatin-analog,-1.03932,EGFR inhibitor|Tyrosine kinase inhibitor
ercalcitriol,0.2258,Vitamin D receptor agonist
ergocornine,0.16034,Dopamine receptor agonist
ergocryptine,-0.2019125,Dopamine receptor agonist
ergometrine,-0.283916667,Adrenergic receptor agonist|Serotonin receptor agonist
eriodictyol,-0.4819875,Cytochrome P450 inhibitor
erlotinib,0.621007407,EGFR inhibitor
erteberel,-0.6762625,Estrogen receptor agonist
erythromycin,-0.201554545,NFKB inhibitor
erythromycin-estolate,-0.085444444,Bacterial 50S ribosomal subunit inhibitor
erythromycin-ethylsuccinate,-0.205,Cytochrome P450 inhibitor|Motilin receptor agonist|NFKB inhibitor|Protein synthesis inhibitor
erythrosine,0.686983333,Coloring agent
esatenolol,-0.4776,Adrenergic receptor antagonist
escitalopram,-0.109453846,Selective serotonin reuptake inhibitor (SSRI)
esculin,-0.145014286,Antioxidant
eserine,-0.6114,Cholinesterase inhibitor
esmolol,0.2567,Adrenergic receptor antagonist
esomeprazole,-0.837416667,Proton pump inhibitor
estradiol,-0.3588,Estrogen receptor agonist
estradiol-cypionate,-0.337285714,Estrogen receptor agonist
estramustine,-0.723457143,DNA inhibitor
estramustine-phosphate,-0.635116667,DNA inhibitor|DNA alkylating agent|Estrogen receptor agonist|Tubulin inhibitor
estriol,0.41605,Estrogen receptor agonist
estrone,-0.134971429,Estrogen receptor agonist
estropipate,-0.366546667,Estrogen receptor agonist
etacrynic-acid,-0.153722222,Sodium channel inhibitor
etamivan,-0.005455556,Respiratory stimulant
etamsylate,-0.7334,Haemostatic agent
etanidazole,-0.44538,Bacterial cell wall synthesis inhibitor
etazolate,0.045216667,Phosphodiesterase inhibitor
ethaverine,0.124266667,Calcium channel blocker
ethionamide,-0.9204,Mycolic synthesis inhibitor
ethisterone,0.098066667,Progestogen hormone
ethoprop,-0.163766667,Acetylcholinesterase inhibitor
ethosuximide,0,Succinimide antiepileptic
ethotoin,-0.174466667,Hydantoin antiepileptic
ethylenediaminetetraacetic-acid,-0.086133333,PKC inhibitor
ethylestrenol,0.287533333,Progesterone receptor agonist
ethynodiol,0,Steroidal progestin
eticlopride,0.250375,Dopamine receptor antagonist
etidronic-acid,0,Bone resorption inhibitor
etifenin,-0.0703125,Compound used in hepatobiliary scans of the liver
etilefrine,-0.496966667,Adrenergic receptor agonist
etiocholanolone,-0.1523,GABA receptor antagonist
etizolam,0.11624,Benzodiazepine receptor agonist
etodolac,-0.044433333,Cyclooxygenase inhibitor
etofenamate,0.11364,Cyclooxygenase inhibitor
etofylline,0.4127,Adenosine receptor antagonist
etofylline-clofibrate,-0.126683333,Platelet aggregation inhibitor|Lipase clearing factor inhibitor
etomidate,0,Membrane integrity inhibitor|GABA receptor modulator|Membrane permeability inhibitor
etomoxir,0.115425,Carnitine palmitoyltransferase inhibitor
etoposide,0.578857143,Topoisomerase inhibitor
etoricoxib,-0.0569,Cyclooxygenase inhibitor
ETP-46464,1.5313,ATR kinase inhibitor
etravirine,-0.090322222,Non-nucleoside reverse transcriptase inhibitor
eucatropine,0.9873,Acetylcholine receptor antagonist
eugenitol,0.066244444,Androgen receptor antagonist|Bacterial quorum sensing inhibitor|Chromone|Monoamine oxidase inhibitor
eugenol,-0.128744444,Androgen receptor antagonist
everolimus,0.519741176,MTOR inhibitor
evodiamine,-0.275825,ATPase inhibitor|TRPV agonist
evoxine,-0.283614286,Furoquinoline alkaloid
EVP-6124,-0.1145375,Acetylcholine receptor agonist
EX-527,0.140625,SIRT inhibitor
exalamide,0.007485714,Membrane integrity inhibitor
exemestane,-0.41324,Aromatase inhibitor
exherin,0.1588125,Cadherin antagonist
exifone,-0.28798,Nootropic agent
EXO-1,-0.210642857,ARF inhibitor
ezetimibe,0.332845455,Cholesterol inhibitor|Niemann-Pick C1-like 1 protein antagonist
fadrozole,0.108714286,Aromatase inhibitor
famciclovir,0.2013,DNA inhibitor
famotidine,-0.0897875,Histamine receptor antagonist
famprofazone,-0.8876,Cyclooxygenase inhibitor
fananserin,0.12236,Dopamine receptor antagonist|Serotonin receptor antagonist
farnesol,-0.616375,FXR agonist|Monoamine oxidase inhibitor|NFKB activator|PPAR receptor agonist
faropenem,-0.356971429,Lactamase inhibitor
fasudil,0.014345455,Rho associated kinase inhibitor
fatostatin,-0.41243,SREBP inhibitor
favipiravir,0,RNA polymerase inhibitor
FCCP,-0.12284,Mitochondrial oxidative phosphorylation uncoupler
fdcyd,0.398333333,DNA inhibitor
febuxostat,0.05894,Xanthine oxidase inhibitor
felbamate,-0.261436364,Glutamate receptor antagonist
felbinac,-0.473575,Cyclooxygenase inhibitor
