"","pert_iname","norm_cs","moa"
"884","cefixime",0.02518,"Bacterial cell wall synthesis inhibitor"
"885","cefmetazole",0,"Bacterial cell wall synthesis inhibitor"
"886","cefoperazone",0.116666666666667,"Bacterial cell wall synthesis inhibitor"
"887","ceforanide",-0.312666666666667,"Penicillin binding protein inhibitor"
"888","cefotetan",-0.517727272727273,"Bacterial cell wall synthesis inhibitor"
"889","cefotiam",-0.2423,"Bacterial cell wall synthesis inhibitor"
"890","cefoxitin",-0.237783333333333,"Bacterial cell wall synthesis inhibitor"
"891","cefozopran",-0.2436,"Bacterial cell wall synthesis inhibitor"
"892","cefuroxime",0.6089,"Bacterial cell wall synthesis inhibitor"
"893","celastrol",-0.64384,"Anti-inflammatory|Antioxidant|HSP inhibitor|NFKB inhibitor|Topoisomerase inhibitor"
"894","celecoxib",0.0143307692307692,"Cyclooxygenase inhibitor"
"895","celiprolol",-0.53185,"Adrenergic receptor antagonist"
"896","CEP-32496",-0.963766666666667,"RAF inhibitor"
"897","CEP-33779",1.12215,"JAK inhibitor"
"898","CEP-37440",-0.0729545454545454,"ALK inhibitor"
"899","cephaeline",0.7046,"Protein synthesis inhibitor"
"900","cephalexin",0.1889,"Bacterial cell wall synthesis inhibitor"
"901","cephalotaxine",-0.5366,"Protein synthesis inhibitor"
"902","cephalothin",-1.0747,"Bacterial cell wall synthesis inhibitor"
"903","cepharanthine",0.3614625,"NFKB inhibitor"
"904","ceramide",0.16495,"Serine/threonine protein phosphatase activator"
"905","cercosporin",1.20737142857143,"Photoactivated toxin"
"906","ceritinib",0.070625,"ALK inhibitor"
"907","cerivastatin",0.36002,"HMGCR inhibitor"
"908","cerulenin",1.45922307692308,"Fatty acid synthase inhibitor"
"909","cetirizine",-0.0884777777777778,"Histamine receptor antagonist"
"910","cetraxate",0.2477,"Mucus protecting agent"
"911","cevimeline",-0.02378,"Acetylcholine receptor agonist"
"912","CFI-400945",0.60875,"Serine/threonine kinase inhibitor"
"913","CFM-1571",-0.604,"Guanylate cyclase activator"
"914","CG-930",-0.819691666666667,"JNK inhibitor"
"915","CGH-2466",-0.44155,"Adenosine receptor antagonist"
"916","CGK-733",0.957672222222222,"ATM kinase inhibitor|ATR kinase inhibitor"
"917","CGP-12177",-0.23,"Adrenergic receptor agonist"
"918","CGP-13501",0.00407777777777779,"GABA receptor antagonist"
"919","CGP-20712",0.15568,"Adrenergic receptor antagonist"
"920","CGP-37157",-0.459057142857143,"Calcium channel blocker|Mitochondrial Na+/Ca2+ exchanger antagonist|Sodium/calcium exchange inhibitor"
"921","CGP-52411",0.0689833333333333,"EGFR inhibitor"
"922","CGP-52432",-0.55875,"GABA receptor antagonist"
"923","CGP-53353",0.1592875,"EGFR inhibitor|PKC inhibitor"
"924","CGP-54626",0.149528571428571,"GABA receptor antagonist"
"925","CGP-55845",-0.3558875,"GABA receptor antagonist"
"926","CGP-57380",0.764155555555556,"MAP kinase inhibitor"
"927","CGP-60474",-0.0126357142857143,"CDK inhibitor"
"928","CGP-7930",-0.07007,"GABA receptor antagonist|GABA receptor agonist"
"929","CGS-12066B",0.00448333333333336,"Serotonin receptor agonist"
"930","CGS-15943",0.742175,"Adenosine receptor antagonist"
"931","CGS-20625",-0.07145,"Benzodiazepine receptor agonist"
"932","CGS-21680",-0.40979,"Adenosine receptor agonist"
"933","CH-223191",0,"Aryl hydrocarbon receptor antagonist"
"934","chaetocin",0.211233333333333,"Histone lysine methyltransferase inhibitor"
"935","chelerythrine",0.354492857142857,"Protein kinase inhibitor"
"936","chelidonine",0.297271428571429,"Tubulin inhibitor"
"937","CHEMBL-1222381",-1.19303333333333,"Neural stem cell inducer"
"938","CHEMBL-374350",0.406807142857143,"NFKB inhibitor"
"939","chenodiol",-0.554575,"11-beta-HSD1 inhibitor"
"940","CHIR-99021",0.1339,"GSK inhibitor"
"941","chlorambucil",-0.05581,"DNA inhibitor"
"942","chlorcyclizine",-0.8344,"Histamine receptor antagonist"
"943","chlordiazepoxide",0.7335,"Benzodiazepine receptor agonist"
"944","chlorhexidine",1.6088,"Bacterial membrane integrity inhibitor"
"945","chlormezanone",-0.38216,"GABA receptor antagonist"
"946","chloroform",0,"Solvent"
"947","chlorogenic-acid",-0.386975,"Antioxidant"
"948","chloropyramine",0,"Histamine receptor antagonist"
"949","chloroquine",-0.497105882352941,"Antimalarial"
"950","chlorothiazide",0.26455,"Diuretic"
"951","chlorotrianisene",-0.3445,"Estrogenic hormone"
"952","chloroxine",0.54926,"Opioid receptor antagonist"
"953","chlorphensin",-1.0154,"Muscle relaxant"
"954","chlorpropamide",0,"ATP channel blocker"
"955","chlorpropham",0,"Antiviral"
"956","chlorpyrifos",0.30845,"Acetylcholinesterase inhibitor"
"957","chlortalidone",-0.330133333333333,"Carbonic anhydrase inhibitor"
"958","chlorzoxazone",-0.95015,"Bacterial 30S ribosomal subunit inhibitor"
"959","cholic-acid",-0.3565375,"Bile acid"
"960","choline-alfoscerate",-0.606925,"Acetylcholine receptor agonist|Acetylcholine precursor|Membrane permeability enhancer"
"961","chromanol",-0.472371428571429,"Potassium channel antagonist"
"962","chromomycin-a3",-1.36094285714286,"DNA binding agent"
"963","chrysenequinone",1.7708,"DNA mismatch binding"
"964","chrysin",0.0393333333333334,"Breast cancer resistance protein inhibitor"
"965","CI-966",-0.464023076923077,"GAT inhibitor"
"966","CI-976",-0.0454285714285714,"ACAT inhibitor"
"967","cianidanol",-0.463416666666667,"Fatty acid synthase inhibitor"
"968","ciclacillin",-0.0657142857142857,"Bacterial cell wall synthesis inhibitor"
"969","ciclesonide",0.66255,"Glucocorticoid receptor agonist"
"970","ciclopirox",-0.223066666666667,"Membrane integrity inhibitor"
"971","CID-5458317",1.5267,"MAP kinase inhibitor"
"972","ciglitazone",-0.311133333333333,"PPAR receptor agonist"
"973","cilastatin",-0.194875,"Dehydropeptidase inhibitor"
"974","cilazapril",0,"ACE inhibitor"
"975","cilengitide",0.3394625,"Integrin inhibitor"
"976","cilomilast",0.315433333333333,"Phosphodiesterase inhibitor"
"977","cilostamide",-0.118514285714286,"Phosphodiesterase inhibitor"
"978","cilostazol",-0.413163636363636,"Phosphodiesterase inhibitor"
"979","cimaterol",-0.3391625,"Adrenergic receptor agonist"
"980","cimetidine",0.0972166666666667,"Histamine receptor antagonist"
"981","cinacalcet",-0.630871428571429,"Calcium channel activator"
"982","cinaciguat",-0.153071428571429,"Guanylate cyclase activator"
"983","cinanserin",-0.48186,"Serotonin receptor antagonist"
"984","cinchocaine",-0.2303,"Sodium channel inhibitor"
"985","cinchonine",-0.37114,"P-glycoprotein inhibitor"
"986","cinepazide",-0.434483333333333,"Calcium channel activator"
"987","cinnarizine",-0.393828571428571,"Calcium channel blocker"
"988","cinobufagin",0.772814285714286,"Na/K-ATPase inhibitor"
"989","cinoxacin",-0.0959777777777778,"Bacterial DNA Gyrase inhibitor"
"990","ciprofibrate",-0.5015,"PPAR receptor agonist"
"991","ciprofloxacin",-0.6324,"Bacterial DNA Gyrase inhibitor"
"992","ciproxifan",-1.0767,"Histamine receptor antagonist"
"993","cirazoline",-0.469414285714286,"Adrenergic receptor agonist"
"994","cisapride",-0.246511764705882,"Serotonin receptor agonist"
"995","citalopram",-0.2524,"Serotonin receptor antagonist"
"996","CITCO",0.111685714285714,"CAR agonist"
"997","citiolone",-1.0794,"Mucolytic"
"998","CL-218872",-0.253845454545455,"GABA receptor agonist"
"999","CL-82198",-0.301311111111111,"Metalloproteinase inhibitor"
"1000","cladribine",0.07955,"Adenosine deaminase inhibitor|Ribonucleoside reductase inhibitor"
"1001","clebopride",-0.219816666666667,"Dopamine receptor antagonist"
"1002","clemastine",-0.0332444444444444,"Histamine receptor antagonist"
"1003","clemizole",-0.51238,"HCV inhibitor"
"1004","clenbuterol",-0.102844444444444,"Adrenergic receptor agonist"
"1005","clidinium",0,"Acetylcholine receptor antagonist"
"1006","climbazole",-0.2571,"Enzyme inducer"
"1007","clinafloxacin",-0.5395,"Bacterial DNA Gyrase inhibitor"
"1008","clindamycin",0.0524333333333333,"Protein synthesis inhibitor"
"1009","clinofibrate",-0.48292,"Lipase inhibitor"
"1010","clioquinol",-0.41884,"Chelating agent"
"1011","clobenpropit",0.142925,"Histamine receptor antagonist"
"1012","clobetasol",0.27408,"Glucocorticoid receptor agonist"
"1013","clocortolone-pivalate",-0.0301090909090909,"Steroid"
"1014","clodronic-acid",0,"Bone resorption inhibitor"
"1015","clofarabine",-0.0281333333333333,"Ribonucleoside reductase inhibitor"
"1016","clofazimine",0.8854,"Bacterial DNA inhibitor"
"1017","clofibrate",-0.763975,"PPAR receptor agonist"
"1018","clofibric-acid",-0.207466666666667,"PPAR receptor agonist"
"1019","clofilium",0.67645,"Potassium channel antagonist"
"1020","clofoctol",0.17554,"Bacterial protein synthesis inhibitor"
"1021","clomethiazole",-0.13411,"GABA receptor antagonist|GABA receptor modulator"
"1022","clomifene",0.238866666666667,"Estrogen receptor antagonist"
"1023","clomipramine",-0.463333333333333,"Serotonin receptor antagonist"
"1024","clonazepam",0.6732,"GABA receptor agonist"
"1025","clonidine",-0.532626315789474,"Adrenergic receptor agonist"
"1026","clopamide",0.10315,"Sodium/chloride cotransporter inhibitor"
"1027","cloperastine",0,"Antitussive"
"1028","clopidogrel",0.126642857142857,"Purinergic receptor antagonist"
"1029","clorgiline",0,"Monoamine oxidase inhibitor"
"1030","clorsulon",0,"Glycolysis inhibitor"
"1031","closantel",0.25795,"Chitin inhibitor|NFKB inhibitor"
"1032","clotrimazole",1.03002857142857,"Cytochrome P450 inhibitor|Imidazoline ligand"
"1033","cloxacillin",0,"Bacterial cell wall synthesis inhibitor"
"1034","clozapine",0.0318692307692308,"Serotonin receptor antagonist|Dopamine receptor antagonist"
"1035","CMPD-1",0.844057142857143,"P38 MAPK inhibitor"
"1036","CNQX",-0.70135,"Glutamate receptor antagonist"
"1037","CNX-774",1.47616923076923,"BTK inhibitor"
"1038","CO-101244",-0.461714285714286,"Ionotropic glutamate receptor antagonist"
"1039","CO-102862",-0.6601,"Sodium channel inhibitor"
"1040","cobicistat",-0.05345,"Cytochrome P450 inhibitor"
"1041","cobimetinib",-0.0182,"MEK inhibitor"
"1042","COL-3",1.0189,"Matrix metalloprotease inhibitor"
"1043","colchicine",0.229175,"Tubulin inhibitor"
"1044","colforsin",-0.35116,"Adenylyl cyclase activator"
"1045","colforsin-daproate",0,"Adenylyl cyclase activator"
"1046","compound-w",-0.5165,"Beta secretase inhibitor"
"1047","conivaptan",0.2374625,"Vasopressin receptor antagonist"
"1048","copanlisib",-0.533577777777778,"PI3K inhibitor"
"1049","cordycepin",-0.82456,"DNA inhibitor"
"1050","cortisol",-1.2022,"Glucocorticoid receptor agonist"
"1051","cortisone",-0.3961,"Androgen receptor antagonist"
"1052","cortisone-acetate",-0.455146153846154,"Glucocorticoid receptor agonist"
"1053","corynanthine",-0.119471428571429,"Adrenergic receptor antagonist"
"1054","cosmosiin",-0.3231,"Cytochrome P450 inhibitor"
"1055","costunolide",1.17765,"Telomerase inhibitor"
"1056","cotinine",0.051725,"Nicotinic receptor agonist"
"1057","coumaric-acid",-0.694683333333333,"Antioxidant"
"1058","coumarin",-0.291316666666667,"Vitamin K antagonist"
"1059","coumestrol",-0.0939,"Estrogen receptor agonist"
"1060","coumophos",-0.53955,"Cholinesterase inhibitor"
"1061","CP-466722",0.739090909090909,"ATM kinase inhibitor"
"1062","CP-55940",0.2331,"Cannabinoid receptor agonist"
"1063","CP-673451",-1.3981,"PDGFR inhibitor"
"1064","CP-724714",0.0556625,"Tyrosine kinase inhibitor|EGFR inhibitor"
"1065","CP-91149",0.52595,"Glycogen phosphorylase inhibitor"
"1066","CP-93129",-0.3225375,"Serotonin receptor agonist"
"1067","CP-94253",-0.131088888888889,"Serotonin receptor agonist"
"1068","CP-945598",-0.714975,"Cannabinoid receptor antagonist"
"1069","CPI-1189",-0.2614,"TNF inhibitor"
"1070","CPI-360",-0.96365,"Histone lysine methyltransferase inhibitor"
"1071","CPI-613",-0.609,"PDK inhibitor"
"1072","crenolanib",0,"PDGFR inhibitor"
"1073","crizotinib",0.5254375,"ALK inhibitor"
"1074","cromoglicic-acid",-0.53954,"Immunosuppressant"
"1075","crotamiton",-0.0557,"Antipruritic"
"1076","CS-110266",0,"Dopamine receptor agonist"
"1077","CS-1657",-0.4264,"PARP inhibitor"
"1078","CS-917",0,"Fructose biphosphate inhibitor"
"1079","CT-7758",-0.20348,"Integrin inhibitor"
"1080","CTB",0.0951266666666667,"Histone Acetyltransferase activator"
"1081","CTPB",0,"Histone Acetyltransferase activator"
"1082","CTS-1027",0.11338,"Metalloproteinase inhibitor"
"1083","curcumin",0.545721428571429,"Cyclooxygenase inhibitor|Histone acetyltransferase inhibitor|Lipoxygenase inhibitor|NFKB inhibitor"
"1084","cutamesine",-0.371166666666667,"Sigma receptor agonist"
"1085","CV-1808",-0.3275125,"Adenosine receptor agonist"
"1086","CX-4945",-0.0664066666666667,"Casein kinase inhibitor"
"1087","CX-516",0.0983,"Glutamate receptor antagonist"
"1088","CX-5461",-0.3988875,"RNA polymerase inhibitor"
"1089","cyanoquinoline-11",-0.205130769230769,"Kinase inhibitor"
"1090","cyclazosin",0.191233333333333,"Adrenergic receptor antagonist"
"1091","cyclizine",-0.02695,"Histamine receptor antagonist"
"1092","cyclobenzaprine",0.17256,"Adrenergic receptor agonist|Serotonin receptor agonist"
"1093","cycloheximide",-0.000955555555555549,"Protein synthesis inhibitor"
"1094","cyclopamine",-0.0888375,"Smoothened receptor antagonist"
"1095","cyclopenthiazide",0,"Thiazide diuretic"
"1096","cyclopentolate",-0.0788875,"Acetylcholine receptor antagonist"
"1097","cyclophosphamide",-0.125593333333333,"DNA alkylating agent"
"1098","cyclopiazonic-acid",0.706688888888889,"ATPase inhibitor"
"1099","cycloserine",-0.7908,"Glutamate receptor agonist"
"1100","cyclosporin-a",0.765938461538462,"Calcineurin inhibitor"
"1101","cyproheptadine",0.49454,"Histamine receptor antagonist"
"1102","CYT-387",-0.113654545454545,"JAK inhibitor"
"1103","CYT-997",0.41536,"Tubulin inhibitor"
"1104","cytarabine",-0.106,"Ribonucleoside reductase inhibitor"
"1105","cytisine",-0.4787,"Acetylcholine receptor agonist"
"1106","cytochalasin-d",0.367285714285714,"Tubulin inhibitor"
"1107","cytosporone-b",-0.766292307692308,"NUR77 receptor agonist"
"1108","D-4476",-0.0804523809523809,"TGF-beta receptor inhibitor"
"1109","D-609",-0.4687,"Phospholipase inhibitor"
"1110","D-64131",0.371108333333333,"Tubulin inhibitor"
"1111","D-64406",0.996757142857143,"PDGFR inhibitor"
"1112","D-serine",-0.330925,"Glutamate receptor agonist"
"1113","dabigatran-etexilate",0.436177777777778,"Thrombin inhibitor|Serine protease inhibitor"
"1114","dabrafenib",0.5774875,"RAF inhibitor"
"1115","dacarbazine",-0.107914285714286,"DNA alkylating agent"
"1116","dacinostat",-0.6123875,"HDAC inhibitor"
"1117","dacomitinib",0.642621428571429,"EGFR inhibitor"
"1118","dactinomycin",-0.438683333333333,"RNA polymerase inhibitor"
"1119","daidzein",-0.155283333333333,"Estrogen receptor agonist"
"1120","dalargin",-0.571,"Opioid receptor agonist"
"1121","dalcetrapib",-0.65871,"Cholesterol inhibitor"
"1122","dalfampridine",-0.97772,"Potassium channel antagonist"
"1123","daminozide",-0.08355625,"KDM2A inhibitor"
"1124","damnacanthal",0,"Src inhibitor"
"1125","danazol",0.159972222222222,"Estrogen receptor antagonist|Progesterone receptor agonist"
"1126","danegaptide",-0.72505,"Gap junction modulator"
"1127","dantrolene",-0.557690909090909,"Calcium channel blocker"
"1128","dantron",-0.410422222222222,"Laxative"
"1129","danusertib",-0.3963375,"Aurora kinase inhibitor|FGFR inhibitor"
"1130","dapagliflozin",0.69475,"Sodium/glucose cotransporter inhibitor"
"1131","daphnetin",-0.0580571428571429,"Protein kinase inhibitor"
"1132","dapivirine",-0.0459,"Non-nucleoside reverse transcriptase inhibitor"
"1133","dapsone",-0.0559615384615385,"Bacterial antifolate"
"1134","DAPT-GSI-IX",-0.3689,"Gamma secretase inhibitor"
"1135","darapladib",0.11006,"Phospholipase inhibitor"
"1136","darifenacin",-0.158633333333333,"Acetylcholine receptor antagonist"
"1137","darinaparsin",-0.442392857142857,"Apoptosis stimulant"
"1138","darunavir",-0.397928571428571,"HIV inhibitor"
"1139","dasabuvir",0.138485714285714,"HCV inhibitor"
"1140","dasatinib",-0.149765384615385,"KIT inhibitor|Bcr-Abl inhibitor|Ephrin inhibitor|PDGFR inhibitor|Src inhibitor|Tyrosine kinase inhibitor"
"1141","DASB",-0.817,"Serotonin receptor antagonist"
"1142","DAU-5884",-0.1201,"Acetylcholine receptor antagonist"
"1143","daunorubicin",-0.2391,"RNA synthesis inhibitor|Topoisomerase inhibitor"
"1144","dazmegrel",-0.54205,"Thromboxane synthase inhibitor"
"1145","dazoxiben",-0.238388888888889,"Thromboxane synthase inhibitor"
"1146","DBeQ",0.231371428571429,"ATPase inhibitor"
"1147","DCPIB",-0.248722222222222,"Chloride channel blocker|Gap junction modulator|Glutamate inhibitor"
"1148","DDR1-IN-1",0,"Discoidin domain receptor inhibitor"
"1149","debrisoquine",0,"Norepinephrine inhibitor"
"1150","decafluorobutane",-0.130066666666667,"Contrast agent"
"1151","decitabine",0.124042105263158,"DNA inhibitor"
"1152","defactinib",-0.1707,"Focal adhesion kinase inhibitor"
"1153","deferasirox",-0.896633333333333,"Chelating agent"
"1154","deferiprone",-0.43765,"Chelating agent"
"1155","deferoxamine-mesylate",0,"Chelating agent|Antimetabolite|Beta amyloid inhibitor|Iron absorption inhibitor"
"1156","deflazacort",-0.8326,"Glucocorticoid receptor agonist"
"1157","deforolimus",-0.44112,"MTOR inhibitor"
"1158","deguelin",1.0231125,"NADPH inhibitor"
"1159","dehydrocholate",-0.397733333333333,"Choleretic agent"
"1160","dehydroepiandrosterone",-0.0214,"Protein synthesis stimulant"
"1161","delanzomib",1.35432,"Proteasome inhibitor"
"1162","delapril",0.42545,"ACE inhibitor"
"1163","delcorine",-0.324222222222222,"Antiarrhythmic|Ganglionic blocker"
"1164","delivert",-0.14822,"Angiotensin receptor agonist"
"1165","deltaline",-0.54725,"Acetylcholine receptor antagonist"
"1166","demecarium",-0.52855,"Acetylcholinesterase inhibitor"
"1167","denbufylline",-0.207433333333333,"Phosphodiesterase inhibitor"
"1168","deoxycorticosterone-acetate",0.1011375,"Progestogen hormone"
"1169","dephostatin",-0.373083333333333,"Tyrosine phosphatase inhibitor"
"1170","depomedrol",-0.355557142857143,"Glucocorticoid receptor agonist"
"1171","deptropine",0,"Histamine receptor antagonist"
"1172","depudecin",-0.64938,"HDAC inhibitor"
"1173","dequalinium",0.895233333333333,"PKC inhibitor"
"1174","deracoxib",0.2751,"Cyclooxygenase inhibitor"
"1175","deserpidine",0,"ACE inhibitor"
"1176","desipramine",0.1498,"Tricyclic antidepressant"
"1177","desloratadine",0.38206,"Histamine receptor antagonist"
"1178","desmethylclozapine",-0.02072,"Acetylcholine receptor agonist"
"1179","desmopressin-acetate",-0.382442857142857,"Vasopressin receptor agonist"
"1180","desoxycortone",-0.22656,"Mineralocorticoid receptor agonist"
"1181","desoxypeganine",-0.682533333333333,"Acetylcholinesterase inhibitor|Monoamine oxidase inhibitor"
"1182","desvenlafaxine",0,"Serotonin receptor antagonist"
"1183","devazepide",1.43061111111111,"CCK receptor antagonist"
"1184","dexamethasone",-0.327513333333333,"Glucocorticoid receptor agonist"
"1185","dexamethasone-acetate",0.197791666666667,"Glucocorticoid receptor agonist|Corticosteroid agonist|Cytochrome P450 inhibitor"
"1186","dexbrompheniramine",-0.19844,"Histamine receptor antagonist"
"1187","dexchlorpheniramine",0.393166666666667,"Histamine receptor antagonist"
"1188","dexfenfluramine",-0.173545454545455,"Serotonin receptor agonist"
"1189","dexketoprofen",0.4833625,"Cyclooxygenase inhibitor"
"1190","dexloxiglumide",-0.262,"CCK receptor antagonist"
"1191","dexniguldipine",-0.00873333333333333,"Calmodulin inhibitor"
"1192","dextrorphan",-0.46235,"Glutamate receptor antagonist"
"1193","DG-041",1.244875,"Prostanoid receptor antagonist"
"1194","DH-97",-0.124485714285714,"Melatonin receptor antagonist"
"1195","diacerein",-0.55145,"Interleukin inhibitor"
"1196","diazepam",-0.576116666666667,"Benzodiazepine receptor agonist"
"1197","diazoxide",-0.201176923076923,"Potassium channel activator"
"1198","dibenzepin",0.072775,"Norepinephrine inhibitor"
"1199","dibenzoylmethane",-0.531733333333333,"Carcinogen"
"1200","dibutyrylcyclic-gmp",-0.51575,"CGMP analog"
"1201","dichloroacetic-acid",-0.100033333333333,"PDK inhibitor"
"1202","dichlorobenzamil",-0.2144,"Sodium channel inhibitor"
"1203","dichlorodiamine-platinum",0,"Carcinogen"
"1204","dichlorvos",-1.2586,"Acetylcholinesterase inhibitor"
"1205","diclofenac",-0.296408333333333,"Cyclooxygenase inhibitor"
"1206","diclofenamide",-0.175466666666667,"Carbonic anhydrase inhibitor"
"1207","diclofensine",-0.03679,"Dopamine receptor antagonist"
"1208","dicloxacillin",0.100488888888889,"Bacterial cell wall synthesis inhibitor"
"1209","dicoumarol",-0.453257142857143,"NADPH inhibitor"
"1210","dictamnine",-0.7189,"Furoquinoline alkaloid"
"1211","dicyclohexylurea",0.017925,"Epoxide hydolase inhibitor"
"1212","dicycloverine",-0.11405,"Acetylcholine receptor antagonist"
"1213","didanosine",-0.45564,"Nucleoside reverse transcriptase inhibitor"
"1214","dideoxyadenosine",-0.5735,"Nucleoside reverse transcriptase inhibitor"
"1215","dieldrin",-0.2391,"Enhancer of synaptic activity"
"1216","dienestrol",-0.471177777777778,"Estrogen receptor agonist"
"1217","dienogest",0.0842545454545455,"Progesterone receptor agonist"
"1218","diethylcarbamazine",-0.257018181818182,"Lipoxygenase inhibitor"
"1219","diethyltoluamide",-0.227325,"DEET, activator of fly antenna ionotropic receptor IR40a"
"1220","diflorasone",-0.4912,"Glucocorticoid receptor agonist"
"1221","diflunisal",-0.486825,"Prostanoid receptor antagonist"
"1222","digitoxigenin",0.798671428571429,"Na/K-ATPase inhibitor"
"1223","digitoxin",0.6202,"Na/K-ATPase inhibitor"
"1224","digoxigenin",0.0112857142857143,"Na/K-ATPase inhibitor"
"1225","digoxin",0.353782352941176,"Na/K-ATPase inhibitor"
"1226","dihydrexidine",0.112071428571429,"Dopamine receptor agonist"
"1227","dihydrocapsaicin",2.1594,"TRPV agonist"
"1228","dihydrodeoxygedunin",0.164183333333333,"Growth factor receptor activator"
"1229","dihydrosamidin",0.0157,"Nitric oxide production inhibitor|Phospholipase inhibitor|Platelet activating factor receptor antagonist"
"1230","dihydroxyphenylglycine",0,"Glutamate receptor agonist"
"1231","dilazep",0.131388888888889,"Adenosine receptor antagonist"
"1232","diloxanide",0.235742857142857,"Protein synthesis inhibitor"
"1233","diltiazem",-0.46812380952381,"Calcium channel blocker"
"1234","dimaprit",1.3824,"Histamine receptor agonist"
"1235","dimenhydrinate",0.32535,"Histamine receptor antagonist"
"1236","dimercaptosuccinic-acid",-0.08685,"Chelating agent"
"1237","dimesna",0.230475,"Tubulin inhibitor"
"1238","dimethyl-fumarate",0.197975,"NRF2 activator|KEAP1 ligand|NFKB inhibitor"
"1239","dimetridazole",-0.9405,"Bacterial DNA inhibitor"
"1240","diminazene-aceturate",-0.22136,"ACE inhibitor|DNA intercalating agent|Topoisomerase inhibitor"
"1241","dimpylate",0.269933333333333,"Acetylcholinesterase inhibitor"
"1242","dinaciclib",-0.071725,"CDK inhibitor"
"1243","dinoprost",-0.227191666666667,"Prostacyclin analog"
"1244","dinoprostone",0.0124222222222222,"Prostanoid receptor agonist"
"1245","dioscin",0,"Apoptosis stimulant"
"1246","diosmin",-0.31733,"Aryl hydrocarbon receptor agonist|Capillary stabilizing agent"
"1247","dioxybenzone",-0.329625,"Topical sunscreen agent"
"1248","diperodon",0,"Anesthetic - local"
"1249","diphemanil",-0.320528571428571,"Acetylcholine receptor antagonist"
"1250","diphencyprone",1.40243333333333,"Immunostimulant"
"1251","diphenhydramine",0,"Histamine receptor antagonist"
"1252","diphenidol",-0.66026,"Acetylcholine receptor agonist"
"1253","diphenoxylate",0.535325,"Opioid receptor agonist"
"1254","diphenyleneiodonium",0.22005,"Nitric oxide synthase inhibitor"
"1255","diphenylpyraline",-0.3049,"Dopamine receptor antagonist"
"1256","dipivefrine",-0.401216666666667,"Adrenergic receptor agonist"
"1257","dipraglurant",-0.05745,"Glutamate receptor antagonist"
"1258","dipropyl-5ct",-0.253175,"Serotonin receptor agonist"
"1259","dipropyl-dopamine",-0.14662,"Dopamine receptor agonist"
"1260","diprotin-a",-0.8061,"Dipeptidyl peptidase inhibitor"
"1261","dipyridamole",-0.01646,"Phosphodiesterase inhibitor"
"1262","dirithromycin",0,"Bacterial 50S ribosomal subunit inhibitor"
"1263","disopyramide",-0.76038,"Sodium channel inhibitor"
"1264","disulfiram",0.59315,"Aldehyde dehydrogenase inhibitor|DNA methyltransferase inhibitor|TRPV agonist"
"1265","ditolylguanidine",-0.0641777777777778,"Sigma receptor agonist"
"1266","DL-PDMP",0.7254,"Glucosyltransferase inhibitor"
"1267","DMAB-anabaseine",-0.319888888888889,"Adrenergic receptor agonist"
"1268","DMBI",0.5244,"PDGFR inhibitor|VEGFR inhibitor"
"1269","DMH1",0.6989,"ALK inhibitor"
"1270","DMP-543",0.322685714285714,"Acetylcholine receptor agonist"
"1271","DMP-777",0.2773,"Elastase inhibitor"
"1272","dobutamine",-0.48311,"Adrenergic receptor agonist"
"1273","docetaxel",0.2743625,"Tubulin inhibitor"
"1274","doconexent",0.101881818181818,"PPAR receptor agonist"
"1275","docosatrienoic-acid",0.114575,"LTB4 inhibitor"
"1276","dofequidar",-0.2222,"MRP inhibitor|P-glycoprotein inhibitor"
"1277","dofetilide",-0.219275,"Potassium channel antagonist"
"1278","dolasetron",-0.16175,"Serotonin receptor antagonist"
"1279","dolastatin-10",0.8631375,"Tubulin inhibitor|Immunostimulant"
"1280","dolutegravir",-0.230775,"HIV inhibitor"
"1281","domperidone",-0.0878375,"Dopamine receptor antagonist"
"1282","donepezil",0.0190083333333333,"Acetylcholinesterase inhibitor"
"1283","donitriptan",-0.0649428571428571,"Serotonin receptor agonist"
"1284","dopamine",0.3376875,"Dopamine receptor agonist"
"1285","doramapimod",0.0963647058823529,"P38 MAPK inhibitor"
"1286","dorsomorphin",0.0652,"AMPK inhibitor"
"1287","dorzolamide",-0.285966666666667,"Carbonic anhydrase inhibitor"
"1288","dosulepin",-0.236055555555556,"Norepinephrine inhibitor|Serotonin reuptake inhibitor|Tricyclic antidepressant"
"1289","dovitinib",0.464121428571429,"EGFR inhibitor|FGFR inhibitor|FLT3 inhibitor|PDGFR inhibitor|VEGFR inhibitor"
"1290","doxapram",-0.44466,"Potassium channel antagonist"
"1291","doxazosin",0.0554,"Adrenergic receptor antagonist"
"1292","doxepin",-0.156075,"Histamine receptor antagonist"
"1293","doxifluridine",-0.166166666666667,"Thymidylate synthase inhibitor"
"1294","doxofylline",-0.491122222222222,"Adenosine receptor antagonist"
"1295","doxorubicin",-0.392604545454545,"Topoisomerase inhibitor"
"1296","doxycycline",0.661842857142857,"Bacterial 30S ribosomal subunit inhibitor"
"1297","doxylamine",-0.00627142857142856,"Histamine receptor antagonist"
"1298","DPCPX",-0.5535,"Adenosine receptor antagonist"
"1299","DPI-201106",0.566709090909091,"Sodium channel activator"
"1300","dpn",-0.320125,"Estrogen receptor agonist"
"1301","DPO-1",-0.2364875,"Potassium channel antagonist"
"1302","DPPE",-0.215942857142857,"Histamine receptor antagonist"
"1303","DR-2313",-0.422242857142857,"PARP inhibitor"
